#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.27;0.83;PP/0,TA/0,IS/0.01,PS/0,RB/0,OB/0.75,RP/0
59.94;335;40.12;PP/0.34,TA/0.01,IS/0.02,PS/0,RB/0.01,OB/10.62,RP/0
119.92;147.13;55.13;PP/0.48,TA/5.3,IS/0.03,PS/5.28,RB/0.01,OB/20.09,RP/0
179.97;152.76;70.67;PP/0.72,TA/9.56,IS/0.05,PS/9.54,RB/0.01,OB/31,RP/0
239.64;152.81;83.76;PP/1.04,TA/11.21,IS/0.06,PS/11.19,RB/0.01,OB/41.99,RP/0
299.86;154.41;96.37;PP/1.35,TA/12.19,IS/0.07,PS/12.17,RB/0.01,OB/53.17,RP/0
359.96;153.28;108.11;PP/1.62,TA/12.46,IS/0.09,PS/12.43,RB/0.01,OB/64.24,RP/0
419.99;153.08;121.29;PP/1.89,TA/12.95,IS/0.1,PS/12.92,RB/0.01,OB/76.53,RP/0
479.74;156.2;133.23;PP/2.19,TA/13.08,IS/0.11,PS/13.05,RB/0.01,OB/87.92,RP/0
539.86;156.77;146.23;PP/2.5,TA/13.55,IS/0.13,PS/13.52,RB/0.01,OB/100.01,RP/0
599.96;156.19;159.47;PP/2.73,TA/13.79,IS/0.14,PS/13.75,RB/0.01,OB/112.64,RP/0
