#TimeStamp;Runtime;Requests
0.88;0.22;60
1.88;0.03;6
2.88;0.04;5
3.97;0.05;6
5.01;0.04;8
6.01;0.03;3
7.02;0.02;3
8.19;0.01;3
9.24;0.02;6
10.26;0.01;6
11.4;0.02;6
12.48;0.02;6
13.48;0.02;4
14.53;0.01;6
15.53;0.02;6
16.55;0.02;10
17.55;0.03;7
18.6;0.01;10
19.63;0.02;7
20.65;0.01;5
21.68;0.01;6
22.69;0.01;9
23.69;0.01;7
24.73;0.02;10
25.74;0.02;8
26.77;0.01;6
27.77;0.02;4
28.78;0.02;3
29.8;0.02;4
30.84;0.01;4
31.86;0.01;6
32.91;0.01;7
33.95;0.01;6
34.95;0.01;7
35.98;0.04;8
37.19;0.02;6
38.2;0.03;6
39.24;0.02;3
40.28;0.02;4
41.32;0.02;4
42.37;0.03;5
43.37;0.01;5
44.39;0.02;6
45.41;0.02;3
46.49;0.03;4
47.55;0.02;7
48.56;0.02;7
49.59;0.03;9
50.62;0.01;6
51.64;0.02;7
52.64;0.01;6
53.68;0.02;7
54.72;0.04;7
55.76;0.03;7
56.76;0.03;6
57.79;0.05;7
58.83;0.03;4
59.85;0.04;4
60.87;0.03;4
61.87;0.02;5
62.89;0.01;3
63.93;0.02;3
65.12;0.02;5
66.14;0.01;4
67.14;0.01;3
68.18;0.02;2
69.18;0.02;2
70.18;0.03;4
71.2;0.02;4
72.22;0.01;4
73.25;0.02;4
74.26;0.02;6
75.27;0.02;5
76.27;0.03;5
77.32;0.01;5
78.36;0.01;7
79.39;0.02;8
80.4;0.02;7
81.43;0;3
82.59;0.01;3
83.72;0.01;4
84.74;0.02;3
85.76;0.02;3
86.8;0.01;1
87.84;0.01;1
88.86;0.02;1
89.86;0.01;1
90.89;0.01;1
91.92;0.01;1
92.94;0.01;4
94.19;0.01;2
95.25;0.01;2
96.36;0.02;3
97.4;0.02;4
98.43;0.01;1
99.63;0.01;2
100.67;0.02;3
101.71;0.01;3
102.76;0.01;2
103.8;0.02;3
104.85;0;1
105.88;0.01;3
106.9;0;1
107.9;0.01;2
108.9;0.01;6
109.93;0.01;3
110.94;0.01;4
111.94;0.01;2
112.98;0;1
114;0.01;2
115.03;0;2
116.05;0.01;1
117.15;0.01;2
118.44;0;1
119.48;0.01;1
120.53;0.02;4
121.79;0.01;1
122.8;0.01;5
123.8;0;5
124.94;0.01;3
125.97;0.01;3
126.98;0;2
127.99;0.01;5
129.02;0.02;5
130.04;0;1
131.06;0.01;1
132.36;0.01;1
133.38;0.01;1
134.41;0.01;2
135.41;0.01;2
136.42;0.01;1
137.61;0.02;1
138.69;0.02;1
139.7;0.01;2
140.73;0.01;3
141.75;0.01;2
142.75;0.03;2
143.81;0.01;3
144.81;0;3
145.83;0.01;4
146.87;0;3
148.03;0.01;4
149.07;0.01;5
150.11;0.02;4
151.18;0.02;4
152.21;0.01;3
153.25;0;4
154.26;0;3
155.3;0.02;7
156.34;0.01;5
157.34;0.01;5
158.38;0.02;3
159.39;0.01;3
160.42;0.02;2
161.47;0.01;3
162.47;0.01;1
163.48;0.01;2
164.67;0;2
165.7;0;4
166.76;0.01;3
167.78;0;3
168.79;0;3
169.79;0.01;4
170.83;0.03;5
171.87;0;3
172.91;0.01;4
173.98;0.02;5
175.04;0.01;4
176.09;0.01;5
177.13;0.01;3
178.17;0.01;3
179.17;0.01;2
180.21;0.01;3
181.26;0.01;1
182.3;0.01;1
185.51;0.01;1
186.52;0.01;1
187.59;0.01;3
188.79;0.02;2
189.86;0.01;3
190.88;0.01;2
192;0.01;1
193.12;0.01;1
194.2;0;1
195.26;0.01;2
196.29;0.01;2
197.35;0.9;1
198.38;0.01;2
199.41;0.01;1
200.42;0;3
201.42;0.01;4
202.42;0.01;4
203.47;0.01;5
204.51;0.01;5
205.51;0;3
206.54;0.01;4
207.54;0.9;3
208.54;0.9;4
209.59;0.9;4
210.63;0.02;5
211.68;0;4
212.68;0;3
213.69;0.01;3
214.71;0;1
215.72;0.01;3
216.73;0;2
217.76;0.01;6
218.76;0.01;4
219.8;0;3
220.83;0;3
221.88;0;4
222.92;0.01;2
223.97;0;2
225.01;0.01;3
226.02;0.01;3
227.05;0;2
228.05;0.02;4
229.09;0.01;4
230.1;0.01;3
231.1;0.01;5
232.1;0.01;2
233.14;0;2
234.18;0.01;3
235.18;0.01;3
236.18;0;3
237.22;0.01;4
238.22;0;4
239.22;0;3
240.27;0.01;3
241.31;0.01;3
242.34;0.01;1
243.35;0.01;4
244.36;0.01;2
245.37;0;1
246.43;0.01;2
247.47;0.01;1
248.48;0.01;2
251.26;0.01;1
252.4;0.01;2
253.44;0.01;3
254.48;0.01;3
255.48;0;3
256.51;0.01;3
257.53;0.01;3
258.53;0;3
259.53;0;3
260.57;0.01;5
261.6;0.9;5
262.64;0.02;7
263.66;0.01;3
264.66;0.01;1
265.66;0.01;2
266.71;0.01;3
267.75;0.01;5
268.75;0;2
269.78;0.02;1
271.52;0.01;1
272.53;0.01;2
273.58;0.01;1
274.6;0.01;1
275.63;0.01;1
276.63;0.01;2
277.67;0.01;2
278.71;0.01;1
279.73;0.02;3
281.21;0.01;1
282.28;0.01;1
283.33;0;3
284.38;0.01;4
285.38;0.01;4
286.38;0.01;6
287.42;0.02;6
288.46;0.01;5
289.51;0.02;5
290.55;0.02;4
291.7;0.01;2
292.73;0.01;3
293.8;0.01;2
294.81;0.01;4
295.84;0.01;3
296.87;0.01;3
297.93;0.02;4
298.96;0;2
300;0.01;3
301.01;0;3
302.07;0.01;3
303.1;0.01;3
304.14;0.01;3
305.15;0.01;2
306.16;0.02;2
307.19;0.01;2
308.25;0.01;3
309.25;0.01;2
312.76;0.03;1
313.78;0.03;3
314.8;0.01;3
315.99;0.01;2
317.03;0.02;3
318.09;0.01;3
319.16;0.01;3
320.24;0.02;4
321.28;0.01;5
322.28;0.01;2
323.38;0.01;4
324.38;0;1
325.42;0.01;2
326.45;0.01;2
327.46;0;1
328.48;0.01;5
329.51;0.02;2
330.8;0.01;2
331.82;0.02;2
332.87;0;2
333.87;0.01;3
334.91;0.01;2
335.94;0.01;4
336.97;0.01;2
338.14;0.02;4
339.15;0.01;4
340.15;0;5
341.19;0.01;2
342.23;0;1
343.24;0;2
344.27;0;2
345.31;0.01;4
346.33;0.01;6
347.34;0.01;2
348.95;0.9;1
349.95;0.9;2
350.98;0.9;3
351.99;0.01;5
353.05;0.01;2
354.08;0.01;1
355.08;0.01;1
356.11;0.01;3
358;0.01;1
359.03;0.02;1
360.07;0.01;3
361.11;0.01;1
362.11;0.01;1
363.15;0.01;2
364.16;0.02;4
365.16;0.01;4
366.16;0.02;5
367.22;0.01;3
368.24;0.01;3
369.27;0.01;6
370.31;0.01;4
371.55;0.01;3
372.56;0.01;3
373.65;0.01;4
374.83;0.01;4
375.83;0.01;3
376.88;0.01;4
377.92;0.01;6
378.95;0.01;5
379.99;0.01;4
380.99;0.01;4
382.08;0.01;3
383.09;0.01;4
384.14;0.01;4
385.16;0.01;3
386.2;0;2
387.21;0.01;2
388.25;0.01;2
389.25;0;1
390.8;0.01;1
391.82;0.01;3
392.85;0.01;4
393.87;0.01;2
394.87;0.01;2
395.92;0.01;2
397.18;0.01;1
398.25;0.02;7
399.25;0.01;2
400.31;0.01;2
401.33;0.01;3
402.33;0;2
403.36;0.01;2
404.53;0;2
405.57;0;2
406.59;0.01;4
407.6;0;3
408.63;0.01;6
