#TimeStamp;DistanceTraveled
59.94;3208.08
119.98;2398.1
179.97;1823.11
239.98;1779.14
299.93;2070.61
359.95;2228.88
419.97;2200.95
479.97;2072.22
539.94;2450.37
599.97;2264.81
659.92;2280.26
719.99;1910.71
779.94;2020.82
839.92;2360.08
899.97;2282.68
959.94;2183.06
1019.96;2275.12
1080;2097.1
1139.81;2046.25
1199.99;2018.04
1259.97;2108.04
1319.98;2393.24
1379.97;2348.14
1439.93;2197.71
1499.95;2212.02
1559.98;2189.71
1619.95;2426.74
1679.98;2264.29
1739.97;2201.32
1799.99;2164.47
1859.93;2326.05
1919.87;2183.29
1979.91;2256.49
2040;2433.4
2099.99;2234.86
2159.99;2401.22
2219.96;2427.28
2279.96;2218.89
2340;2098.47
2399.97;2517.28
2460;2491.81
2519.96;2365.28
2579.97;2195.4
2639.97;2249.49
2699.92;1973.34
2759.66;1727.8
2819.97;1829.29
2879.94;1989.5
2939.89;2068.8
2999.84;1854.37
3059.98;1839.85
3119.97;1984.94
3179.97;1593.61
3239.96;1790.94
3299.97;1817.15
3359.99;1791.26
3419.87;1874.52
3479.96;1713.4
3539.99;1683.59
3599.98;1748.78
3659.84;2252.47
3719.99;2196.75
3779.94;2003.29
3839.97;1861.02
3899.87;1907.86
3959.95;1796.44
4019.96;1487.04
4079.98;1856.92
4139.99;1749.03
4199.74;1689.67
4259.85;1925.06
4319.85;2218.76
4379.97;2030.89
4439.98;2011.95
4499.89;2029.1
4559.98;1982.67
4619.99;1724.58
4679.73;1642.18
4739.99;1893
4800;1722.46
4859.94;2071.27
4919.93;1838.85
4980;1993.04
5039.95;1766.37
5099.94;1893.46
5159.93;1602.94
5219.96;1607.63
5279.98;2092.74
5339.91;1695.34
5399.97;1769.66
5459.99;1593.71
5519.98;1755.38
5579.97;1678.45
5639.85;1942.6
5699.97;1905.64
5759.97;1793.58
5819.9;2044.04
5879.97;2344.81
5939.97;2191.46
5999.94;2266.65
6059.65;2166.34
6120;2026.73
6179.95;2315.15
6239.84;2279.21
6299.93;2467.89
6359.99;2387.66
6419.95;2405.17
6480;2026.17
6539.98;2320.73
6599.99;2024.06
6659.88;1821.57
6719.97;1719.66
6779.99;1709.01
6839.89;2275.88
6899.99;2096.68
6960;2019.18
7019.89;2361.65
7079.96;1851.76
7139.99;2160.14
7199.86;2450.35
