#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;300;0;0;0;0;0;0.51
59.94;200;300;58.22;59.94;59.93;59.94;0.49;0.51
119.98;200;300;103.8;101.06;119.96;118.68;0.48;0.54
179.97;200;300;142.9;111.95;179.9;173.56;0.46;0.52
239.98;200;300;180.41;138.78;236.83;231.27;0.48;0.5
299.93;200;300;218.49;161.41;286.63;283.85;0.48;0.5
359.95;200;300;238.17;171.96;324.81;314.86;0.49;0.5
419.97;200;300;253.45;159.58;345.62;363.69;0.5;0.49
479.97;200;300;272.01;154.92;366.51;375.53;0.5;0.48
539.94;200;300;296.53;153.49;388.38;407.2;0.52;0.49
599.97;200;300;371.54;145.52;457.99;431.32;0.52;0.47
659.92;200;300;431.27;158.11;526.5;491.06;0.51;0.46
719.99;200;300;474.23;165.88;578.37;539.29;0.52;0.47
779.94;200;300;508.27;148.11;613.58;555.92;0.51;0.43
839.92;200;300;575.4;146.89;681.48;570.04;0.54;0.43
899.97;200;300;610.11;139.09;731.82;521.27;0.53;0.45
959.94;200;300;671.24;139.38;800.62;535.72;0.54;0.47
1019.96;200;300;697.81;146.07;876.1;496.6;0.52;0.49
1080;200;300;732.98;157.79;946.77;451.24;0.52;0.48
1139.81;200;300;730.78;163.83;952.36;486.34;0.57;0.46
1199.99;200;300;706.63;154.63;997.78;469.1;0.48;0.45
1259.97;136;300;181.83;143.62;986.47;517.72;0.5;0.49
1319.98;116;300;215.7;149.51;983.33;573.88;0.49;0.48
1379.97;109;300;276.51;148.21;1029.98;605.06;0.46;0.47
1439.93;98;300;328.42;154.59;1076.22;522.44;0.46;0.47
1499.95;93;300;392.93;137.98;1140.98;452.36;0.45;0.47
1559.98;84;300;447.13;148.76;1233.31;478.64;0.46;0.47
1619.95;79;300;502.69;126.23;1307.95;497.76;0.47;0.47
1679.98;71;300;541.77;135.32;1350.47;528.66;0.46;0.45
1739.97;68;300;612.4;135.27;1397.1;446.48;0.46;0.43
1799.99;65;300;678.75;137.47;1456.86;441.76;0.45;0.47
1859.93;60;300;752.01;154.32;1540.75;539.25;0.45;0.46
1919.87;58;300;810.15;153.03;1598.83;562.94;0.45;0.48
1979.91;55;300;878.65;158.01;1690.44;618.22;0.46;0.48
2040;52;300;932.88;150.38;1731.22;489.42;0.46;0.44
2099.99;49;300;946.01;157.59;1755.05;456.26;0.44;0.48
2159.99;46;300;940.59;161.58;1752.92;567.31;0.42;0.44
