#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/60,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.94;6;None/0,ParkPod/0,RepositionPod/0,Insert/20,Extract/38,Rest/2
119.98;13;None/0,ParkPod/7,RepositionPod/0,Insert/16,Extract/34,Rest/3
179.97;18;None/0,ParkPod/4,RepositionPod/0,Insert/17,Extract/39,Rest/0
239.98;17;None/0,ParkPod/7,RepositionPod/0,Insert/17,Extract/36,Rest/0
299.93;10;None/0,ParkPod/7,RepositionPod/0,Insert/16,Extract/37,Rest/0
359.95;11;None/0,ParkPod/10,RepositionPod/0,Insert/16,Extract/34,Rest/0
419.97;12;None/0,ParkPod/9,RepositionPod/0,Insert/16,Extract/34,Rest/1
479.97;9;None/0,ParkPod/10,RepositionPod/0,Insert/14,Extract/34,Rest/2
539.94;8;None/0,ParkPod/8,RepositionPod/0,Insert/16,Extract/33,Rest/3
599.97;14;None/0,ParkPod/8,RepositionPod/0,Insert/17,Extract/34,Rest/1
659.92;14;None/0,ParkPod/4,RepositionPod/0,Insert/18,Extract/36,Rest/2
719.99;14;None/0,ParkPod/11,RepositionPod/0,Insert/13,Extract/33,Rest/3
779.94;13;None/0,ParkPod/10,RepositionPod/0,Insert/16,Extract/33,Rest/1
839.92;11;None/0,ParkPod/9,RepositionPod/0,Insert/14,Extract/36,Rest/1
899.97;11;None/0,ParkPod/4,RepositionPod/0,Insert/20,Extract/34,Rest/2
959.94;11;None/0,ParkPod/12,RepositionPod/0,Insert/15,Extract/31,Rest/2
1019.96;8;None/0,ParkPod/10,RepositionPod/0,Insert/14,Extract/34,Rest/2
1080;16;None/0,ParkPod/5,RepositionPod/0,Insert/15,Extract/38,Rest/2
1139.81;15;None/0,ParkPod/8,RepositionPod/0,Insert/17,Extract/33,Rest/2
1199.99;13;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/32,Rest/6
1259.97;9;None/0,ParkPod/11,RepositionPod/0,Insert/12,Extract/36,Rest/1
1319.98;7;None/0,ParkPod/11,RepositionPod/0,Insert/14,Extract/34,Rest/1
1379.97;6;None/0,ParkPod/8,RepositionPod/0,Insert/16,Extract/33,Rest/3
1439.93;8;None/0,ParkPod/9,RepositionPod/0,Insert/15,Extract/35,Rest/1
1499.95;9;None/0,ParkPod/9,RepositionPod/0,Insert/14,Extract/36,Rest/1
1559.98;11;None/0,ParkPod/12,RepositionPod/0,Insert/13,Extract/34,Rest/1
1619.95;5;None/0,ParkPod/7,RepositionPod/0,Insert/16,Extract/35,Rest/2
1679.98;14;None/0,ParkPod/9,RepositionPod/0,Insert/15,Extract/33,Rest/3
1739.97;12;None/0,ParkPod/12,RepositionPod/0,Insert/13,Extract/32,Rest/3
1799.99;9;None/0,ParkPod/8,RepositionPod/0,Insert/14,Extract/36,Rest/2
1859.93;11;None/0,ParkPod/12,RepositionPod/0,Insert/14,Extract/34,Rest/0
1919.87;12;None/0,ParkPod/9,RepositionPod/0,Insert/14,Extract/36,Rest/1
1979.91;6;None/0,ParkPod/17,RepositionPod/0,Insert/15,Extract/28,Rest/0
2040;8;None/0,ParkPod/9,RepositionPod/0,Insert/16,Extract/35,Rest/0
2099.99;7;None/0,ParkPod/15,RepositionPod/0,Insert/15,Extract/29,Rest/1
2159.99;9;None/0,ParkPod/13,RepositionPod/0,Insert/13,Extract/34,Rest/0
2219.96;10;None/0,ParkPod/10,RepositionPod/0,Insert/15,Extract/34,Rest/1
2279.96;11;None/0,ParkPod/9,RepositionPod/0,Insert/15,Extract/30,Rest/6
2340;4;None/0,ParkPod/13,RepositionPod/0,Insert/11,Extract/35,Rest/1
2399.97;10;None/0,ParkPod/9,RepositionPod/0,Insert/13,Extract/35,Rest/3
2460;11;None/0,ParkPod/10,RepositionPod/0,Insert/15,Extract/32,Rest/3
