layer,metric,empty,loaded,total,unit
L1,orders_completed,,,3279,orders
L1,orders_per_hour,,,1639.5,orders/h
L1,total_energy_with_support_kJ,,,59698.8556979377,kJ
L1,total_energy_mech_kJ,,,20964.0779895651,kJ
L1,energy_total_with_support_per_order_kJ,,,18.2064213778401,kJ/order
L1,energy_mech_per_order_kJ,,,6.39343641035836,kJ/order
L1,total_distance_m,,,246874.911661673,m
L1,order_distance_m,,,75.2896955357344,m/order
L1,system_order_pile_on,,,2.28661087866109,orders/output_station_arrival
L1,input_station_arrivals,,,608,count
L1,output_station_arrivals,,,1434,count
L1,station_arrivals_total,,,2042,count
L2,trip_count,2533,4105,6638,trips
L2,distance_m,83867,163272,247139,m
L2,total_time_sec,71960.0290603857,162327.750353978,234287.779414363,s
L2,total_move_turn_energy_kJ,5354.27298148911,14788.7122666695,20142.9852481586,kJ
L2,move_turn_pct_of_mech,25.5402264013434,70.5431084259019,,%
L2,avg_distance_per_trip_m,33.1097512830636,39.773934226553,,m/trip
L2,avg_time_per_trip_sec,28.4090126570808,39.5439099522479,,s/trip
L2,avg_energy_per_trip_kJ,2.11380694097478,3.60260956557114,,kJ/trip
L3,e1_accel_kJ,,,3414.47187762881,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,13994.9639037951,kJ
L3,e4_rotation_kJ,,,2733.54946673472,kJ
L3,e5_lift_kJ,,,821.092741406431,kJ
L3,e1_pct_of_mech,,,16.2872504067595,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,66.7568776969879,%
L3,e4_pct_of_mech,,,13.039206723498,%
L3,e5_pct_of_mech,,,3.91666517275471,%
L4,turn_count,4993,16354,21347,events
L4,turn_energy_kJ,514.430506489113,2219.11896024561,2733.54946673472,kJ
L4,turn_pct_of_total,0.861709157528934,3.71718843569437,,%
L4,turn_pct_of_state,9.60784981019106,15.0054914872271,,%
L4,turn_per_trip,1.97118041847612,3.98392204628502,,per trip
L4,turn_per_m,0.0595347395280623,0.100164143270126,,per m
L5,wait_time_sec,3283.99214281695,10552.4039173775,13836.3960601945,s
L5,wait_energy_kJ,295.559292853526,949.716352563976,1245.2756454175,kJ
L5,wait_pct_of_total,0.495083681920114,1.59084515349728,,%
L5,wait_ratio_mean,0.0405669411618684,0.0346976058458418,0.0369428062777522,ratio
L5,wait_ratio_median,0.00664133042480311,0.00548244694247574,0.00580735901275347,ratio
L5,wait_ratio_p95,0.202196452327607,0.181498762917013,0.188257193230128,ratio
L6,composition_move_pct,,,29.1620929377802,%
L6,composition_turn_pct,,,4.5788975932233,%
L6,composition_lift_pct,,,1.37539108883589,%
L6,composition_wait_pct,,,2.08592883541739,%
L6,composition_support_pct,,,62.7976895447432,%
L6,energy_empty_to_loaded_ratio,,,0.362051332458233,ratio
L6,effective_motion_ratio,,,0.94094273250282,ratio
L6,wait_energy_per_order_kJ,,,0.379772993417963,kJ/order
L6,energy_per_m_empty_J,63.842428863428,,,J/m
L6,energy_per_m_loaded_J,,90.5771489702431,,J/m
