#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
35.71;57;322;2;35.71;35.67
44.13;58;611;1;44.13;44.08
45.72;57;322;2;45.72;45.68
48.65;41;598;4;48.65;48.6
54.13;58;611;1;54.13;54.08
55.76;57;322;2;55.76;55.72
56.35;45;54;5;56.35;56.3
58.69;41;598;4;58.69;58.65
63.22;59;50;3;63.22;63.17
64.17;58;611;1;64.17;64.13
66.36;45;54;5;66.36;66.31
68.73;41;598;4;68.73;68.68
70.69;18;1029;2;70.69;70.64
71.87;36;60;0;71.87;71.82
73.25;59;50;3;73.25;73.2
79.34;6;679;1;79.34;79.3
80.71;18;1029;2;80.71;80.67
81.43;34;725;5;81.43;81.39
81.92;36;60;0;81.92;81.87
83.43;56;489;4;83.43;83.39
88.18;47;1188;3;88.18;88.14
89.35;6;679;1;89.35;89.3
90.76;18;1029;2;90.76;90.71
91.47;34;725;5;91.47;91.43
93.48;56;489;4;93.48;93.43
98.22;47;1188;3;98.22;98.17
99.39;6;679;1;99.39;99.34
99.76;2;488;0;99.76;99.72
100.76;18;1029;2;100.76;100.72
101.52;34;725;5;101.52;101.47
107.9;21;267;4;107.9;107.85
108.26;47;1188;3;108.26;108.22
109.4;6;679;1;109.4;109.36
109.89;2;488;0;109.89;109.84
114.98;4;943;2;114.98;114.94
115.88;0;334;5;115.88;115.84
117.91;21;267;4;117.91;117.86
119.93;2;488;0;119.93;119.89
122.48;23;535;3;122.48;122.44
124.55;22;779;1;124.55;124.5
125.03;4;943;2;125.03;124.98
126.01;0;334;5;126.01;125.97
127.95;21;267;4;127.95;127.91
132.57;23;535;3;132.57;132.53
134.62;22;779;1;134.62;134.57
135.03;4;943;2;135.03;134.99
135.29;38;439;0;135.29;135.24
136.04;0;334;5;136.04;135.99
142.62;23;535;3;142.62;142.57
144.66;22;779;1;144.66;144.61
145.04;4;943;2;145.04;145
145.33;38;439;0;145.33;145.28
146.06;0;334;5;146.06;146.01
154.67;22;779;1;154.67;154.63
159.21;57;910;2;159.21;159.16
159.71;59;148;3;159.71;159.66
160.33;10;1158;0;160.33;160.29
160.33;15;1023;5;160.33;160.29
169.39;57;910;2;169.39;169.34
169.75;59;148;3;169.75;169.71
169.79;58;718;1;169.75;80.4
170.42;10;1158;0;170.42;170.37
170.42;15;1023;5;170.42;170.37
179.39;57;910;2;179.39;179.35
179.81;58;718;1;179.81;90.42
180.46;10;1158;0;180.46;180.42
180.46;15;1023;5;180.46;180.42
184.76;47;203;3;184.76;184.72
187.05;41;1061;4;187.01;186.17
189.86;58;718;1;189.81;100.47
190.48;15;1023;5;190.48;190.44
194.04;18;1059;2;194.04;193.99
194.8;47;203;3;194.8;194.76
194.85;36;246;0;194.8;193.96
197.06;41;1061;4;197.01;196.17
204.08;18;1059;2;204.08;204.03
204.97;36;246;0;204.92;204.08
207.1;41;1061;4;207.05;206.21
207.63;6;140;1;207.59;206.75
208.63;45;241;5;208.63;208.59
214.12;18;1059;2;214.12;214.08
217.68;6;140;1;217.63;216.79
218.64;45;241;5;218.64;218.6
221.88;56;867;4;221.88;128.36
231.92;56;867;4;231.92;138.4
233.19;34;321;5;233.19;233.14
240.44;38;398;0;240.4;239.56
241.97;56;867;4;241.92;148.44
243.23;34;321;5;243.23;243.18
246.73;22;277;1;246.73;246.69
250.49;38;398;0;250.44;249.6
251.97;56;867;4;251.93;158.45
252.49;57;1152;2;252.49;252.44
256.94;22;277;1;256.94;256.9
258.39;23;135;3;257.51;88.6
258.68;15;478;5;258.64;257.8
262.73;57;1152;2;262.73;262.68
266.8;21;76;4;266.75;265.91
268.43;23;135;3;267.55;98.64
268.71;15;478;5;268.66;267.82
272.76;57;1152;2;272.76;272.71
274.15;2;47;0;274.11;128.78
276.82;21;76;4;276.78;275.94
283.22;59;225;3;283.22;283.17
284.2;2;47;0;284.15;138.83
287.36;4;294;2;287.31;141.98
293.23;59;225;3;293.23;293.18
297.39;4;294;2;297.35;152.02
298.87;10;499;0;298.83;297.99
306.07;0;289;5;306.03;169.99
307.41;4;294;2;307.37;162.04
308.15;47;374;3;308.15;308.11
308.91;10;499;0;308.87;308.03
309.58;58;14;1;308.7;129.73
316.12;0;289;5;316.07;180.04
318.23;47;374;3;318.23;318.18
319.71;58;14;1;318.83;139.86
323.07;36;566;0;323.07;323.03
325.51;41;325;4;325.46;324.62
328.67;18;8;2;328.67;328.63
330.84;45;692;5;330.84;330.8
333.28;36;566;0;333.28;333.23
334.91;6;390;1;334.91;334.87
335.56;41;325;4;335.52;334.68
338.71;18;8;2;338.71;338.67
340.94;45;692;5;340.94;340.89
344.94;6;390;1;344.94;344.9
350.23;56;760;4;350.18;349.34
356.06;15;850;5;356.06;356.02
360.44;56;760;4;360.39;359.55
363.02;57;310;2;362.14;193.59
366.07;15;850;5;366.07;366.03
373.05;57;310;2;372.17;203.62
373.65;2;741;0;373.65;373.6
380.99;34;784;5;380.99;380.95
383.69;2;741;0;383.69;383.65
385.74;23;79;3;240.36;92.47
387.92;4;521;2;387.92;387.87
391.02;34;784;5;391.02;390.98
395.78;23;79;3;395.78;102.51
398.25;4;521;2;398.25;398.2
399.18;10;835;0;399.18;399.14
409.25;10;835;0;409.25;409.21
410.64;59;245;3;409.76;92.37
411.49;6;626;1;411.49;411.44
420.64;59;245;3;277.98;102.37
421.6;6;626;1;421.6;421.55
432.04;45;971;5;432.04;432
433.24;21;1091;4;433.2;315.29
436.38;38;573;0;436.34;336.49
439.42;47;471;3;439.42;439.38
442.09;45;971;5;442.09;442.04
443.28;21;1091;4;443.24;325.33
445.42;57;797;2;445.42;445.38
446.43;38;573;0;446.38;346.54
446.99;22;125;1;446.99;446.94
449.5;47;471;3;449.5;449.46
