#TimeStamp;Bot;Pod;OutputStation
40.9;51;21;9
43.26;54;1;11
48.18;48;15;0
50.96;51;21;9
51;11;115;1
53.3;54;1;11
56.76;17;26;10
58.19;48;15;0
60.87;51;21;9
61;11;115;1
61.45;31;874;2
63.12;5;628;7
63.26;54;1;11
66.8;17;26;10
69.98;13;326;8
70.98;50;9;9
71.07;11;115;1
71.49;31;874;2
73.17;5;628;7
78.74;44;331;6
80.03;13;326;8
81.07;11;115;1
81.56;31;874;2
81.87;25;53;5
83.21;5;628;7
83.76;8;13;10
85.67;26;3;9
88.77;44;331;6
90.09;13;326;8
91.79;31;874;2
91.84;25;53;5
93.27;5;628;7
93.48;43;106;1
93.76;8;13;10
95.51;46;7;3
95.73;26;3;9
98.77;44;331;6
100.13;13;326;8
100.13;12;5;11
101.81;31;874;2
101.85;25;53;5
103.43;5;628;7
103.52;43;106;1
105.52;46;7;3
105.71;26;3;9
108.81;44;331;6
110.12;13;326;8
110.12;12;5;11
111.74;1;245;2
111.89;25;53;5
113.29;5;628;7
113.52;43;106;1
115.56;37;220;3
115.61;26;3;9
116.61;3;936;10
118.81;44;331;6
120.25;13;326;8
120.71;14;11;4
121.88;1;245;2
121.94;25;53;5
123.52;43;106;1
123.52;5;628;7
125.56;37;220;3
125.79;26;3;9
126.74;3;936;10
128.08;33;283;0
128.88;19;10;6
130.34;13;326;8
130.74;14;11;4
131.86;1;245;2
131.99;25;53;5
133.33;16;35;11
133.56;43;106;1
133.56;5;628;7
135.64;37;220;3
135.81;26;3;9
136.81;3;936;10
138.13;33;283;0
139.05;20;72;6
140.37;13;326;8
140.82;7;24;4
141.89;1;245;2
141.98;25;53;5
143.36;16;35;11
143.56;43;106;1
143.56;5;628;7
145.66;37;220;3
146.92;3;936;10
148.19;33;283;0
149.12;20;72;6
150.43;13;326;8
150.88;7;24;4
151.94;1;245;2
151.94;25;53;5
153.43;16;35;11
153.63;43;106;1
153.63;5;628;7
155.66;37;220;3
156.97;3;936;10
158.2;33;283;0
159.05;20;72;6
160.51;13;326;8
160.94;7;24;4
161.91;1;245;2
161.91;25;53;5
163.37;9;180;11
163.76;43;106;1
163.76;5;628;7
165.74;37;220;3
166.99;3;936;10
167.95;33;283;0
169.2;20;72;6
170.59;13;326;8
171.24;7;24;4
172;1;245;2
172;25;53;5
173.5;9;180;11
173.79;43;106;1
173.79;5;628;7
175.74;37;220;3
176.88;3;936;10
178.26;33;283;0
179.26;20;72;6
180.59;13;326;8
181.26;7;24;4
182.02;35;18;5
182.06;1;245;2
183.54;9;180;11
183.65;43;106;1
183.65;5;628;7
185.73;37;220;3
187.05;3;936;10
188.26;53;14;0
189.27;20;72;6
190.53;13;326;8
191.3;7;24;4
192.09;42;1153;2
192.09;35;18;5
193.52;9;180;11
193.65;5;628;7
193.83;30;57;1
195.81;37;220;3
197.06;3;936;10
198.29;24;193;0
199.27;20;72;6
200.57;13;326;8
201.33;7;24;4
202.23;42;1153;2
202.23;35;18;5
203.6;9;180;11
203.83;5;628;7
203.98;30;57;1
205.69;37;220;3
207.1;3;936;10
208.07;24;193;0
209.36;20;72;6
209.36;51;17;9
210.63;27;330;8
211.33;7;24;4
211.97;35;18;5
212.27;42;1153;2
213.58;9;180;11
213.86;5;628;7
213.9;30;57;1
215.77;37;220;3
217.12;3;936;10
218.33;24;193;0
219.39;20;72;6
219.39;51;17;9
220.68;27;330;8
221.25;7;24;4
222.27;42;1153;2
222.27;35;18;5
223.56;9;180;11
223.74;5;628;7
224.06;30;57;1
225.77;37;220;3
227.18;3;936;10
228.38;24;193;0
229.42;20;72;6
229.42;51;17;9
230.68;27;330;8
231.24;7;24;4
232.38;40;69;5
232.43;42;1153;2
233.64;9;180;11
233.86;28;6;7
234.09;30;57;1
235.85;37;220;3
237.22;3;936;10
239.4;20;72;6
239.4;51;17;9
240.73;27;330;8
241.36;7;24;4
242.34;40;69;5
242.43;42;1153;2
243.44;48;71;0
243.65;54;78;11
244.03;30;57;1
