#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;94;0;0;0;0;0;0;0;0;0
599.97;0.73;96;0;0;0;0;0;0;0;0;0
1199.99;0.74;96;0;0;0;0;0;0;0;0;0
1799.99;0.76;96;0;0;0;0;0;0;0;0;0
2399.97;0.77;97;0;0;0;0;0;0;0;0;0
2999.84;0.76;97;0;0;0;0;0;0;0;0;0
3599.98;0.74;97;0;0;0;0;0;0;0;0;0
4199.74;0.71;97;0;0;0;0;0;0;0;0;0
4800;0.69;97;0;0;0;0;0;0;0;0;0
5399.97;0.66;97;0;0;0;0;0;0;0;0;0
5999.94;0.66;97;0;0;0;0;0;0;0;0;0
6599.99;0.68;97;0;0;0;0;0;0;0;0;0
7199.86;0.68;97;0;0;0;0;0;0;0;0;0
