#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.87;0.11;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
60;51.36;0.39;PP/0.04,TA/0.02,IS/0,PS/0,RB/0.01,OB/0.09,RP/0
119.96;52.21;0.44;PP/0.04,TA/0.02,IS/0.01,PS/0,RB/0.01,OB/0.1,RP/0
179.96;52.37;0.48;PP/0.05,TA/0.03,IS/0.01,PS/0.01,RB/0.01,OB/0.1,RP/0
239.96;52.46;0.52;PP/0.05,TA/0.03,IS/0.01,PS/0.01,RB/0.01,OB/0.11,RP/0
299.96;52.5;0.55;PP/0.05,TA/0.03,IS/0.01,PS/0.01,RB/0.01,OB/0.12,RP/0
360;52.29;0.6;PP/0.05,TA/0.04,IS/0.01,PS/0.01,RB/0.01,OB/0.13,RP/0
420;52.46;0.64;PP/0.05,TA/0.04,IS/0.01,PS/0.01,RB/0.01,OB/0.14,RP/0
480;52.68;0.67;PP/0.05,TA/0.04,IS/0.01,PS/0.01,RB/0.01,OB/0.14,RP/0
540;52.52;0.71;PP/0.06,TA/0.04,IS/0.01,PS/0.01,RB/0.01,OB/0.15,RP/0
600;52.64;0.75;PP/0.06,TA/0.04,IS/0.01,PS/0.02,RB/0.01,OB/0.16,RP/0
659.96;52.79;0.79;PP/0.07,TA/0.04,IS/0.01,PS/0.02,RB/0.01,OB/0.16,RP/0
719.96;52.91;0.83;PP/0.07,TA/0.05,IS/0.01,PS/0.02,RB/0.01,OB/0.17,RP/0
779.96;53.11;0.87;PP/0.07,TA/0.05,IS/0.01,PS/0.02,RB/0.01,OB/0.18,RP/0
839.96;53.47;0.91;PP/0.07,TA/0.05,IS/0.01,PS/0.02,RB/0.01,OB/0.19,RP/0
899.96;53.57;0.95;PP/0.08,TA/0.05,IS/0.01,PS/0.02,RB/0.01,OB/0.2,RP/0
959.96;53.61;0.98;PP/0.08,TA/0.05,IS/0.01,PS/0.02,RB/0.01,OB/0.2,RP/0
1019.96;53.63;1.01;PP/0.08,TA/0.06,IS/0.01,PS/0.02,RB/0.01,OB/0.21,RP/0
1079.96;53.64;1.05;PP/0.08,TA/0.06,IS/0.01,PS/0.02,RB/0.01,OB/0.21,RP/0
1139.96;53.64;1.08;PP/0.08,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/0.22,RP/0
1199.96;52.98;1.13;PP/0.09,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/0.23,RP/0
1259.96;53.23;1.17;PP/0.09,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/0.23,RP/0
