bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
1;33;16.8702479350555;19.3745224280251;2.50427449296956;14.3229297561686;3.78456467194955;3.57725975738138;0;0;0.770370370365132
3;32;13.8459719974434;17.6108630926382;3.76489109519474;8.14935368830032;2.85470728592273;4.01517744119269;0;0;0.622222222218969
4;29;19.3754229490161;21.7675834686382;2.39216051962211;17.6543760339341;4.20171108406255;3.2671891314105;0.137931034482759;0;1.08199233715645
5;21;16.1823077729081;19.4680564117606;3.28574863885252;21.7491869187762;4.66360235427252;5.02431113493589;0;0;0.433862433857983
7;21;18.4637016418349;20.6794872825095;2.21578564067463;15.4600816495824;3.93193103316709;3.13033543032998;0;0;0.438095238093787
10;32;15.9661458333333;18.3129317710691;2.34678593773581;10.6942582626748;3.2702076788294;2.78875924252772;0.0625;0;0.424999999998493
11;29;18.11173185135;21.3964534484745;3.28472159712449;10.7773038193067;3.28288041501769;3.86174553214871;0.0689655172413793;0;0.970114942520499
12;31;14.5788274456095;16.9448156655018;2.36598821989227;18.6108322723065;4.31402738427869;3.95797723519594;0;0;0.295340501789398
13;24;15.3792899236534;18.8133417486221;3.43405182496871;13.3951706255169;3.65994134181367;3.90995069482307;0.0833333333333333;0;0.788888888884723
14;25;19.3077460325558;22.0223376603483;2.71459162779243;12.8136368521824;3.57961406469782;3.4871543990114;0;0;0.343111111108858
