#TimeStamp;Runtime;Requests
0.88;0.34;60
1.88;0.08;3
2.88;0.08;2
3.97;0.08;3
5.01;0.07;3
6.13;0.07;2
7.15;0.05;1
8.26;0.06;1
9.32;0.05;1
10.35;0.05;3
11.39;0.04;1
12.42;0.04;2
13.46;0.05;4
14.47;0.04;1
15.47;0.04;2
16.51;0.04;5
17.55;0.04;2
18.56;0.05;1
19.68;0.04;4
20.69;0.05;3
21.7;0.05;3
22.7;0.04;2
23.7;0.05;2
24.72;0.04;2
25.72;0.04;2
26.75;0.04;3
27.9;0.05;4
28.97;0.05;2
30.01;0.05;3
31.02;0.05;5
32.06;0.06;20
33.06;0.05;5
34.06;0.05;3
35.1;0.05;3
36.1;0.05;4
37.13;0.06;6
38.14;0.05;6
39.17;0.05;4
40.17;0.06;7
41.18;0.05;3
42.2;0.05;2
43.24;0.04;2
44.25;0.07;7
45.25;0.06;2
46.25;0.08;6
47.26;0.07;4
48.26;0.07;3
49.3;0.07;4
50.3;0.06;5
51.34;0.07;7
52.37;0.09;5
53.38;0.08;6
54.41;0.05;5
55.41;0.07;6
56.41;0.06;3
57.42;0.07;3
58.47;0.09;8
59.47;0.11;9
60.51;0.09;4
61.54;0.11;7
62.58;0.11;5
63.62;0.1;3
64.66;0.1;2
65.66;0.11;1
66.68;0.12;1
67.72;0.11;2
68.75;0.1;2
69.76;0.09;1
70.8;0.11;3
71.8;0.1;3
72.84;0.09;3
73.84;0.07;1
74.85;0.1;6
75.85;0.08;3
76.87;0.1;2
78.03;0.1;2
79.06;0.09;1
80.8;0.09;1
81.89;0.07;1
82.89;0.07;2
83.89;0.08;3
84.91;0.08;1
85.93;0.08;2
86.93;0.08;2
87.93;0.09;5
88.98;0.09;2
90.02;0.08;5
91.06;0.07;3
92.11;0.06;4
93.15;0.07;4
94.19;0.07;6
95.2;0.07;4
96.24;0.07;3
97.24;0.06;1
98.29;0.06;1
99.29;0.06;3
100.34;0.06;3
101.37;0.07;3
102.41;0.06;1
103.42;0.06;4
104.46;0.05;1
105.5;0.05;3
106.53;0.04;2
107.55;0.04;4
108.55;0.04;3
109.59;0.05;4
110.64;0.04;2
111.66;0.04;2
112.66;0.04;1
113.67;0.03;1
114.71;0.04;1
115.74;0.04;2
117.2;0.05;1
118.27;0.04;1
119.27;0.05;1
120.32;0.06;2
121.36;0.05;1
122.36;0.07;2
123.36;0.06;3
124.37;0.05;2
125.37;0.07;4
126.41;0.06;1
127.42;0.06;3
128.59;0.05;1
129.59;0.05;1
130.63;0.04;2
131.66;0.05;2
132.67;0.05;2
133.69;0.04;1
135.87;0.04;1
136.87;0.05;2
138.85;0.06;1
139.89;0.04;2
140.94;0.05;3
141.96;0.04;4
142.98;0.04;2
144.01;0.04;1
145.01;0.05;3
146.04;0.04;1
147.08;0.05;1
148.16;0.04;1
149.26;0.05;1
150.29;0.06;3
151.31;0.06;2
152.31;0.05;1
153.31;0.06;4
154.36;0.05;1
155.4;0.05;3
156.43;0.06;2
158.35;0.05;2
159.61;0.04;1
160.65;0.04;2
161.69;0.04;4
162.74;0.04;2
164.74;0.05;1
165.79;0.05;3
167.12;0.05;4
168.16;0.04;2
169.2;0.04;1
171.31;0.04;1
172.54;0.06;1
173.58;0.06;3
174.58;0.05;2
175.62;0.05;4
176.63;0.04;2
179.09;0.04;1
180.12;0.05;3
181.12;0.04;3
182.16;0.05;3
183.21;0.04;3
184.21;0.05;5
185.25;0.04;3
186.87;0.04;1
188.43;0.04;1
189.47;0.05;2
190.79;0.05;1
191.83;0.04;1
193.2;0.06;3
194.21;0.05;2
195.24;0.05;1
196.25;0.05;1
197.28;0.06;2
198.3;0.06;3
199.33;0.04;2
200.36;0.04;2
201.44;0.05;1
202.6;0.05;1
203.66;0.04;1
204.69;0.05;3
205.72;0.04;1
206.73;0.05;4
207.74;0.04;2
208.78;0.05;2
209.78;0.05;1
210.78;0.04;2
211.92;0.04;1
212.97;0.06;4
214;0.06;1
215.25;0.06;2
216.26;0.07;3
217.29;0.07;2
219.77;0.06;1
220.78;0.07;1
222.1;0.06;1
223.11;0.07;3
224.12;0.07;4
225.16;0.06;3
226.26;0.05;3
227.35;0.05;1
228.36;0.05;3
229.48;0.04;2
230.51;0.04;1
231.53;0.04;1
232.56;0.04;3
233.6;0.06;3
234.6;0.05;1
235.62;0.04;4
236.7;0.05;3
237.7;0.04;1
238.95;0.04;1
239.97;0.06;1
241.07;0.04;1
242.11;0.05;2
243.12;0.05;1
244.39;0.05;2
245.74;0.05;1
246.78;0.07;5
248.08;0.05;1
249.11;0.05;1
250.4;0.05;2
251.43;0.04;1
252.46;0.05;1
253.58;0.06;1
254.59;0.08;3
255.62;0.07;3
257.5;0.06;1
258.57;0.09;1
259.69;0.06;1
260.69;0.04;2
261.83;0.05;2
262.86;0.04;1
264.19;0.05;2
265.45;0.05;3
266.45;0.06;3
267.45;0.06;3
268.45;0.06;2
269.45;0.05;2
270.49;0.05;3
271.5;0.05;2
272.54;0.05;1
273.68;0.05;3
274.68;0.04;2
275.69;0.04;2
276.71;0.04;1
277.75;0.04;2
278.77;0.06;2
279.8;0.04;2
280.87;0.04;1
281.9;0.04;2
283.51;0.05;1
284.9;0.05;1
285.93;0.05;4
286.94;0.04;1
287.96;0.04;1
289.12;0.04;1
291.83;0.05;1
292.86;0.05;3
293.86;0.03;1
294.87;0.04;1
295.9;0.05;2
296.93;0.04;2
297.93;0.03;2
298.95;0.04;4
299.97;0.04;1
301.01;0.04;2
302.06;0.04;2
303.77;0.04;1
304.91;0.05;2
305.91;0.07;1
306.92;0.05;3
308.06;0.05;1
309.08;0.04;1
310.31;0.04;1
311.32;0.05;4
312.35;0.05;2
313.39;0.06;5
314.4;0.05;2
315.52;0.05;3
316.54;0.04;2
318.19;0.04;1
319.2;0.06;3
320.2;0.06;3
321.2;0.05;1
322.25;0.05;2
323.28;0.05;3
324.31;0.04;1
325.35;0.05;4
326.36;0.04;1
329.3;0.03;1
330.3;0.03;1
331.36;0.04;1
332.39;0.03;1
333.39;0.03;2
335.04;0.03;1
336.33;0.05;1
337.42;0.03;1
339.94;0.03;1
341.04;0.04;1
342.08;0.06;3
343.18;0.05;2
344.35;0.05;2
345.4;0.05;3
346.41;0.06;5
347.46;0.06;2
348.5;0.06;5
349.51;0.05;2
350.54;0.07;3
352.46;0.05;1
353.59;0.04;1
354.6;0.03;1
355.71;0.04;3
357.38;0.04;1
358.38;0.03;1
359.38;0.03;1
360.4;0.04;1
361.53;0.04;2
362.58;0.05;3
363.62;0.05;2
364.72;0.04;2
365.76;0.04;2
367.01;0.04;1
368.05;0.04;4
369.05;0.04;2
370.09;0.06;4
371.09;0.04;2
372.13;0.04;2
373.17;0.05;7
374.17;0.04;3
375.18;0.05;3
376.22;0.05;2
377.25;0.06;6
378.26;0.04;2
379.29;0.05;3
380.29;0.04;1
381.42;0.05;3
383.14;0.06;1
384.21;0.06;1
385.22;0.06;1
387.72;0.06;1
388.76;0.07;2
389.8;0.08;1
390.85;0.06;1
391.85;0.06;1
392.88;0.09;3
393.89;0.06;1
394.89;0.06;2
396;0.06;2
397.01;0.05;1
398.58;0.05;1
399.68;0.07;3
400.69;0.06;1
401.72;0.06;2
402.73;0.05;1
403.76;0.05;1
405.52;0.05;1
406.59;0.07;3
407.64;0.05;2
408.68;0.05;1
409.8;0.07;4
411.84;0.05;1
413.07;0.04;2
414.1;0.05;2
415.1;0.05;4
416.31;0.04;1
418.97;0.02;1
419.98;0.03;3
420.98;0.02;1
422.01;0.03;1
423.02;0.04;3
424.14;0.04;4
425.14;0.03;1
426.16;0.03;3
427.19;0.02;1
429.44;0.03;1
430.44;0.02;1
431.53;0.03;2
432.57;0.03;1
433.6;0.03;2
434.61;0.03;1
435.64;0.03;1
436.66;0.03;3
437.69;0.03;1
438.71;0.04;2
439.71;0.03;1
440.75;0.03;4
441.84;0.04;2
