#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;300;0;0;0;0;0;0.51
59.98;200;300;58.61;59.98;59.97;59.98;0.48;0.51
119.98;200;300;105.08;101.9;119.96;119.98;0.48;0.53
179.8;200;300;140.95;111.67;179.72;172.65;0.47;0.53
239.97;200;300;179.36;129.27;236.13;227.06;0.48;0.51
299.97;200;300;207.18;159.3;280.3;278.61;0.49;0.52
359.96;200;300;237.67;177.84;322.9;329.06;0.49;0.5
419.98;200;300;270.81;172.29;360.19;376.53;0.51;0.52
479.99;200;300;288.39;178.08;371.02;411.42;0.53;0.51
540;200;300;328.39;166.59;411.23;423.33;0.54;0.5
599.97;200;300;375.76;157.42;459.42;453.29;0.54;0.49
659.99;200;300;415.69;143.89;505.59;494.94;0.53;0.45
719.99;200;300;477.67;158.01;571.33;532.99;0.52;0.44
779.89;200;300;533.68;154.02;638.97;533.77;0.52;0.43
839.96;200;300;570.37;159.2;694.18;562.76;0.52;0.46
899.98;200;300;615.82;144.94;743.02;501.7;0.52;0.48
959.73;200;300;635.08;117.45;792.65;454.51;0.52;0.49
1019.99;200;300;662.88;127.91;814.45;483;0.51;0.49
1079.98;200;300;708.55;141.45;864.58;502.54;0.5;0.47
1139.98;200;300;780.39;130.67;949.18;504.61;0.49;0.44
1199.99;200;300;806.37;143.01;1027;521.11;0.5;0.45
1259.97;148;300;217.78;124.29;952.19;547.89;0.51;0.42
1319.96;132;300;253.57;125.93;978.74;525.33;0.48;0.43
1379.97;116;300;296.41;132.42;1004.42;506.45;0.47;0.43
1440;101;300;341.1;129.55;1075.91;574.81;0.48;0.4
1499.96;95;300;403.34;131.94;1127.21;575.45;0.48;0.41
1559.99;90;300;468.79;133.98;1174.66;543.8;0.48;0.43
1620;86;300;533.12;130.66;1210.46;526.56;0.47;0.46
1679.99;75;300;565.02;136.31;1270.72;544.2;0.47;0.46
1739.96;70;300;611.36;127.38;1341.69;464.73;0.47;0.46
1799.76;69;300;710.67;122.25;1409.75;478.65;0.45;0.49
1859.97;64;300;750.02;128.33;1459.13;481.57;0.45;0.47
1920;62;300;831.37;125.88;1534.11;505.51;0.45;0.43
1979.87;59;300;910.82;122.15;1618.92;500.96;0.45;0.46
2039.9;55;300;929.97;140.34;1676.52;498.57;0.46;0.45
2099.79;54;300;1024.09;133.63;1714.13;565.55;0.47;0.43
2160;50;300;1074.67;120.89;1788.59;609.21;0.45;0.47
2219.98;47;300;1131.8;118.74;1807.54;532.83;0.42;0.5
2279.91;44;300;1213.05;117.72;1945.32;647.2;0.42;0.49
2339.97;41;300;1224.56;127.82;2021.73;754.14;0.44;0.44
2399.96;38;300;1160.87;122.66;2060.87;560.7;0.39;0.42
2459.96;16;300;751.51;136.81;1778.45;668.47;0.42;0.42
2519.96;16;300;933.46;125.57;1941.97;774.26;0.43;0.4
2579.92;16;300;1174.02;109.29;2055.35;719.33;0.46;0.41
2639.97;14;300;1315.42;133.48;2275.79;656.33;0.47;0.42
2699.96;14;300;1421.11;122.58;2440.51;463.5;0.5;0.42
2759.97;12;300;1015.31;130.27;2472.71;574.18;0.47;0.47
2819.98;10;300;1117.99;127.65;2534.79;601.79;0.45;0.45
2879.9;10;300;1193.32;113.46;2580.75;498.91;0.52;0.49
2939.91;9;300;1151.98;133.51;2660.2;360.78;0.45;0.47
3000;6;300;417.3;130.3;2594.35;372.21;0.38;0.45
3059.99;6;300;103.06;119.1;2751.56;470.15;0.41;0.43
3119.97;6;300;0;110.46;0;682.28;0;0.44
3179.63;4;300;25.86;122.35;1995.83;758.65;0.31;0.44
3239.94;4;300;86.17;109.21;2056.13;597.53;0.31;0.45
3299.99;3;300;86.81;114.91;2116.18;636.19;0.31;0.44
3359.95;2;300;65.96;112.83;2759.89;484.86;0.31;0.42
3419.94;2;300;92.93;90.92;3419.9;422.06;0.31;0.43
3479.75;2;300;0;86.75;0;480.51;0;0.45
3539.94;2;300;0;100.72;0;639.57;0;0.38
