#TimeStamp;DistanceTraveled
59.98;3286.65
119.98;2394.68
179.8;1785.21
239.97;1875.45
299.97;2040.41
359.96;2005.76
419.98;2055.6
479.99;1971.91
540;2045.14
599.97;2191.49
659.99;2339.79
719.99;2161.4
779.89;1980.74
839.96;2105.85
899.98;1988.55
959.73;2148.21
1019.99;2299.21
1079.98;2340.8
1139.98;2208.18
1199.99;2045.29
1259.97;2280.9
1319.96;2273.2
1379.97;1986.54
1440;2084.49
1499.96;1993.87
1559.99;2348.7
1620;2330.95
1679.99;2336.5
1739.96;2355.99
1799.76;2163.58
1859.97;2269.61
1920;2106.04
1979.87;2217.11
2039.9;2143.24
2099.79;2121.4
2160;2064.87
2219.98;2313.03
2279.91;2473.95
2339.97;2308.3
2399.96;2421.2
2459.96;2407.21
2519.96;2397.41
2579.92;2317.63
2639.97;2275.25
2699.96;2294.84
2759.97;2208.03
2819.98;2090.66
2879.9;1974.97
2939.91;2041.19
3000;1916.82
3059.99;1949.41
3119.97;1898.2
3179.63;1571.21
3239.94;1900.78
3299.99;1762.89
3359.95;1769.42
3419.94;2117.56
3479.75;1850.93
3539.94;1582.13
3600;1643.07
3659.88;2030.22
3719.98;1907.36
3779.99;1932.87
3839.98;2182.29
3899.97;1411.16
3959.97;1673.01
4019.95;1759.52
4079.95;1630.46
4140;2132.05
4199.78;2076.64
4259.98;1911.87
4319.98;1749.2
4379.91;1823.9
4439.87;1368.24
4499.77;1293.93
4559.98;2033.9
4619.94;2084.25
4679.96;1822.19
4740;1579.65
4799.99;1672.02
4859.93;2015.6
4919.99;1918.74
4979.97;1601.9
5039.99;1252.91
5099.82;1676.34
5159.97;1672.64
5219.97;1364.68
5279.89;1365.33
5339.87;2038.12
5399.98;1864.1
5459.95;2180.9
5519.98;1936.17
5579.97;1727.31
5639.99;1545.12
5699.59;1914.44
5759.97;1828.33
5820;1667.97
5879.97;1846.23
5939.96;2025.82
5999.99;2036.51
6060;2311.38
6119.86;2008.86
6179.97;2516.68
6239.95;2435.17
6299.97;2174.78
6359.99;2279.44
6419.96;2339.71
6479.99;2334.05
6539.98;2338.68
6599.97;2229.3
6659.99;2299.87
6719.95;2239.05
6779.96;2178.15
6839.96;2001.88
6899.89;2207.74
6959.99;1447.22
7019.73;2161.33
7079.82;2278.02
7139.93;2238.32
7199.99;2169.85
