#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/60,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.98;5;None/0,ParkPod/1,RepositionPod/0,Insert/20,Extract/37,Rest/2
119.98;15;None/0,ParkPod/4,RepositionPod/0,Insert/17,Extract/36,Rest/3
179.8;17;None/0,ParkPod/7,RepositionPod/0,Insert/18,Extract/35,Rest/0
239.97;16;None/0,ParkPod/7,RepositionPod/0,Insert/17,Extract/36,Rest/0
299.97;18;None/0,ParkPod/6,RepositionPod/0,Insert/17,Extract/37,Rest/0
359.96;14;None/0,ParkPod/7,RepositionPod/0,Insert/17,Extract/36,Rest/0
419.98;16;None/0,ParkPod/4,RepositionPod/0,Insert/17,Extract/35,Rest/4
479.99;9;None/0,ParkPod/11,RepositionPod/0,Insert/16,Extract/29,Rest/4
540;12;None/0,ParkPod/6,RepositionPod/0,Insert/17,Extract/35,Rest/2
599.97;10;None/0,ParkPod/11,RepositionPod/0,Insert/16,Extract/31,Rest/2
659.99;9;None/0,ParkPod/5,RepositionPod/0,Insert/17,Extract/36,Rest/2
719.99;14;None/0,ParkPod/10,RepositionPod/0,Insert/16,Extract/32,Rest/2
779.89;13;None/0,ParkPod/12,RepositionPod/0,Insert/14,Extract/31,Rest/3
839.96;11;None/0,ParkPod/5,RepositionPod/0,Insert/18,Extract/33,Rest/4
899.98;14;None/0,ParkPod/5,RepositionPod/0,Insert/15,Extract/38,Rest/2
959.73;9;None/0,ParkPod/9,RepositionPod/0,Insert/16,Extract/33,Rest/2
1019.99;7;None/0,ParkPod/10,RepositionPod/0,Insert/15,Extract/35,Rest/0
1079.98;8;None/0,ParkPod/10,RepositionPod/0,Insert/16,Extract/33,Rest/1
1139.98;13;None/0,ParkPod/9,RepositionPod/0,Insert/16,Extract/34,Rest/1
1199.99;14;None/0,ParkPod/10,RepositionPod/0,Insert/14,Extract/34,Rest/2
1259.97;7;None/0,ParkPod/10,RepositionPod/0,Insert/17,Extract/32,Rest/1
1319.96;8;None/0,ParkPod/11,RepositionPod/0,Insert/15,Extract/31,Rest/3
1379.97;15;None/0,ParkPod/9,RepositionPod/0,Insert/13,Extract/36,Rest/2
1440;11;None/0,ParkPod/10,RepositionPod/0,Insert/14,Extract/32,Rest/4
1499.96;12;None/0,ParkPod/9,RepositionPod/0,Insert/14,Extract/37,Rest/0
1559.99;9;None/0,ParkPod/12,RepositionPod/0,Insert/15,Extract/31,Rest/2
1620;10;None/0,ParkPod/9,RepositionPod/0,Insert/18,Extract/31,Rest/2
1679.99;7;None/0,ParkPod/13,RepositionPod/0,Insert/13,Extract/32,Rest/2
1739.96;10;None/0,ParkPod/4,RepositionPod/0,Insert/19,Extract/34,Rest/3
1799.76;10;None/0,ParkPod/13,RepositionPod/0,Insert/12,Extract/32,Rest/3
1859.97;7;None/0,ParkPod/11,RepositionPod/0,Insert/16,Extract/32,Rest/1
1920;12;None/0,ParkPod/12,RepositionPod/0,Insert/13,Extract/33,Rest/2
1979.87;12;None/0,ParkPod/13,RepositionPod/0,Insert/13,Extract/33,Rest/1
2039.9;13;None/0,ParkPod/6,RepositionPod/0,Insert/17,Extract/37,Rest/0
2099.79;14;None/0,ParkPod/11,RepositionPod/0,Insert/12,Extract/36,Rest/1
2160;13;None/0,ParkPod/12,RepositionPod/0,Insert/16,Extract/31,Rest/1
2219.98;11;None/0,ParkPod/7,RepositionPod/0,Insert/16,Extract/35,Rest/2
2279.91;6;None/0,ParkPod/11,RepositionPod/0,Insert/15,Extract/34,Rest/0
2339.97;9;None/0,ParkPod/12,RepositionPod/0,Insert/11,Extract/34,Rest/3
2399.96;7;None/0,ParkPod/7,RepositionPod/0,Insert/14,Extract/37,Rest/2
2459.96;8;None/0,ParkPod/13,RepositionPod/0,Insert/12,Extract/34,Rest/1
2519.96;8;None/0,ParkPod/11,RepositionPod/0,Insert/11,Extract/36,Rest/2
2579.92;10;None/0,ParkPod/4,RepositionPod/0,Insert/12,Extract/38,Rest/6
2639.97;10;None/0,ParkPod/7,RepositionPod/0,Insert/10,Extract/39,Rest/4
2699.96;7;None/0,ParkPod/5,RepositionPod/0,Insert/10,Extract/40,Rest/5
2759.97;8;None/0,ParkPod/14,RepositionPod/0,Insert/6,Extract/32,Rest/8
2819.98;10;None/0,ParkPod/9,RepositionPod/0,Insert/3,Extract/38,Rest/10
2879.9;10;None/0,ParkPod/7,RepositionPod/0,Insert/5,Extract/39,Rest/9
2939.91;12;None/0,ParkPod/7,RepositionPod/0,Insert/3,Extract/45,Rest/5
3000;15;None/0,ParkPod/11,RepositionPod/0,Insert/3,Extract/41,Rest/5
3059.99;14;None/0,ParkPod/4,RepositionPod/0,Insert/5,Extract/42,Rest/9
3119.97;15;None/0,ParkPod/8,RepositionPod/0,Insert/1,Extract/38,Rest/13
3179.63;18;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/45,Rest/9
3239.94;19;None/0,ParkPod/4,RepositionPod/0,Insert/2,Extract/51,Rest/3
3299.99;17;None/0,ParkPod/12,RepositionPod/0,Insert/1,Extract/41,Rest/6
3359.95;15;None/0,ParkPod/8,RepositionPod/0,Insert/1,Extract/43,Rest/8
3419.94;11;None/0,ParkPod/8,RepositionPod/0,Insert/1,Extract/44,Rest/7
3479.75;17;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/51,Rest/6
3539.94;22;None/0,ParkPod/10,RepositionPod/0,Insert/0,Extract/40,Rest/10
3600;15;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/47,Rest/7
3659.88;16;None/0,ParkPod/5,RepositionPod/0,Insert/1,Extract/45,Rest/9
3719.98;12;None/0,ParkPod/6,RepositionPod/0,Insert/1,Extract/41,Rest/12
3779.99;12;None/0,ParkPod/9,RepositionPod/0,Insert/0,Extract/46,Rest/5
3839.98;14;None/0,ParkPod/8,RepositionPod/0,Insert/0,Extract/39,Rest/13
3899.97;15;None/0,ParkPod/9,RepositionPod/0,Insert/0,Extract/36,Rest/15
3959.97;10;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/43,Rest/10
4019.95;15;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/38,Rest/16
