#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
35.77;57;322;2;35.77;35.72
43.85;58;611;1;43.85;43.81
45.78;57;322;2;45.78;45.74
52.14;41;598;4;52.14;52.1
54.05;58;611;1;54.05;54
55.83;57;322;2;55.83;55.78
57.95;45;54;5;57.95;57.9
62.17;41;598;4;62.17;62.12
64.09;58;611;1;64.09;64.05
67.35;38;439;0;67.35;67.31
67.98;45;54;5;67.98;67.94
68.7;59;50;3;68.7;68.66
70.75;18;1029;2;70.75;70.71
72.17;41;598;4;72.17;72.13
77.4;38;439;0;77.4;77.35
78.74;59;50;3;78.74;78.7
80.04;6;679;1;80.04;80
80.8;18;1029;2;80.8;80.75
83.13;34;725;5;83.13;83.09
86.98;21;267;4;86.98;86.93
90.07;6;679;1;90.07;90.02
90.84;18;1029;2;90.84;90.8
92.66;2;488;0;92.66;92.62
93.15;34;725;5;93.15;93.11
94.15;47;1188;3;94.15;94.1
97.02;21;267;4;97.02;96.98
100.09;6;679;1;100.09;100.05
100.88;18;1029;2;100.88;100.83
102.7;2;488;0;102.7;102.66
103.18;34;725;5;103.18;103.14
104.19;47;1188;3;104.19;104.15
107.02;21;267;4;107.02;106.98
110.14;6;679;1;110.14;110.09
112.71;2;488;0;112.71;112.66
114.24;47;1188;3;114.24;114.19
115.82;4;943;2;115.82;115.78
117.69;15;1023;5;117.69;117.65
121.25;56;489;4;121.25;121.21
124.37;22;779;1;124.37;124.33
125.89;4;943;2;125.89;125.85
127.42;36;60;0;127.42;127.37
127.78;15;1023;5;127.78;127.74
129.35;23;535;3;129.35;129.31
131.29;56;489;4;131.29;131.25
134.39;22;779;1;134.39;134.34
135.91;4;943;2;135.91;135.87
137.46;36;60;0;137.46;137.42
137.82;15;1023;5;137.82;137.78
139.46;23;535;3;139.46;139.41
144.43;22;779;1;144.43;144.38
145.92;4;943;2;145.92;145.87
147.87;15;1023;5;147.87;147.82
149.47;23;535;3;149.47;149.42
152.27;10;1158;0;152.27;152.23
154.45;22;779;1;154.45;154.4
160.33;57;910;2;160.33;160.28
162.31;10;1158;0;162.31;162.27
162.52;0;334;5;162.52;162.48
163.68;59;148;3;163.68;163.63
169.16;58;718;1;169.11;79.05
170.56;57;910;2;170.56;170.52
172.36;10;1158;0;172.36;172.31
172.59;0;334;5;172.59;172.54
173.72;59;148;3;173.72;173.68
179.18;58;718;1;179.18;89.07
180.58;57;910;2;180.58;180.54
182.59;0;334;5;182.59;182.55
187.26;38;246;0;187.22;186.38
188.28;47;203;3;188.28;188.23
189.2;58;718;1;189.16;99.09
192.6;0;334;5;192.6;192.56
195.2;18;1059;2;195.2;195.15
195.87;41;1061;4;195.82;194.98
197.28;38;246;0;197.23;196.39
198.3;47;203;3;198.3;198.26
204.64;6;140;1;204.6;203.76
205.24;18;1059;2;205.24;205.19
205.9;41;1061;4;205.85;205.01
207.74;45;867;5;207.69;114.54
212.56;2;398;0;212.51;211.67
214.69;6;140;1;214.64;213.8
215.25;18;1059;2;215.25;215.21
215.91;41;1061;4;215.87;215.03
217.78;45;867;5;217.78;124.59
222.57;2;398;0;222.53;221.69
227.81;45;867;5;227.81;134.61
230.81;21;76;4;230.76;229.92
237.7;36;499;0;237.65;236.81
237.83;45;867;5;237.79;144.64
240.85;21;76;4;240.81;239.97
247.74;36;499;0;247.7;246.86
248.08;57;1152;2;248.08;248.03
249.35;22;277;1;249.35;249.31
252.41;34;241;5;252.41;252.37
255.62;56;325;4;255.57;254.73
258.11;57;1152;2;258.11;258.06
259.69;22;277;1;259.69;259.64
262.45;34;241;5;262.45;262.41
265.64;56;325;4;265.6;264.76
267.2;47;225;3;267.2;267.15
268.12;57;1152;2;268.12;268.08
277.29;47;225;3;277.29;277.24
277.75;15;135;5;276.87;105.12
278.1;38;741;0;278.1;278.06
283.11;41;760;4;283.06;282.22
287.78;15;135;5;286.9;115.15
288.15;38;741;0;288.15;288.1
289;4;294;2;288.96;139.49
292.95;23;47;3;292.9;143.43
293.22;41;760;4;293.17;292.33
299.08;4;294;2;299.04;149.57
299.4;58;390;1;299.4;299.35
303.02;10;566;0;303.02;302.97
303.02;23;47;3;302.97;153.5
303.02;0;321;5;303.02;302.97
309.12;4;294;2;309.08;159.61
309.51;58;390;1;309.51;309.46
313.06;10;566;0;313.06;313.02
313.06;0;321;5;313.06;313.02
327.37;2;794;0;327.33;234.18
327.37;45;478;5;327.33;326.49
335.08;18;8;2;335.08;335.04
337.42;2;794;0;337.37;244.22
337.42;45;478;5;337.37;336.53
341.89;59;289;3;341.84;212.43
343.38;56;106;4;212.04;55.55
345.08;18;8;2;345.08;345.04
351.93;59;289;3;351.89;222.47
352.5;36;835;0;352.5;352.46
353.41;56;106;4;201.1;65.59
360.15;57;81;2;360.11;244.24
362.58;36;835;0;362.58;362.54
368.27;21;41;4;368.22;367.38
370.18;57;81;2;370.13;254.26
373.84;47;245;3;224.33;86.02
379.59;6;613;1;379.55;225.1
380.94;15;692;5;380.94;380.9
383.89;47;245;3;234.38;96.06
389.64;6;613;1;389.59;235.14
391.05;15;692;5;391.05;391
399.01;23;374;3;399.01;398.97
400.31;38;1093;0;400.27;322.87
403.43;4;310;2;402.54;232.82
409.05;23;374;3;409.05;409.01
410.31;38;1093;0;410.27;332.87
410.36;34;79;5;260.85;122.53
413.47;4;310;2;412.59;242.87
420.4;34;79;5;420.4;132.58
425.69;2;6;0;425.65;88.23
428.22;18;521;2;428.22;428.17
435.6;45;850;5;435.6;435.55
438.24;18;521;2;438.24;438.19
445.61;45;850;5;445.61;445.57
452.87;58;484;1;279.11;153.37
452.92;57;797;2;452.92;452.87
460.43;0;784;5;460.43;460.38
462.91;58;484;1;462.87;163.41
463.17;57;797;2;463.17;463.13
463.39;56;72;4;274.15;109.94
469.99;36;16;0;181.8;86.06
470.52;0;784;5;470.52;470.47
472.23;59;220;3;234.35;120.25
477.88;22;125;1;477.88;477.84
478.93;41;58;4;478.88;347.59
482.27;59;220;3;319.92;130.3
487.9;22;125;1;487.9;487.85
493.65;10;53;0;323.04;205.46
497.32;15;971;5;497.32;497.28
497.85;23;471;3;497.85;497.8
500.82;21;254;4;500.82;500.78
507.33;15;971;5;507.33;507.28
507.89;23;471;3;507.89;507.84
522.52;47;326;3;234.33;138.59
527.41;34;2;5;527.36;526.52
529.36;38;75;0;175.91;103.6
529.71;4;1118;2;529.66;458.91
532.56;47;326;3;425.5;148.63
539.72;4;1118;2;539.68;468.93
544.03;2;936;0;296.24;190.57
550.69;41;359;4;550.69;550.64
551.72;6;553;1;263.9;172.09
561.77;6;553;1;561.72;182.13
568.07;0;19;5;280.24;176.98
570.26;59;547;3;570.26;570.22
571.87;57;96;2;136.23;108.66
576.55;22;668;1;576.55;576.51
580.3;59;547;3;580.3;580.25
586.57;22;668;1;586.57;586.52
586.96;18;1176;2;586.92;493.76
594.44;45;93;5;242.46;173.99
597.01;18;1176;2;596.96;503.81
597.65;21;368;4;597.61;596.77
601.81;58;626;1;601.81;601.77
610.68;15;182;5;311.17;219.58
611.84;58;626;1;611.84;611.79
617.69;56;13;4;138.72;129.74
632.78;10;158;0;542.67;410.16
635.95;23;573;3;635.91;531.72
645.07;41;449;4;645.03;538.01
646;23;573;3;645.95;541.76
655.65;4;1138;2;271.72;217.37
659.05;36;70;0;180.08;165.32
661.29;47;14;3;660.41;487.53
663.12;34;168;5;585.68;447.83
670.43;22;159;1;53.46;53.37
671.34;47;14;3;670.45;497.57
675.25;38;61;0;211.81;196.28
680.48;22;159;1;680.48;63.41
685.26;38;61;0;105.46;105.26
686.4;59;991;3;685.51;488.05
696.47;59;991;3;695.59;498.13
700.22;2;264;0;529.62;412.4
705.78;0;23;5;245.26;125.98
708.04;58;940;1;707.99;707.15
710.58;57;127;2;284.82;257.38
711.19;21;37;4;178.71;148.79
718.18;58;940;1;718.14;717.3
721.31;45;113;5;219.23;219.13
725.4;18;43;2;345.76;297.14
736.33;15;126;5;248.38;203.85
747.85;23;1102;3;747.85;747.81
748.14;10;278;0;533.41;435.04
748.52;6;686;1;748.47;747.63
752.86;41;674;4;172.86;148.51
