#TimeStamp;Bot;Pod;OutputStation
36.15;54;1;11
46.16;54;1;11
47.4;51;21;9
48.68;48;15;0
51.04;11;115;1
56.12;54;1;11
57.47;51;21;9
58.08;17;26;10
58.6;48;15;0
60.92;11;115;1
61.81;31;874;2
65.89;13;326;8
67.49;51;21;9
68.22;17;26;10
71.09;11;115;1
71.84;31;874;2
75.98;13;326;8
77.49;50;9;9
78.26;8;13;10
81.19;11;115;1
81.89;31;874;2
82.26;44;331;6
85.35;25;53;5
85.98;13;326;8
86.76;5;628;7
87.58;26;3;9
88.15;8;13;10
91.24;43;106;1
91.93;31;874;2
92.29;44;331;6
95.37;25;53;5
96.04;13;326;8
96.8;5;628;7
97.89;26;3;9
101.32;43;106;1
101.41;46;7;3
101.87;31;874;2
102.27;44;331;6
105.37;25;53;5
106.18;13;326;8
106.81;5;628;7
107.78;26;3;9
111.35;43;106;1
111.52;46;7;3
111.92;1;245;2
112.33;44;331;6
115.38;25;53;5
116.23;13;326;8
116.85;5;628;7
117.02;12;5;11
117.92;26;3;9
119.14;24;193;0
121.36;43;106;1
121.61;37;220;3
121.99;1;245;2
122.36;44;331;6
125.08;3;936;10
125.46;25;53;5
126.27;13;326;8
126.98;5;628;7
127.02;12;5;11
127.99;26;3;9
129.17;24;193;0
130.96;14;11;4
131.34;43;106;1
131.58;37;220;3
132.02;1;245;2
132.41;19;10;6
135.16;3;936;10
135.53;25;53;5
136.29;13;326;8
136.99;5;628;7
138.11;26;3;9
139.22;24;193;0
140.98;14;11;4
141.38;43;106;1
141.66;37;220;3
141.66;16;35;11
142.05;1;245;2
142.63;20;72;6
145.2;3;936;10
145.6;25;53;5
146.36;13;326;8
147.04;5;628;7
148;26;3;9
149.16;24;193;0
151.03;7;24;4
151.43;43;106;1
151.59;37;220;3
151.59;16;35;11
152.13;1;245;2
152.59;20;72;6
155.31;3;936;10
155.49;25;53;5
156.12;13;326;8
157.07;5;628;7
157.93;26;3;9
159.29;33;283;0
161.04;7;24;4
161.31;43;106;1
161.69;37;220;3
161.74;16;35;11
162.1;1;245;2
162.61;20;72;6
165.37;3;936;10
165.58;25;53;5
166.46;13;326;8
166.73;5;628;7
168.07;26;3;9
169.34;33;283;0
171.13;7;24;4
171.36;43;106;1
171.75;37;220;3
171.75;9;180;11
172.18;1;245;2
172.68;20;72;6
175.34;3;936;10
175.62;25;53;5
176.3;13;326;8
176.85;5;628;7
179.54;33;283;0
181.21;7;24;4
181.51;43;106;1
181.76;37;220;3
181.8;9;180;11
182.25;42;1153;2
182.64;20;72;6
185.39;3;936;10
185.52;40;69;5
186.5;27;330;8
187;5;628;7
189.56;33;283;0
191.16;7;24;4
191.59;30;57;1
191.78;37;220;3
191.87;9;180;11
192.26;42;1153;2
192.69;20;72;6
195.43;3;936;10
195.59;40;69;5
196.55;27;330;8
197.05;5;628;7
199.6;33;283;0
201.07;7;24;4
201.64;30;57;1
201.83;37;220;3
201.83;9;180;11
202.34;42;1153;2
202.69;20;72;6
205.28;3;936;10
205.68;35;18;5
206.59;27;330;8
207.1;5;628;7
207.78;51;17;9
209.68;33;283;0
211.21;7;24;4
211.68;30;57;1
211.72;37;220;3
211.72;9;180;11
212.56;42;1153;2
212.74;20;72;6
215.43;3;936;10
215.72;35;18;5
216.67;27;330;8
217.13;5;628;7
219.77;53;14;0
221.1;7;24;4
221.58;30;57;1
221.77;37;220;3
221.77;9;180;11
222.62;42;1153;2
222.77;20;72;6
225.48;3;936;10
225.76;35;18;5
226.39;27;330;8
227.17;28;6;7
229.79;48;71;0
231.23;7;24;4
231.71;30;57;1
231.9;37;220;3
231.9;9;180;11
232.65;42;1153;2
232.7;20;72;6
235.53;3;936;10
235.75;35;18;5
236.7;27;330;8
237.22;28;6;7
239.75;48;71;0
241.25;7;24;4
241.74;30;57;1
241.91;37;220;3
241.91;54;78;11
241.96;50;39;9
242.7;42;1153;2
242.74;20;72;6
245.52;3;936;10
245.83;49;125;5
246.74;27;330;8
247.26;32;74;7
249.83;48;71;0
251.2;55;182;4
251.78;30;57;1
251.93;37;220;3
251.93;54;78;11
252.02;50;39;9
252.7;31;19;2
252.74;20;72;6
255.41;3;936;10
255.99;49;125;5
256.78;27;330;8
257.15;32;74;7
259.86;48;71;0
261.19;55;182;4
261.67;30;57;1
261.87;37;220;3
261.98;50;39;9
261.98;54;78;11
262.7;31;19;2
262.74;20;72;6
265.5;3;936;10
266.74;29;185;8
267.33;32;74;7
269.9;48;71;0
271.25;55;182;4
271.81;11;12;1
271.98;52;738;3
271.98;50;39;9
271.98;54;78;11
272.72;31;19;2
272.76;20;72;6
275.57;3;936;10
276.83;29;185;8
277.38;32;74;7
279.93;48;71;0
281.27;55;182;4
281.8;11;12;1
281.94;52;738;3
281.94;50;39;9
281.94;12;195;11
282.74;31;19;2
282.78;20;72;6
285.35;3;936;10
286.89;29;185;8
287.34;32;74;7
289.98;48;71;0
291.3;55;182;4
291.83;11;12;1
292.03;52;738;3
292.03;26;43;9
292.07;12;195;11
292.77;31;19;2
292.81;20;72;6
295.55;3;936;10
296.93;29;185;8
297.33;32;74;7
300.2;48;71;0
301.24;55;182;4
301.86;11;12;1
302.06;52;738;3
302.06;26;43;9
302.1;16;66;11
302.78;31;19;2
302.83;44;874;6
305.6;3;936;10
306.96;29;185;8
310.22;48;71;0
311.32;55;182;4
311.91;11;12;1
312.14;52;738;3
312.14;26;43;9
312.14;16;66;11
312.81;31;19;2
312.85;44;874;6
315.65;3;936;10
316.96;29;185;8
318.74;25;93;5
320.25;48;71;0
321.25;55;182;4
321.91;11;12;1
322.05;52;738;3
322.05;16;66;11
322.18;26;43;9
322.82;31;19;2
322.86;44;874;6
325.44;3;936;10
327;29;185;8
328.74;25;93;5
330.3;48;71;0
331.36;55;182;4
331.97;43;1138;1
332.19;52;738;3
332.23;26;43;9
332.89;31;19;2
332.89;19;30;6
335.66;3;936;10
337;29;185;8
