#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;6;12;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/10,1/8,2/7,3/6,4/8,5/13,6/13,7/9,8/10,9/10,10/10,11/11;0/0,1/0,2/0,3/0,4/0,5/0;0/10,1/8,2/7,3/6,4/8,5/13,6/13,7/9,8/10,9/10,10/10,11/11;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0
659.97;91;40;6;12;0/301.7,1/307.51,2/261.42,3/316.61,4/351.84,5/267.49;0/61.66,1/77.51,2/78.9,3/49.26,4/83.13,5/48.61,6/131.43,7/92.32,8/38.26,9/41.07,10/48.97,11/101.15;0/659.97,1/659.97,2/659.97,3/659.97,4/659.97,5/659.97;0/659.97,1/659.97,2/659.97,3/659.97,4/659.97,5/659.97,6/659.97,7/659.97,8/659.97,9/659.97,10/659.97,11/659.97;0/19,1/19,2/17,3/19,4/18,5/16;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/3,11/1;0/24,1/20,2/19,3/22,4/20,5/20;0/8,1/12,2/8,3/11,4/11,5/11,6/6,7/10,8/10,9/11,10/11,11/14;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/16,1/15,2/15,3/15,4/13,5/17;0/3,1/3,2/3,3/4,4/4,5/3,6/3,7/3,8/3,9/4,10/3,11/4;0/36,1/36,2/41,3/35,4/31,5/40;0/61,1/59,2/59,3/62,4/58,5/62,6/54,7/58,8/63,9/63,10/62,11/57
719.98;100;44;6;12;0/331.79,1/353.23,2/291.92,3/341.77,4/390.81,5/293.43;0/62.11,1/78.56,2/79.61,3/49.93,4/83.92,5/49.12,6/132.1,7/92.76,8/38.73,9/41.53,10/50.11,11/101.7;0/719.98,1/719.98,2/719.98,3/719.98,4/719.98,5/719.98;0/719.98,1/719.98,2/719.98,3/719.98,4/719.98,5/719.98,6/719.98,7/719.98,8/719.98,9/719.98,10/719.98,11/719.98;0/18,1/17,2/15,3/17,4/15,5/15;0/0,1/0,2/0,3/0,4/0,5/2,6/0,7/1,8/0,9/0,10/0,11/0;0/22,1/19,2/18,3/19,4/17,5/18;0/8,1/13,2/12,3/12,4/9,5/16,6/8,7/13,8/11,9/14,10/11,11/9;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/18,1/16,2/16,3/16,4/16,5/18;0/3,1/4,2/4,3/4,4/5,5/3,6/3,7/4,8/3,9/4,10/3,11/4;0/39,1/37,2/43,3/38,4/34,5/43;0/67,1/65,2/65,3/68,4/64,5/68,6/60,7/64,8/69,9/69,10/68,11/63
779.98;106;49;6;12;0/371.84,1/413.09,2/341.96,3/401.76,4/442.1,5/330.71;0/62.6,1/79.35,2/80.48,3/50.9,4/84.59,5/49.94,6/132.8,7/93.62,8/39.41,9/41.91,10/50.65,11/102.49;0/779.98,1/779.98,2/779.98,3/779.98,4/779.98,5/779.98;0/779.98,1/779.98,2/779.98,3/779.98,4/779.98,5/779.98,6/779.98,7/779.98,8/779.98,9/779.98,10/779.98,11/779.98;0/18,1/17,2/15,3/16,4/13,5/15;0/1,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/20,1/20,2/18,3/19,4/17,5/17;0/8,1/11,2/11,3/11,4/15,5/14,6/11,7/12,8/9,9/11,10/11,11/12;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/20,1/16,2/17,3/16,4/16,5/21;0/4,1/4,2/4,3/5,4/5,5/3,6/3,7/4,8/4,9/5,10/4,11/4;0/42,1/37,2/44,3/38,4/34,5/46;0/73,1/71,2/71,3/74,4/70,5/74,6/66,7/70,8/75,9/75,10/74,11/69
839.87;119;54;6;12;0/403.88,1/453.05,2/381.9,3/431.84,4/463.37,5/373.41;0/63.04,1/80.28,2/81.09,3/51.71,4/85.11,5/50.55,6/133.46,7/94.46,8/40.16,9/42.57,10/51.42,11/103.09;0/839.87,1/839.87,2/839.87,3/839.87,4/839.87,5/839.87;0/839.87,1/839.87,2/839.87,3/839.87,4/839.87,5/839.87,6/839.87,7/839.87,8/839.87,9/839.87,10/839.87,11/839.87;0/17,1/17,2/15,3/15,4/12,5/15;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/19,1/19,2/16,3/16,4/13,5/18;0/11,1/13,2/8,3/11,4/15,5/10,6/9,7/9,8/11,9/10,10/13,11/13;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/22,1/18,2/19,3/19,4/19,5/22;0/4,1/4,2/5,3/5,4/6,5/4,6/4,7/4,8/4,9/5,10/4,11/5;0/44,1/39,2/46,3/41,4/38,5/47;0/79,1/77,2/77,3/80,4/76,5/80,6/72,7/76,8/81,9/81,10/80,11/75
899.94;128;60;6;12;0/452.42,1/493.18,2/429.98,3/482.06,4/512.45,5/413.51;0/63.59,1/80.95,2/81.74,3/52.3,4/85.42,5/51.05,6/134.36,7/95.29,8/40.94,9/42.95,10/51.77,11/103.67;0/899.94,1/899.94,2/899.94,3/899.94,4/899.94,5/899.94;0/899.94,1/899.94,2/899.94,3/899.94,4/899.94,5/899.94,6/899.94,7/899.94,8/899.94,9/899.94,10/899.94,11/899.94;0/16,1/15,2/12,3/13,4/10,5/15;0/3,1/0,2/0,3/0,4/0,5/0,6/0,7/1,8/1,9/0,10/0,11/0;0/19,1/17,2/14,3/15,4/12,5/17;0/12,1/12,2/8,3/12,4/12,5/9,6/15,7/7,8/13,9/8,10/9,11/11;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/23,1/20,2/21,3/20,4/20,5/24;0/5,1/5,2/6,3/6,4/6,5/4,6/4,7/5,8/5,9/5,10/4,11/5;0/45,1/41,2/48,3/42,4/39,5/49;0/85,1/83,2/83,3/86,4/82,5/86,6/78,7/82,8/87,9/87,10/86,11/81
959.99;137;62;6;12;0/487.2,1/547.84,2/472.11,3/522.29,4/570.45,5/463.58;0/64,1/81.86,2/82.2,3/52.71,4/85.82,5/51.59,6/135.06,7/96.12,8/41.79,9/43.43,10/52.59,11/104.11;0/959.99,1/959.99,2/959.99,3/959.99,4/959.99,5/959.99;0/959.99,1/959.99,2/959.99,3/959.99,4/959.99,5/959.99,6/959.99,7/959.99,8/959.99,9/959.99,10/959.99,11/959.99;0/17,1/14,2/11,3/11,4/9,5/15;0/3,1/0,2/1,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/18,1/16,2/13,3/13,4/11,5/18;0/11,1/16,2/10,3/13,4/14,5/12,6/13,7/12,8/10,9/12,10/7,11/10;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/26,1/21,2/22,3/22,4/21,5/25;0/5,1/5,2/6,3/6,4/6,5/4,6/4,7/5,8/5,9/6,10/5,11/5;0/48,1/42,2/49,3/44,4/40,5/50;0/91,1/89,2/89,3/92,4/88,5/92,6/84,7/88,8/93,9/93,10/92,11/87
1019.96;146;69;6;12;0/538.46,1/583.32,2/522.2,3/569.37,4/612.58,5/503.69;0/64.36,1/82.58,2/82.69,3/53.26,4/86.33,5/52.31,6/135.6,7/96.53,8/42.41,9/43.82,10/59.46,11/104.51;0/1019.96,1/1019.96,2/1019.96,3/1019.96,4/1019.96,5/1019.96;0/1019.96,1/1019.96,2/1019.96,3/1019.96,4/1019.96,5/1019.96,6/1019.96,7/1019.96,8/1019.96,9/1019.96,10/1019.96,11/1019.96;0/16,1/13,2/10,3/10,4/7,5/12;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/2,11/3;0/19,1/14,2/12,3/11,4/10,5/16;0/10,1/14,2/8,3/8,4/13,5/9,6/12,7/10,8/6,9/12,10/10,11/12;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/27,1/23,2/23,3/24,4/22,5/27;0/5,1/5,2/6,3/7,4/7,5/4,6/5,7/5,8/6,9/7,10/6,11/6;0/49,1/44,2/50,3/46,4/41,5/52;0/96,1/95,2/95,3/98,4/94,5/98,6/90,7/94,8/99,9/99,10/97,11/93
1079.96;156;75;6;12;0/562.4,1/643.32,2/572.32,3/611.69,4/652.93,5/543.75;0/64.86,1/83.21,2/83.24,3/54.05,4/86.77,5/52.85,6/136.01,7/96.96,8/43.85,9/44.22,10/60.12,11/105.08;0/1079.96,1/1079.96,2/1079.96,3/1079.96,4/1079.96,5/1079.96;0/1079.96,1/1079.96,2/1079.96,3/1079.96,4/1079.96,5/1079.96,6/1079.96,7/1079.96,8/1079.96,9/1079.96,10/1079.96,11/1079.96;0/15,1/11,2/9,3/8,4/6,5/11;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/17,1/14,2/11,3/9,4/8,5/14;0/9,1/11,2/9,3/10,4/13,5/8,6/13,7/8,8/10,9/14,10/10,11/10;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/30,1/23,2/24,3/26,4/24,5/29;0/6,1/6,2/7,3/7,4/7,5/5,6/5,7/6,8/7,9/7,10/6,11/6;0/52,1/44,2/51,3/48,4/43,5/54;0/102,1/101,2/101,3/104,4/100,5/104,6/96,7/100,8/105,9/105,10/103,11/99
1139.99;165;77;6;12;0/612.51,1/693.58,2/612.44,3/652.55,4/693.02,5/584.2;0/65.34,1/83.65,2/83.87,3/54.55,4/87.29,5/53.38,6/136.37,7/97.63,8/45.01,9/45.01,10/61,11/105.9;0/1139.99,1/1139.99,2/1139.99,3/1139.99,4/1139.99,5/1139.99;0/1139.99,1/1139.99,2/1139.99,3/1139.99,4/1139.99,5/1139.99,6/1139.99,7/1139.99,8/1139.99,9/1139.99,10/1139.99,11/1139.99;0/15,1/11,2/7,3/6,4/4,5/9;0/0,1/2,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/18,1/13,2/9,3/8,4/6,5/12;0/9,1/11,2/10,3/12,4/9,5/12,6/13,7/13,8/10,9/15,10/8,11/11;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/31,1/24,2/26,3/27,4/26,5/31;0/6,1/6,2/7,3/7,4/7,5/5,6/5,7/6,8/7,9/7,10/7,11/7;0/53,1/45,2/53,3/49,4/45,5/56;0/108,1/107,2/107,3/110,4/106,5/110,6/101,7/106,8/111,9/111,10/109,11/105
1199.99;175;84;6;12;0/651.33,1/733.67,2/667.81,3/702.74,4/743.06,5/624.05;0/65.79,1/84.07,2/84.45,3/54.99,4/87.9,5/53.85,6/137.01,7/98.18,8/45.62,9/45.82,10/61.84,11/106.85;0/1199.99,1/1199.99,2/1199.99,3/1199.99,4/1199.99,5/1199.99;0/1199.99,1/1199.99,2/1199.99,3/1199.99,4/1199.99,5/1199.99,6/1199.99,7/1199.99,8/1199.99,9/1199.99,10/1199.99,11/1199.99;0/13,1/10,2/6,3/5,4/3,5/8;0/0,1/0,2/0,3/0,4/3,5/0,6/0,7/0,8/0,9/0,10/2,11/0;0/15,1/12,2/8,3/7,4/5,5/11;0/8,1/8,2/12,3/9,4/13,5/14,6/8,7/8,8/7,9/12,10/11,11/8;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/34,1/26,2/27,3/28,4/27,5/33;0/7,1/6,2/8,3/8,4/8,5/6,6/6,7/7,8/7,9/7,10/7,11/7;0/56,1/47,2/54,3/50,4/46,5/58;0/114,1/113,2/113,3/116,4/112,5/116,6/107,7/111,8/117,9/117,10/115,11/111
1259.9;185;86;6;12;0/692.54,1/780.17,2/702.45,3/742.69,4/792.98,5/663.26;0/66.43,1/84.73,2/85.27,3/55.39,4/88.34,5/54.22,6/137.57,7/98.71,8/46.08,9/46.29,10/62.47,11/107.36;0/1259.9,1/1259.9,2/1259.9,3/1259.9,4/1259.9,5/1259.9;0/1259.9,1/1259.9,2/1259.9,3/1259.9,4/1259.9,5/1259.9,6/1259.9,7/1259.9,8/1259.9,9/1259.9,10/1259.9,11/1259.9;0/17,1/19,2/25,3/23,4/19,5/18;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/24,1/21,2/31,3/29,4/25,5/21;0/9,1/7,2/11,3/9,4/11,5/10,6/5,7/5,8/7,9/12,10/12,11/10;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/35,1/28,2/29,3/30,4/28,5/35;0/7,1/7,2/8,3/8,4/8,5/6,6/6,7/7,8/7,9/8,10/7,11/7;0/57,1/49,2/56,3/52,4/47,5/61;0/120,1/119,2/119,3/122,4/118,5/122,6/113,7/117,8/123,9/123,10/121,11/116
