#TimeStamp;Runtime;Requests
0.88;0.18;60
1.88;0.02;7
2.88;0.01;5
3.88;0.01;5
4.93;0.01;7
5.97;0.01;5
6.98;0.01;4
8.03;0;2
9.03;0;3
10.03;0;2
11.06;0;2
12.23;0;3
13.32;0;3
14.32;0.01;4
15.32;0;4
16.35;0;4
17.39;0;6
18.4;0;4
19.41;0.01;7
20.44;0;3
21.48;0;3
22.52;0;5
23.53;0;9
24.56;0.01;7
25.58;0;6
26.59;0;4
27.6;0;5
28.64;0;3
29.68;0;4
30.68;0;3
31.68;0.04;11
32.69;0.01;5
33.72;0;2
34.77;0;2
35.77;0;3
36.77;0;3
37.81;0;1
38.81;0;4
39.85;0;2
40.99;0;1
42.32;0;1
43.42;0;2
44.45;0;2
45.45;0;4
46.48;0;4
47.68;0;1
49.73;0;1
51.11;0;1
52.26;0;1
53.42;0;1
54.68;0;1
55.7;0;1
56.74;0;1
58.22;0;1
59.32;0;1
60.32;0.02;3
61.36;0;1
62.38;0;1
63.74;0;1
64.86;0;1
65.88;0;1
69.42;0;1
70.53;0;1
72.73;0;1
73.78;0;1
74.87;0;1
75.92;0;1
77.24;0;1
82.59;0;1
86.41;0.01;1
87.77;0;1
89.32;0;1
90.39;0;1
91.41;0;1
92.41;0;1
93.77;0;1
94.78;0.01;1
95.81;0;1
96.89;0;1
104.57;0;1
107.97;0;1
109.05;0;1
110.09;0;3
111.12;0;1
118.15;0;1
119.74;0;1
121.05;0;1
122.26;0;1
124.3;0;1
125.31;0;1
129.05;0;1
130.07;0;1
131.07;0;1
132.07;0;1
133.1;0;1
134.19;0;2
135.21;0;3
136.21;0.01;2
137.3;0;4
138.33;0;3
139.38;0;2
140.47;0.01;1
141.71;0;2
147.12;0;1
148.18;0;1
149.7;0;1
153.56;0;1
154.6;0.01;4
155.62;0;1
156.8;0;1
157.82;0;1
158.86;0;2
159.89;0;1
160.91;0;1
162.51;0;1
163.53;0;1
165.86;0;1
166.9;0.01;2
167.9;0;1
168.91;0;3
169.96;0;1
172.03;0;1
173.04;0.01;4
174.33;0;1
175.37;0;1
177.75;0;1
178.86;0;1
179.95;0;1
181;0;1
183.88;0;1
187.84;0;1
188.85;0;1
189.87;0;2
190.87;0;2
191.93;0;1
192.93;0.01;2
193.97;0;1
195;0;1
196.13;0.01;1
197.14;0;1
198.14;0;3
199.18;0;1
201.69;0;1
203.34;0;1
204.47;0;1
205.63;0;1
206.64;0;1
208.1;0;1
209.1;0;1
210.11;0;1
211.12;0;1
212.16;0;2
214.28;0;1
217.2;0;1
218.75;0;1
219.82;0;2
220.9;0;1
221.93;0;2
222.96;0;1
225.28;0;1
226.3;0;2
227.34;0;3
228.37;0;1
229.43;0;1
231.33;0;1
232.34;0;2
233.34;0.01;2
234.34;0.01;2
236.01;0;1
237.13;0;1
238.14;0;1
239.19;0;2
240.38;0;1
241.43;0;1
242.43;0;1
243.43;0;4
244.43;0;4
245.44;0;1
246.59;0;1
247.61;0;1
248.65;0;1
249.67;0;1
251.9;0;1
252.94;0;1
254.05;0;1
255.06;0;1
256.06;0;1
257.06;0;1
258.07;0;2
259.4;0;2
260.44;0;2
261.45;0;2
262.55;0;1
263.56;0;2
264.58;0;3
265.58;0;1
268.03;0;1
269.11;0;2
270.13;0;1
271.27;0;1
272.28;0;2
273.28;0.01;4
274.28;0;2
275.28;0;5
276.32;0;1
277.33;0;1
278.34;0;3
279.36;0;2
280.37;0;2
281.37;0;1
282.45;0;1
283.73;0.01;3
286.2;0;1
287.24;0;1
288.25;0.01;2
289.28;0.01;4
290.32;0;2
291.33;0;2
292.37;0;4
293.37;0.01;3
294.44;0.01;2
295.54;0;1
296.58;0.01;2
297.6;0;1
298.6;0;1
