#TimeStamp;DistanceTraveled
60;237
119.96;63.14
179.96;42.38
239.96;91.99
299.96;68.75
360;74.14
420;119.97
480;81.72
540;149.24
600;106.22
659.96;97.54
719.96;130.54
779.96;90.51
839.96;105.07
899.96;108.43
959.96;134.79
1019.96;94.07
1079.96;121.46
1139.96;159.07
1199.96;131.23
1259.96;106.43
1319.96;41.33
1379.96;155
1439.96;135.89
1499.96;208.51
1559.96;167.67
1619.96;94.57
1679.96;192.25
1739.96;98.88
1799.96;77.2
1859.96;130.79
1919.96;194.02
1979.96;169.23
2039.96;118.01
2099.96;140.73
2159.96;115.98
2219.96;177.43
2279.96;177.25
2340;150.47
2400;169.56
2460;161.86
2520;163.78
2580;176.24
2640;292.82
2700;243.81
2760;188
2820;205.8
2880;169.98
2940;169.57
3000;195.5
3060;119.84
3120;128.85
3180;140.9
3240;170.9
3300;189.51
3360;193.57
3420;142.31
3480;168.94
3540;258.51
3600;192.41
3660;201.66
3720;207.46
3780;150.47
3840;289.86
3900;159.22
3960;219.79
4020;241.21
4080;206.56
4140;181.19
4200;100.05
4260;166.17
4320;87.83
4380;86.32
4440;136.58
4500;221.04
4560;177.12
4620;155.29
4680;148.48
4740;187.11
4800;126.38
4860;220.73
4920;215.91
4980;132.71
5040;146.63
5100;274.05
5160;146.71
5220;113.16
5280;190.3
5340;159.71
5400;206.91
5459.96;197.69
5519.96;91.69
5579.96;170.41
5639.96;199.75
5699.96;146.73
5759.96;172.46
5819.96;185.9
5879.96;202.62
5939.96;119.36
5999.96;90.54
6059.96;244.34
6119.96;227.12
6179.96;111.21
6239.96;127.05
6299.96;157.75
6359.96;103.12
6419.96;134.78
6479.96;124.39
6539.96;131.22
6599.96;224.98
6659.96;186.09
6719.96;202.92
6779.96;202.22
6839.96;278.75
6899.96;246.59
6959.96;153.72
7019.96;156.44
7079.96;167.27
7139.96;236.64
7199.96;283.8
7259.96;183.08
7319.96;234.95
7379.96;157.47
7439.96;177.89
7499.96;141.68
7559.96;140.52
7619.96;178.56
7679.96;206.49
7739.96;210.75
7799.96;184.25
7859.96;129.72
7919.96;206.53
7979.96;245.93
8039.96;119.52
8099.96;190.56
8159.96;126.99
8219.96;82.84
8279.96;164.64
8339.96;215.11
8399.96;179.29
8459.96;211.13
8519.96;213.02
8579.96;142.03
8639.96;117.37
8699.96;166.64
8759.96;242.65
8819.96;204.7
8879.96;142.75
8939.96;170.13
8999.96;216.28
9059.96;187.1
9119.96;198.33
9179.96;218.83
9239.96;173.99
9299.96;171.19
9360;176.09
9420;198.25
9480;106.35
9540;213.04
9600;215.05
9660;186.05
9720;217.6
9780;302.06
9840;206.11
9900;181.74
9960;161.15
10020;168.88
10080;103.9
10140;128.22
10200;114.84
10260;208.1
10320;159.23
10380;144.23
10440;194.69
10500;183.87
10560;296.79
10620;261.14
10680;177.08
10740;229.37
10800;178.34
10860;202.06
10920;95
10980;160.44
11040;192.22
11100;190.82
11160;167.03
11220;250.49
11280;222.13
11340;173.95
11400;165.95
11460;184.28
11520;160.16
11580;193.18
11640;266.84
11700;169.74
11760;237.7
11820;182.21
11880;154.91
11940;195.88
12000;268.01
12060;230.65
12120;186.99
12180;219.16
12240;195
12300;262.21
12360;164.05
12420;167.87
12480;197.2
12540;226.95
12600;247.15
12660;240.03
12720;242.35
12780;174.17
12840;217.06
12900;264.75
12960;293.9
13020;191.86
13080;251.26
13140;167.54
13200;186.04
13260;165.07
13320;64.02
13380;203.43
13440;193.03
13500;158.66
13560;170.54
13620;178.66
13680;129.95
13740;54.53
13800;150.5
13860;136.25
13920;126.62
13980;239.83
14040;151.88
14100;92.21
14160;101.35
14220;216.12
14280;138.05
14340;144.72
14400;191.9
