#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/15,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/2,Rest/13
119.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
179.96;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/3,Rest/10
239.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
299.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
360;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
420;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/3,Rest/10
480;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
540;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
600;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
659.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
719.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
779.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
839.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
899.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
959.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
1019.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
1079.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/5,Rest/7
1139.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
1199.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
1259.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
1319.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
1379.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
1439.96;3;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/4,Rest/7
1499.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
1559.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
1619.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
1679.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
1739.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
1799.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
1859.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
1919.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
1979.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
2039.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
2099.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
2159.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
2219.96;3;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/4,Rest/7
2279.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
2340;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
2400;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
2460;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
2520;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
2580;3;None/0,ParkPod/0,RepositionPod/0,Insert/4,Extract/6,Rest/5
2640;4;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/6,Rest/4
2700;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
2760;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
2820;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
2880;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
2940;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
3000;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
3060;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
3120;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
3180;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
3240;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
3300;2;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/5,Rest/6
3360;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
3420;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
3480;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
3540;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/8,Rest/3
3600;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
3660;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
3720;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
3780;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
3840;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
3900;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
3960;5;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/7,Rest/3
4020;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
4080;6;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/8,Rest/3
4140;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
4200;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
4260;4;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/6,Rest/5
4320;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
4380;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
4440;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
4500;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
4560;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
4620;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
4680;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
4740;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
4800;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
4860;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/8,Rest/4
4920;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
4980;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
5040;6;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/9,Rest/1
5100;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
5160;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
5220;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
5280;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
5340;2;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
5400;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
5459.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
5519.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
5579.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
5639.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
5699.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
5759.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
5819.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/4,Extract/6,Rest/5
5879.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
5939.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
5999.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
6059.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/5,Rest/6
6119.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
6179.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
6239.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
6299.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
6359.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
6419.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
6479.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
6539.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
6599.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
6659.96;7;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/8,Rest/3
6719.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/8,Rest/3
6779.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
6839.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
6899.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
6959.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/7,Rest/6
7019.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/7
7079.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/6,Rest/6
7139.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/8,Rest/3
7199.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
7259.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
7319.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/8,Rest/3
7379.96;5;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/5
7439.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
7499.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
7559.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
7619.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
7679.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
7739.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
7799.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/7,Rest/6
7859.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
7919.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
7979.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
8039.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
8099.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
8159.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
8219.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
8279.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/6,Rest/5
8339.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
8399.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
8459.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
8519.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
8579.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
8639.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
8699.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/5,Rest/7
8759.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
8819.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
8879.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
8939.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
8999.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
9059.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
9119.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
9179.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
9239.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
9299.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
9360;6;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/9,Rest/3
9420;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
9480;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
9540;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
9600;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
9660;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
9720;1;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/5,Rest/7
9780;6;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/8,Rest/4
9840;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
9900;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
9960;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
10020;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/5
10080;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/7
10140;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
10200;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
10260;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
10320;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
10380;7;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
10440;6;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/7,Rest/4
10500;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
10560;4;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/5,Rest/5
10620;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
10680;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
10740;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
10800;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
10860;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
10920;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
10980;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
11040;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
11100;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
11160;3;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/6,Rest/4
11220;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
11280;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
11340;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
11400;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
11460;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
