#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.85;0.1;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
60;51.25;0.39;PP/0.04,TA/0.02,IS/0,PS/0,RB/0,OB/0.09,RP/0
119.96;52.1;0.43;PP/0.04,TA/0.02,IS/0,PS/0,RB/0.01,OB/0.1,RP/0
179.96;52.28;0.48;PP/0.05,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/0.11,RP/0
239.96;52.41;0.51;PP/0.05,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/0.11,RP/0
299.96;52.5;0.55;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.12,RP/0
360;52.27;0.59;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.14,RP/0
420;52.42;0.62;PP/0.06,TA/0.04,IS/0,PS/0.02,RB/0.01,OB/0.14,RP/0
480;52.4;0.66;PP/0.06,TA/0.04,IS/0,PS/0.02,RB/0.01,OB/0.15,RP/0
540;52.51;0.69;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.15,RP/0
600;52.63;0.73;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.16,RP/0
659.96;52.63;0.76;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.16,RP/0
719.96;52.86;0.8;PP/0.07,TA/0.05,IS/0,PS/0.03,RB/0.01,OB/0.17,RP/0
779.96;53.02;0.83;PP/0.07,TA/0.05,IS/0,PS/0.03,RB/0.01,OB/0.18,RP/0
839.96;53.09;0.86;PP/0.08,TA/0.05,IS/0,PS/0.03,RB/0.01,OB/0.18,RP/0
899.96;53.18;0.9;PP/0.08,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.19,RP/0
959.96;53.52;0.94;PP/0.08,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.19,RP/0
1019.96;53.6;0.97;PP/0.08,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.2,RP/0
1079.96;53.61;1.01;PP/0.09,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.2,RP/0
1139.96;53.7;1.06;PP/0.09,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.21,RP/0
1199.96;52.86;1.11;PP/0.1,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.23,RP/0
1259.96;53.2;1.16;PP/0.1,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.24,RP/0
1319.96;53.3;1.21;PP/0.1,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.25,RP/0
1379.96;53.33;1.26;PP/0.11,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/0.25,RP/0
1439.96;53.45;1.31;PP/0.11,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.26,RP/0
1499.96;53.02;1.36;PP/0.11,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.26,RP/0
1559.96;53.48;1.4;PP/0.12,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.27,RP/0
1619.96;53.52;1.43;PP/0.12,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/0.27,RP/0
1679.96;53.29;1.47;PP/0.12,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/0.28,RP/0
1739.96;53.3;1.51;PP/0.12,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/0.29,RP/0
1799.96;53.57;1.54;PP/0.12,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/0.29,RP/0
1859.96;53.84;1.59;PP/0.12,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/0.3,RP/0
1919.96;53.59;1.63;PP/0.13,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/0.31,RP/0
1979.96;53.73;1.67;PP/0.13,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/0.31,RP/0
2039.96;53.87;1.7;PP/0.13,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/0.32,RP/0
2099.96;59.18;1.87;PP/0.26,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/0.33,RP/0
2159.96;59.59;1.91;PP/0.26,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/0.34,RP/0
2219.96;59.69;1.95;PP/0.27,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/0.35,RP/0
2279.96;59.99;2;PP/0.28,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/0.36,RP/0
2340;60.29;2.04;PP/0.28,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/0.36,RP/0
2400;60.34;2.08;PP/0.28,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.37,RP/0
2460;59.93;2.12;PP/0.29,TA/0.1,IS/0.01,PS/0.06,RB/0.01,OB/0.38,RP/0
2520;60.11;2.17;PP/0.29,TA/0.1,IS/0.01,PS/0.06,RB/0.01,OB/0.38,RP/0
2580;60.27;2.21;PP/0.3,TA/0.1,IS/0.01,PS/0.06,RB/0.01,OB/0.39,RP/0
2640;60.23;2.27;PP/0.31,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/0.4,RP/0
2700;60.41;2.33;PP/0.32,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/0.41,RP/0
2760;60.71;2.4;PP/0.33,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/0.42,RP/0
2820;60.87;2.47;PP/0.34,TA/0.11,IS/0.01,PS/0.07,RB/0.01,OB/0.44,RP/0
2880;61.1;2.53;PP/0.35,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.45,RP/0
2940;61.14;2.58;PP/0.35,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.46,RP/0
3000;61.34;2.63;PP/0.36,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.47,RP/0
3060;60.6;2.67;PP/0.36,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.48,RP/0
3120;60.67;2.7;PP/0.36,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.48,RP/0
3180;60.93;2.74;PP/0.37,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.49,RP/0
3240;61.04;2.78;PP/0.37,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.5,RP/0
3300;60.93;2.82;PP/0.38,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.51,RP/0
3360;61.18;2.86;PP/0.38,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.52,RP/0
3420;61.44;2.9;PP/0.39,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.53,RP/0
3480;61.48;2.95;PP/0.4,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.53,RP/0
3540;61.61;2.99;PP/0.4,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.54,RP/0
3600;61.14;3.02;PP/0.4,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.54,RP/0
3660;61.56;3.07;PP/0.41,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/0.55,RP/0
3720;61.44;3.12;PP/0.41,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/0.56,RP/0
