decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec
176,1869.5111111121,62,1,93,0,0,1,3,0.001005
177,1877.82222222322,63,1,95,0,0,1,1,0
178,1879.55555555655,62,1,94,0,0,1,2,0
179,1897.86666666768,63,1,94,0,0,1,2,0.0009991
180,1899.60000000101,61,1,94,1,0,1,3,0.0019976
181,1937.91111111215,65,1,92,1,0,1,5,0.0020007
182,1959.6444444455,65,1,92,0,0,1,1,0.0009997
183,1967.95555555662,66,1,94,0,0,1,2,0.0010001
184,1969.68888888996,64,1,94,0,0,1,2,0
185,1988.00000000108,66,1,94,0,0,1,1,0
186,2009.73333333443,66,1,95,1,0,1,5,0.0019999
187,2029.77777777889,67,1,96,0,0,1,1,0.0010328
188,2049.86666666779,67,1,96,0,0,1,1,0.00103
189,2058.08888888997,68,1,95,0,0,1,3,0.001
190,2068.17777777882,68,1,95,1,0,1,2,0.0019732
191,2070.00000000103,66,1,94,1,0,1,4,0.0020279
192,2078.26666666766,66,1,93,0,0,1,1,0.0009698
193,2080.08888888988,65,1,94,0,0,1,1,0.0030029
194,2090.17777777872,66,1,96,0,0,1,2,0.0009694
195,2098.40000000091,66,1,95,0,0,1,2,0.0009681
196,2118.53333333416,66,1,95,1,0,1,2,0.0079702
197,2128.622222223,66,1,96,0,0,1,1,0.0010025
198,2150.48888888957,67,1,96,1,0,1,2,0.0030356
199,2158.80000000065,67,1,94,0,0,1,2,0
200,2160.57777777842,66,1,95,0,0,1,1,0.0009988
201,2170.66666666726,65,1,94,0,0,1,1,0.0010006
202,2178.9333333339,65,1,94,1,0,1,1,0.004
203,2189.02222222274,65,1,94,0,0,1,4,0.0009672
204,2209.15555555599,65,1,94,0,0,1,1,0
205,2210.88888888931,64,1,93,0,0,1,1,0.0009989
206,2220.97777777816,64,1,93,0,0,1,1,0
207,2229.28888888923,64,1,94,1,0,1,2,0.0020065
208,2231.066666667,62,1,93,1,0,1,2,0.0020311
209,2239.37777777808,63,1,94,0,0,1,2,0.001002
210,2241.15555555585,61,1,94,0,0,1,3,0.0009998
211,2251.24444444469,61,1,94,1,0,1,2,0.0020352
212,2259.51111111133,63,1,94,0,0,1,1,0.0009977
213,2261.33333333354,61,1,94,0,0,1,2,0.0010248
214,2281.46666666679,62,1,94,0,0,1,2,0.0009649
215,2291.55555555563,61,1,93,1,0,1,1,0.0030003
216,2309.77777777778,63,1,93,0,0,1,3,0.0009997
217,2311.68888888888,61,1,94,0,0,1,2,0
218,2329.91111111102,63,1,92,0,0,1,2,0
219,2339.99999999987,63,1,92,0,0,1,2,0
220,2341.86666666653,63,1,94,0,0,1,2,0.0010294
221,2372.04444444417,64,1,94,1,0,1,3,0.001027
222,2380.22222222192,64,1,92,1,0,1,2,0.0009997
223,2382.13333333302,63,1,93,0,0,1,4,0
224,2390.31111111076,63,1,93,0,0,1,1,0.0009999
225,2400.39999999961,63,1,94,1,0,1,5,0.0020004
226,2402.26666666626,62,1,94,0,0,1,3,0.0010001
227,2410.48888888845,62,1,94,0,0,1,5,0.0010296
228,2420.5777777773,62,1,93,0,0,1,2,0
229,2440.71111111054,62,1,93,1,0,1,3,0.0020002
230,2452.53333333271,62,1,92,0,0,1,1,0.0009703
231,2462.62222222156,62,1,92,1,0,1,1,0.0019991
232,2480.93333333259,63,1,94,0,0,1,1,0.0010007
233,2482.75555555481,62,1,92,0,0,1,1,0.0009993
234,2491.02222222144,62,1,94,0,0,1,1,0.0009984
235,2502.88888888805,62,1,93,0,0,1,1,0.0009995
236,2523.0222222213,63,1,92,0,0,1,2,0.0010022
237,2553.19999999895,64,1,92,1,0,1,1,0.0020013
238,2563.28888888779,64,1,92,0,0,1,1,0.0009989
239,2571.42222222109,64,1,91,1,0,1,1,0.0019997
240,2573.37777777664,63,1,91,1,0,1,1,0.0019995
241,2583.46666666548,63,1,90,0,0,1,1,0.0015051
242,2591.55555555434,62,1,89,0,0,1,2,0.0009997
243,2593.55555555433,62,1,89,1,0,1,6,0.0020015
244,2601.64444444318,61,1,88,0,0,1,3,0.0009995
245,2611.73333333203,61,1,89,1,0,1,2,0.0039997
246,2613.68888888757,60,1,88,0,0,1,4,0.0019716
247,2623.77777777642,60,1,90,1,0,1,1,0.0019995
248,2631.86666666527,60,1,89,0,0,1,3,0.0010017
249,2633.86666666526,59,1,90,0,0,1,4,0.0009997
250,2641.95555555412,59,1,89,0,0,1,2,0.0009985
251,2653.99999999851,59,1,90,1,0,1,1,0.0029999
252,2664.08888888736,59,1,91,0,0,1,1,0.0009965
253,2682.17777777617,59,1,90,1,0,1,3,0.0020003
254,2702.31111110941,60,1,91,0,0,1,3,0.0010037
255,2732.48888888706,62,1,92,1,0,1,1,0.0060034
256,2744.48888888701,61,1,93,1,0,1,3,0.0019977
257,2752.62222222031,61,1,92,0,0,1,1,0.0020001
258,2754.57777777585,60,1,93,0,0,1,3,0.0020013
259,2762.71111110915,60,1,92,1,0,1,4,0.0030059
260,2772.799999998,60,1,93,0,0,1,2,0.0045067
261,2784.7555555535,60,1,92,1,0,1,7,0.0049982
262,2804.88888888675,61,1,92,0,0,1,3,0.000995
263,2813.02222222005,61,1,91,1,0,1,3,0.0039987
264,2833.15555555329,62,1,92,0,0,1,2,0.0019975
265,2863.33333333094,64,1,92,1,0,1,1,0.0030018
266,2865.1999999976,63,1,91,0,0,1,1,0.0019991
267,2873.42222221978,63,1,92,0,0,1,2,0.0010059
268,2875.28888888644,62,1,91,0,0,1,1,0
269,2903.59999999743,64,1,93,0,0,1,1,0.000999
270,2905.46666666409,63,1,92,1,0,1,2,0.0030031
271,2923.73333333068,63,1,91,0,0,1,4,0.0019989
272,2925.59999999734,62,1,92,0,0,1,2,0.0020004
273,2943.86666666392,62,1,92,1,0,1,3,0.0030111
274,2945.73333333058,61,1,92,1,0,1,4,0.0039993
275,2963.99999999717,62,1,91,0,0,1,6,0.0010016
276,2974.08888888602,62,1,91,1,0,1,1,0.0019738
277,2985.95555555263,62,1,90,1,0,1,1,0.0025466
278,2996.04444444148,62,1,91,0,0,1,3,0
279,3004.26666666366,60,1,91,0,0,1,1,0.0010002
280,3006.13333333032,60,1,91,0,0,1,2,0.0010067
281,3024.39999999691,60,1,94,0,0,1,2,0
282,3026.26666666357,60,1,94,0,0,1,2,0.0010303
283,3044.53333333016,61,1,94,1,0,1,2,0.0009999
284,3046.39999999682,60,1,93,0,0,1,3,0.0009995
285,3096.66666666326,63,1,95,1,0,1,2,0.0019999
286,3114.88888888541,63,1,94,0,0,1,4,0.0009714
287,3126.84444444091,64,1,94,0,0,1,2,0
288,3135.02222221865,63,1,93,0,0,1,1,0.0009973
289,3145.1111111075,63,1,95,0,0,1,2,0.0015348
290,3146.97777777416,63,1,95,0,0,1,3,0.0010367
291,3155.19999999635,61,1,95,1,0,1,3,0.0010017
292,3157.066666663,60,1,94,0,0,1,1,0.0009954
293,3175.33333332959,62,1,95,0,0,1,1,0.002001
294,3177.19999999625,60,1,94,1,0,1,1,0.0019992
295,3197.3333333295,61,1,94,0,0,1,2,0.001
296,3215.55555555164,63,1,93,0,0,1,1,0.0010359
297,3235.68888888489,63,1,94,0,0,1,3,0.0010048
298,3237.55555555154,63,1,93,1,0,1,2,0.0029956
299,3245.77777777373,62,1,93,1,0,1,3,0.0020021
300,3257.68888888479,62,1,92,0,0,1,1,0.000991
301,3265.91111110698,62,1,92,0,0,1,3,0.0009988
302,3267.77777777364,61,1,92,0,0,1,4,0.0009976
303,3277.86666666248,61,1,92,0,0,1,2,0
304,3297.99999999573,59,1,91,1,0,1,1,0.0045425
305,3308.08888888457,59,1,92,0,0,1,2,0.0010017
306,3316.17777777343,58,1,92,0,0,1,1,0.0009999
307,3326.26666666227,58,1,92,1,0,1,2,0.0019972
308,3336.35555555112,58,1,92,0,0,1,1,0.0009992
309,3356.48888888436,62,1,96,1,0,1,2,0.0030004
310,3358.35555555102,61,1,94,0,0,1,2,0.0009988
311,3368.44444443987,61,1,94,0,0,1,1,0.0010011
312,3376.62222221761,61,1,95,0,0,1,3,0
313,3378.53333332871,60,1,94,1,0,1,3,0.0029695
314,3398.66666666196,62,1,95,0,0,1,2,0
315,3406.79999999526,61,1,95,0,0,1,3,0.0010017
316,3416.8888888841,61,1,94,1,0,1,1,0.0030069
317,3418.79999999521,60,1,93,1,0,1,4,0.0020313
318,3428.88888888405,60,1,94,0,0,1,1,0.0010369
319,3447.06666666175,60,1,92,0,0,1,5,0.0009996
320,3459.0666666617,61,1,94,1,0,1,4,0.0019704
321,3467.199999995,59,1,93,0,0,1,2,0.0010315
322,3477.28888888384,59,1,93,1,0,1,3,0.0019991
323,3479.19999999495,60,1,93,0,0,1,5,0
324,3507.46666666149,60,1,91,0,0,1,5,0.0009998
325,3509.37777777259,60,1,91,1,0,1,1,0.0020031
326,3519.46666666144,60,1,91,0,0,1,1,0.0010311
327,3527.59999999474,60,1,91,1,0,1,2,0.0020286
328,3577.86666666119,63,1,94,0,0,1,2,0.0009693
329,3597.99999999443,64,1,94,0,0,1,2,0
330,3608.08888888328,64,1,94,1,0,1,1,0.0020004
331,3609.91111110549,64,1,93,1,0,1,2,0.0009996
332,3619.99999999434,63,1,92,0,0,1,1,0.0010012
333,3640.13333332758,62,1,92,1,0,1,2,0.0010065
334,3650.22222221643,62,1,94,0,0,1,4,0.0020006
335,3670.35555554968,63,1,94,0,0,1,2,0.0009999
336,3678.44444443853,63,1,94,0,0,1,2,0.0009993
337,3680.44444443852,62,1,95,1,0,1,1,0.0029993
338,3688.53333332737,62,1,94,0,0,1,1,0.0010367
339,3700.57777777177,64,1,95,0,0,1,1,0.0009968
340,3710.66666666061,64,1,96,1,0,1,2,0.0020002
341,3718.71111110502,63,1,94,1,0,1,2,0.0019984
342,3738.84444443827,64,1,95,0,0,1,1,0.0010303
343,3740.84444443826,63,1,95,0,0,1,2,0.0010026
344,3758.97777777151,64,1,94,1,0,1,1,0.0029704
345,3769.06666666036,64,1,95,0,0,1,2,0.0010026
346,3771.02222221591,63,1,95,0,0,1,1,0.0009997
347,3779.15555554921,63,1,95,1,0,1,2,0.002
348,3781.11111110475,62,1,94,0,0,1,1,0.0009998
349,3789.24444443805,61,1,95,1,0,1,4,0.0019997
350,3791.1999999936,61,1,92,1,0,1,1,0.0019993
351,3801.28888888244,60,1,92,0,0,1,3,0.002012
352,3809.3777777713,60,1,94,1,0,1,3,0.0020007
353,3811.37777777129,59,1,92,1,0,1,2,0.0020003
354,3819.46666666014,59,1,92,0,0,1,3,0.0010248
355,3821.46666666013,58,1,91,0,0,1,1,0.000998
356,3839.59999999339,59,1,94,1,0,1,2,0.0029987
357,3841.59999999338,58,1,93,1,0,1,3,0.002985
358,3849.68888888223,58,1,94,0,0,1,2,0.001005
359,3861.73333332663,58,1,95,0,0,1,2,0.0009487
360,3869.82222221548,57,1,95,1,0,1,3,0.0020007
361,3901.95555554867,59,1,93,1,0,1,2,0.0030292
362,3912.04444443752,59,1,93,0,0,1,5,0.000996
363,3922.13333332637,59,1,93,1,0,1,3,0.0020002
364,3932.22222221521,59,1,93,0,0,1,2,0.0009684
365,3940.17777777073,59,1,92,0,0,1,1,0.0010405
366,3960.31111110398,57,1,91,1,0,1,1,0.0019998
367,3962.39999999286,56,1,91,1,0,1,4,0.0020008
368,3970.39999999282,58,1,93,0,0,1,2,0.0009974
369,3990.53333332607,59,1,92,1,0,1,1,0.0009994
370,4010.66666665932,60,1,94,1,0,1,6,0.0020008
371,4020.75555554816,60,1,95,0,0,1,3,0
372,4032.75555554811,60,1,92,0,0,1,4,0.0009875
373,4052.88888888136,60,1,93,1,0,1,3,0.0030031
374,4060.97777777021,60,1,93,1,0,1,2,0.0009987
375,4073.0222222146,60,1,92,0,0,1,1,0
376,4091.15555554786,61,1,94,0,0,1,4,0.0010006
377,4111.19999999237,61,1,95,1,0,1,1,0.002003
378,4113.15555554794,61,1,93,0,0,1,1,0.0010257
379,4131.24444443693,61,1,95,0,0,1,4,0
380,4133.1999999925,60,1,93,1,0,1,2,0.0019933
381,4153.24444443706,61,1,94,0,0,1,1,0.0010011
382,4183.28888888169,63,1,96,0,0,1,2,0.001002
383,4191.28888888173,62,1,97,0,0,1,3,0.0010325
384,4201.33333332624,62,1,96,1,0,1,1,0.0019995
385,4213.33333332631,62,1,94,1,0,1,5,0.002005
386,4223.37777777081,62,1,95,0,0,1,5,0.0010024
387,4231.37777777086,62,1,96,0,0,1,1,0
388,4233.42222221531,61,1,95,1,0,1,5,0.0009991
389,4243.46666665982,61,1,95,0,0,1,6,0.0010457
390,4251.42222221542,61,1,94,1,0,1,3,0.0020002
391,4271.46666665998,61,1,96,0,0,1,1,0.001
392,4283.5111111045,61,1,96,0,0,1,1,0.0010008
393,4291.51111110455,61,1,96,0,0,1,3,0.0009744
394,4303.55555554906,61,1,97,0,0,1,1,0.0009989
395,4321.55555554917,62,1,97,1,0,1,3,0.0029638
396,4353.5999999938,63,1,96,1,0,1,1,0.0029989
397,4361.59999999385,63,1,95,0,0,1,1,0.0010011
398,4363.64444443831,62,1,95,0,0,1,2,0
399,4371.64444443835,62,1,96,1,0,1,1,0.0020074
400,4393.68888888293,63,1,95,0,0,1,1,0
401,4401.68888888298,63,1,96,0,0,1,2,0.0010338
402,4411.73333332748,62,1,95,1,0,1,1,0.0019925
403,4423.73333332755,63,1,94,1,0,1,1,0.0019931
404,4431.77777777204,62,1,93,0,0,1,2,0
405,4441.82222221655,62,1,94,1,0,1,1,0.0020004
406,4451.86666666105,62,1,94,0,0,1,1,0.0010008
407,4461.91111110555,62,1,95,1,0,1,2,0.0020307
408,4473.77777777229,62,1,95,0,0,1,1,0.0010019
409,4481.95555555012,62,1,94,0,0,1,3,0.0010362
410,4491.99999999462,61,1,95,0,0,1,2,0
411,4512.04444443918,61,1,94,0,0,1,2,0.0009866
412,4513.82222221697,60,1,94,1,0,1,5,0.0020185
413,4522.08888888369,60,1,95,1,0,1,1,0.0010005
414,4523.86666666148,59,1,95,1,0,1,4,0.0010364
415,4532.13333332819,58,1,95,0,0,1,3,0.0009998
416,4543.91111110604,59,1,97,0,0,1,1,0.0010005
417,4553.95555555054,59,1,97,1,0,1,3,0.002001
418,4562.17777777281,57,1,94,1,0,1,1,0.0019979
419,4582.22222221738,57,1,95,0,0,1,1,0.0010028
420,4593.99999999522,59,1,97,0,0,1,2,0
421,4604.04444443973,59,1,95,1,0,1,1,0.0020046
422,4612.266666662,57,1,95,0,0,1,1,0.0009765
423,4622.3111111065,57,1,95,1,0,1,2,0.0029999
424,4624.08888888429,58,1,95,0,0,1,5,0
425,4652.35555555112,57,1,94,0,0,1,3,0.0010353
426,4662.39999999563,57,1,95,0,0,1,1,0
427,4664.13333332897,56,1,96,1,0,1,2,0.0019972
428,4672.44444444013,56,1,93,1,0,1,2,0.0010422
429,4682.48888888464,56,1,94,0,0,1,3,0.0010263
430,4684.17777777354,55,1,94,0,0,1,1,0.0010004
431,4692.53333332914,55,1,94,1,0,1,4,0.0020001
432,4694.22222221804,54,1,94,1,0,1,2,0.0019708
433,4742.57777777388,57,1,94,0,0,1,1,0.0009996
434,4752.62222221838,57,1,95,0,0,1,2,0.0010158
435,4762.66666666289,57,1,95,1,0,1,1,0.0039976
436,4764.2666666629,56,1,95,1,0,1,2,0.00299
437,4782.71111110745,57,1,93,1,0,1,1,0.001996
438,4784.31111110746,56,1,93,0,0,1,5,0.0010016
439,4802.75555555201,56,1,94,0,0,1,2,0.0009992
440,4804.35555555202,56,1,94,1,0,1,4,0.0025061
441,4822.79999999658,56,1,91,0,0,1,2,0.0009995
442,4834.39999999665,56,1,95,0,0,1,2,0.0009994
443,4844.44444444115,56,1,94,1,0,1,2,0.0019955
444,4852.8444444412,56,1,93,1,0,1,4,0.002999
445,4854.48888888565,55,1,93,1,0,1,2,0.0019991
446,4872.88888888576,54,1,92,1,0,1,4,0.0029698
447,4902.93333333038,56,1,94,1,0,1,7,0.0029734
448,4904.53333333039,55,1,93,0,1,0,3,0.0060206
449,4912.97777777489,56,1,95,0,0,1,5,0.001
450,4934.57777777502,56,1,93,0,0,1,2,0.0010012
451,4954.62222221958,57,1,94,1,0,1,2,0.0019955
452,4973.02222221969,57,1,94,1,1,0,3,0.0029959
453,4974.66666666414,56,1,93,1,0,1,3,0.002
454,4983.06666666419,56,1,93,0,0,1,4,0
455,4994.7111111087,57,1,94,0,0,1,1,0.0009999
456,5024.75555555333,59,1,93,1,0,1,1,0.0019999
457,5033.11111110893,58,1,92,1,0,1,2,0.0040306
458,5044.79999999789,58,1,90,0,0,1,3,0.0010289
459,5054.84444444239,58,1,90,1,0,1,3,0.0020124
460,5083.15555555367,60,1,92,0,0,1,2,0
461,5084.88888888702,59,1,92,0,0,1,3,0.0019691
462,5104.93333333158,60,1,93,0,0,1,1,0.0009999
463,5134.9777777762,61,1,94,1,0,1,4,0.0019999
464,5143.19999999847,61,1,93,0,0,1,1,0
465,5155.02222222076,61,1,94,0,0,1,2,0.0009995
466,5163.24444444303,61,1,95,1,0,1,3,0.0020281
467,5165.06666666527,59,1,94,0,0,1,3,0.0009971
468,5185.11111110983,60,1,94,0,0,1,1,0.0010029
469,5193.28888888766,60,1,93,0,0,1,1,0
470,5223.33333333228,62,1,94,0,0,1,2,0
471,5225.15555555451,61,1,93,0,0,1,3,0.0010003
472,5233.37777777678,61,1,93,1,0,1,3,0.0020308
473,5235.19999999901,60,1,92,0,0,1,5,0.0009974
474,5243.42222222129,60,1,93,0,0,1,3,0.0030306
475,5253.46666666579,60,1,94,1,0,1,1,0.0010301
476,5265.24444444364,60,1,92,1,0,1,3,0.0029977
