#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;1;100;0;0;0;0;0;0
60;3;90;0;47.49;0;60;0;0.75
119.96;1;89;47.33;61.59;95.78;107.48;0.41;0.66
179.96;2;86;10.62;47.76;22.79;172.28;0.02;0.49
239.96;4;84;0;50.93;0;224.6;0;0.41
299.96;4;84;9.73;62.44;33.99;263.48;0.4;0.24
360;6;80;0;42.87;0;293.76;0;0.35
420;8;80;33.07;56.72;33.13;311.52;0.68;0.42
480;7;77;20.53;51.25;20.6;334.08;0.16;0.54
540;7;78;24.12;69.32;32.24;371.04;0.33;0.55
600;9;78;0;66.53;0;379.2;0;0.46
659.96;10;78;0;73.85;0;440.12;0;0.38
719.96;10;79;42.89;78.76;42.94;479.96;0.5;0.36
779.96;11;78;30.36;61.12;223.84;467.96;0.57;0.44
839.96;11;78;0;77.71;0;535.64;0;0.42
899.96;10;79;5.24;80.91;17.42;501.56;0.18;0.52
959.96;11;78;57.19;78.28;65.33;448.28;0.18;0.38
1019.96;14;77;0;69.8;0;441.08;0;0.32
1079.96;13;77;16;74.7;16.07;383.96;0.42;0.35
1139.96;14;75;27.64;55.37;27.72;447.8;0.11;0.48
1199.96;15;76;39.29;63.59;39.36;435.8;0.21;0.45
1259.96;18;74;0;56.77;0;643.64;0;0.34
1319.96;18;75;32.36;74.18;98.91;583.64;0.25;0.39
1379.96;19;77;83.2;94.94;146.82;683;0.09;0.42
1439.96;17;78;22.21;81.5;505.03;479.96;0.48;0.47
1499.96;19;77;41.93;58.03;121.75;544.76;0.33;0.47
1559.96;19;76;17.07;56.23;665.33;525.08;0.44;0.49
1619.96;20;79;45.94;102.03;80.55;701.24;0.67;0.5
1679.96;21;76;132.76;71.86;229.21;699.8;0.43;0.6
1739.96;23;76;0;64.22;0;698.36;0;0.49
1799.96;23;76;29.93;70.77;856.97;671.96;0.44;0.35
1859.96;24;75;12.13;63.97;94.88;853.88;0.05;0.39
1919.96;24;74;40.93;59.67;82.34;873.56;0.33;0.38
1979.96;22;75;11.91;77.08;93.99;745.4;1;0.45
2039.96;24;78;41;99.51;117.72;748.76;0.74;0.47
2099.96;26;75;70.09;50.91;141.45;287.48;0.47;0.51
2159.96;27;76;8.67;66.52;382.79;330.2;0.37;0.4
2219.96;26;75;20.47;66.13;1228.61;435.32;0.26;0.51
2279.96;27;72;54.71;58.16;666;732.44;0.26;0.54
2340;28;72;27.64;61.14;1227.76;839.52;0.89;0.5
2400;27;72;25.3;75;538.21;732.48;0.06;0.48
2460;27;71;66.21;67.9;179.1;683.04;0.11;0.5
2520;24;71;19.09;75.89;339.04;661.44;0.47;0.42
