bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
1;58;15.1754148635495;15.4205480118796;0.245133148330118;26.4204826045237;5.14008585575413;2.47995349857367;0.120689655172414;0;0.916475095780158
3;49;15.066177814281;16.5908140806888;1.52463626640785;23.4723236302573;4.84482441686562;3.08976645290039;0.428571428571429;0;1.46394557821612
4;55;14.6912213041828;16.3001697945637;1.60894849038088;44.0285248262361;6.63539937202247;3.3365221220648;0.127272727272727;0;1.3179797979644
5;53;16.1172316160046;16.7389859516745;0.621754335669848;27.7128350279831;5.2642981515092;3.09722133244406;0.0943396226415094;0;1.23018867923283
7;48;14.6450171363323;15.1287579361552;0.483740799822927;23.9004664035146;4.88881032599083;2.47429690819006;0.104166666666667;0;0.745370370361402
10;52;16.0803169054585;18.2468279321986;2.16651102674014;73.785658744141;8.58985790011342;3.74587581578689;0.173076923076923;0;1.66324786323297
11;57;15.310028227747;15.7485770520745;0.438548824327556;11.6343932042764;3.41092263240848;1.91032874823057;0.0526315789473684;0;0.853801169582136
12;56;15.97478999182;16.1713253191209;0.196535327300916;39.3074380467568;6.26956442241061;3.10880648611436;0.0892857142857143;0;0.841269841263712
13;49;14.5584246263506;16.1410930221273;1.58266839577663;24.1372409323443;4.9129666121748;3.18013780786226;0.163265306122449;0;1.62721088433751
14;51;15.9879382063431;17.2597670066278;1.27182880028468;14.5701341464305;3.81708450868336;2.50938639053323;0.0392156862745098;0;0.935076252721341
