decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
152,1543.68888888962,1,220,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1350742,0,15,0,0,0
153,1555.20000000074,1,220,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.11658,0,15,0,0,0
154,1566.7555555563,1,221,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1210969,0,15,0,0,0
155,1578.26666666742,1,222,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1356109,0,15,0,0,0
156,1589.77777777854,1,223,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1206231,0,15,0,0,0
157,1601.28888888966,1,224,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.120591,0,15,0,0,0
158,1612.80000000078,1,225,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1114829,0,15,0,0,0
159,1624.35555555635,1,226,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1196283,0,15,0,0,0
160,1635.86666666747,1,227,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1225079,0,15,0,0,0
161,1647.37777777859,1,228,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1231197,0,15,0,0,0
162,1657.02222222304,1,228,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1218826,0,15,0,0,0
163,1658.88888888971,1,229,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1190827,0,15,0,0,0
164,1670.40000000083,1,230,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1225812,0,15,0,0,0
165,1681.95555555639,1,231,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1196253,0,15,0,0,0
166,1693.46666666751,1,232,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1226043,0,15,0,0,0
167,1704.97777777863,1,233,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1216519,0,15,0,0,0
168,1716.48888888975,1,234,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1167969,0,15,0,0,0
169,1728.00000000087,1,235,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.111504,0,15,0,0,0
170,1739.55555555644,1,236,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1182494,0,15,0,0,0
171,1751.06666666756,1,237,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1285214,0,15,0,0,0
172,1762.57777777868,1,238,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1255752,0,15,0,0,0
173,1774.0888888898,1,239,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1297865,0,15,0,0,0
174,1785.60000000092,1,240,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1230769,0,15,0,0,0
175,1797.15555555648,1,241,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.137055,0,15,0,0,0
176,1808.6666666676,1,241,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1264419,0,15,0,0,0
177,1820.17777777872,1,242,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1150741,0,15,0,0,0
178,1831.68888888985,1,243,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1303967,0,15,0,0,0
179,1843.20000000097,1,244,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1259655,0,15,0,0,0
180,1854.75555555653,1,245,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.117035,0,15,0,0,0
181,1866.26666666765,1,246,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1256471,0,15,0,0,0
182,1877.77777777877,1,247,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1271722,0,15,0,0,0
183,1878.7111111121,1,247,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1288762,0,15,0,0,0
184,1889.28888888989,1,248,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1255281,0,15,0,0,0
185,1900.80000000101,1,249,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1613157,0,15,0,0,0
186,1912.35555555658,1,250,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1494845,0,15,0,0,0
187,1923.8666666677,1,251,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1620059,0,15,0,0,0
188,1935.37777777882,1,252,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1616797,0,15,0,0,0
189,1946.88888888994,1,253,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.15271,0,15,0,0,0
190,1948.75555555661,1,253,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1541427,0,15,0,0,0
191,1958.40000000106,1,254,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1348799,0,15,0,0,0
192,1969.95555555662,1,255,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1631437,0,15,0,0,0
193,1981.46666666774,1,256,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1643556,0,15,0,0,0
194,1992.97777777886,1,256,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.155677,0,15,0,0,0
195,2004.48888888998,1,257,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.163935,0,15,0,0,0
196,2016.0000000011,1,258,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1285241,0,15,0,0,0
197,2025.42222222333,1,258,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1340698,0,15,0,0,0
198,2027.55555555667,1,259,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1236326,0,15,0,0,0
199,2039.06666666779,1,260,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1319138,0,15,0,0,0
200,2050.57777777889,1,262,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.120925,0,15,0,0,0
201,2062.08888888996,1,263,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1558293,0,15,0,0,0
202,2073.60000000102,1,264,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1225134,0,15,0,0,0
203,2085.15555555652,1,265,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1083148,0,15,0,0,0
204,2096.66666666758,1,266,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1110779,0,15,0,0,0
205,2108.17777777865,1,267,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1138216,0,15,0,0,0
206,2115.8666666675,1,267,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.112903,0,15,0,0,0
207,2119.68888888971,1,268,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1135212,0,15,0,0,0
208,2131.20000000077,1,269,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1164015,0,15,0,0,0
209,2142.75555555627,1,270,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1172122,0,15,0,0,0
210,2151.51111111179,1,270,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1165969,0,15,0,0,0
211,2154.26666666734,1,271,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1145185,0,15,0,0,0
212,2165.7777777784,1,272,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1160363,0,15,0,0,0
213,2177.28888888946,1,273,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1187871,0,15,0,0,0
214,2188.80000000052,1,274,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.12151,0,15,0,0,0
215,2200.35555555603,1,275,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.124082,0,15,0,0,0
