#TimeStamp;TripTime;Type
25;20;O
29;23;O
31;23;O
42;30;O
45;31;O
52;45;O
118;26;I
177;12;I
333;24;I
334;4;O
370;14;I
427;24;I
427;14;O
446;16;O
458;8;I
539;14;O
569;15;I
596;7;O
600;5;O
612;11;O
692;15;I
700;7;O
740;12;O
750;18;O
791;24;I
831;22;I
834;16;O
881;20;I
917;16;O
939;33;I
947;22;O
953;24;I
1018;21;I
1020;13;O
1030;8;O
1082;20;I
1085;14;O
1095;18;I
1115;24;I
1139;24;O
1143;14;O
1148;14;I
1167;15;I
1180;5;I
1198;12;O
1234;9;O
1266;19;O
1270;15;I
1286;7;O
1298;14;O
1299;24;I
1316;14;O
1336;22;I
1374;22;I
1416;15;I
1424;7;O
1460;22;I
1485;20;I
1490;12;O
1492;10;O
1508;14;O
1545;12;O
1551;18;I
1587;20;O
1596;18;I
1628;20;O
1634;21;I
1659;22;O
1672;18;I
1714;26;I
1736;21;O
1736;20;I
1744;24;I
1771;24;O
1809;15;I
1850;32;O
1852;29;I
1891;23;O
1892;14;I
1907;20;O
1938;27;I
1953;24;I
1964;28;I
1972;14;O
1981;20;I
2140;22;O
2153;20;I
2155;14;I
2158;24;O
2172;12;O
2176;8;O
2177;14;O
2182;12;O
2204;14;I
2230;13;O
2259;25;I
2312;23;I
2363;21;O
2365;7;O
2395;21;I
2406;11;O
2429;11;O
2451;19;O
2465;20;O
2476;24;I
2506;15;I
2515;18;O
2518;12;I
2533;24;O
2534;4;I
2541;22;I
2548;20;O
2568;23;I
2587;26;I
2624;22;I
2640;21;I
2658;16;O
2678;11;O
2682;13;I
2694;22;I
2730;15;I
2737;9;I
2769;20;O
2769;22;I
2784;18;I
2788;10;O
2806;20;I
2841;14;I
2844;11;O
2845;15;I
2859;7;O
2881;27;O
2888;38;O
2889;15;I
2903;18;I
2926;11;O
2959;18;I
2967;15;I
2995;24;I
3029;20;I
3032;17;I
3053;26;O
3092;10;O
3101;15;I
3149;22;O
3151;15;I
3155;15;I
3232;7;O
3246;21;O
3257;19;O
3268;22;I
3270;15;I
3279;21;I
3317;7;O
3363;17;O
3374;16;I
3380;10;O
3384;18;I
3422;16;O
3464;15;I
3504;15;I
3520;24;I
3546;12;O
3551;16;O
3557;11;O
3582;15;I
3590;19;I
3594;15;I
3658;18;O
3680;15;I
3681;15;I
3697;12;O
3742;20;O
3749;15;I
3773;12;O
3784;10;O
3807;14;I
3845;20;O
3873;15;O
3900;14;I
3933;14;I
3959;12;O
3985;12;O
3994;12;O
4003;14;I
4021;16;I
4028;22;O
4038;15;I
4108;15;I
4116;16;O
4121;24;I
4131;14;O
4135;24;I
4137;24;O
4151;34;O
4235;16;I
4268;20;O
