#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.8;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
60;131.81;3.83;PP/0.08,TA/0.02,IS/0,PS/0,RB/0,OB/3.51,RP/0
119.96;189.11;6.07;PP/0.08,TA/0.02,IS/0,PS/0,RB/0.01,OB/5.71,RP/0
179.96;272.97;10;PP/0.08,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/9.59,RP/0
239.96;338.32;13.62;PP/0.08,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/13.19,RP/0
299.96;404;16.71;PP/0.08,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/16.25,RP/0
360;461.82;20.21;PP/0.08,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/19.73,RP/0
420;497.86;21.54;PP/0.08,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/21.02,RP/0
480;540.36;23.03;PP/0.08,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/22.48,RP/0
540;577.42;24.53;PP/0.08,TA/0.05,IS/0,PS/0.03,RB/0.01,OB/23.95,RP/0
600;625.48;26.48;PP/0.09,TA/0.05,IS/0,PS/0.03,RB/0.01,OB/25.87,RP/0
659.96;665.59;27.82;PP/0.09,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/27.18,RP/0
719.96;701.72;29.31;PP/0.09,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/28.65,RP/0
779.96;732.46;30.6;PP/0.09,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/29.91,RP/0
839.96;768.17;32.03;PP/0.09,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/31.3,RP/0
899.96;798.82;32.89;PP/0.09,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/32.14,RP/0
959.96;819.86;34;PP/0.1,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/33.22,RP/0
1019.96;844.22;34.96;PP/0.1,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/34.13,RP/0
1079.96;878.01;36.14;PP/0.1,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/35.29,RP/0
1139.96;912.45;37.54;PP/0.11,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/36.64,RP/0
1199.96;945.39;38.6;PP/0.11,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/37.67,RP/0
1259.96;974.63;39.8;PP/0.11,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/38.84,RP/0
1319.96;989.41;40.56;PP/0.11,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/39.55,RP/0
1379.96;1015.3;41.56;PP/0.11,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/40.53,RP/0
1439.96;1045.53;42.47;PP/0.12,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/41.4,RP/0
1499.96;1074.59;43.63;PP/0.12,TA/0.08,IS/0,PS/0.05,RB/0.01,OB/42.52,RP/0
1559.96;1105.92;44.86;PP/0.12,TA/0.08,IS/0,PS/0.05,RB/0.01,OB/43.71,RP/0
1619.96;1135.4;46.03;PP/0.13,TA/0.08,IS/0,PS/0.05,RB/0.01,OB/44.84,RP/0
1679.96;1158.38;46.97;PP/0.13,TA/0.08,IS/0,PS/0.05,RB/0.01,OB/45.75,RP/0
1739.96;1173.14;47.72;PP/0.14,TA/0.08,IS/0,PS/0.05,RB/0.01,OB/46.47,RP/0
1799.96;1204.64;48.85;PP/0.14,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/47.57,RP/0
1859.96;1235.62;50.2;PP/0.14,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/48.89,RP/0
1919.96;1249.7;50.78;PP/0.15,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/49.43,RP/0
1979.96;1274.48;51.63;PP/0.15,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/50.24,RP/0
2039.96;1297.93;52.63;PP/0.15,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/51.21,RP/0
