Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;Material\Instances\CoreBenchmark\large\large_test-toobig-45bot.xlayo;Material\Instances\CoreBenchmark\large\large_test.xsett;Material\Instances\CoreBenchmark\small\hgs_m5_k10_maxparts3.xconf;7;20260915-145236
