#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
12;81.50;11.50;False;False;True;False;543;56.50;9.50;True;False;False;False;1;32.59;0;32.59;32.59
12;81.50;11.50;False;False;True;False;1307;52.50;21.50;True;False;False;False;1;32.3367604580795;0;32.3367604580795;32.3367604580795
12;81.50;11.50;False;False;True;False;2281;66.50;36.50;True;False;False;False;1;37.9589826803018;0;37.9589826803018;37.9589826803018
12;81.50;11.50;False;False;True;False;2845;54.50;45.50;True;False;False;False;1;58.2111111111112;0;58.2111111111112;58.2111111111112
28;81.50;17.50;False;False;True;False;1001;66.50;16.50;True;False;False;False;1;15.3784271247463;0;15.3784271247463;15.3784271247463
28;81.50;17.50;False;False;True;False;1321;66.50;21.50;True;False;False;False;1;29.0387950974761;0;29.0387950974761;29.0387950974761
28;81.50;17.50;False;False;True;False;1379;60.50;22.50;True;False;False;False;1;27.8055555555555;0;27.8055555555555;27.8055555555555
44;81.50;23.50;False;False;True;False;892;21.50;15.50;True;False;False;False;1;46.7475901949519;0;46.7475901949519;46.7475901949519
44;81.50;23.50;False;False;True;False;1321;66.50;21.50;True;False;False;False;1;34.0792568616186;0;34.0792568616186;34.0792568616186
44;81.50;23.50;False;False;True;False;1917;22.50;31.50;True;False;False;False;1;56.9672222222222;0;56.9672222222222;56.9672222222222
44;81.50;23.50;False;False;True;False;2530;59.50;40.50;True;False;False;False;1;37.5416666666667;0;37.5416666666667;37.5416666666667
60;81.50;29.50;False;False;True;False;886;15.50;15.50;True;False;False;False;1;75.6867604580796;0;75.6867604580796;75.6867604580796
60;81.50;29.50;False;False;True;False;1922;27.50;31.50;True;False;False;False;1;11.9802741813169;0;11.9802741813169;11.9802741813169
60;81.50;29.50;False;False;True;False;2102;15.50;34.50;True;False;False;False;1;1.76638529242808;0;1.76638529242808;1.76638529242808
60;81.50;29.50;False;False;True;False;2678;15.50;43.50;True;False;False;False;1;72.4272222222223;0;72.4272222222223;72.4272222222223
76;81.50;35.50;False;False;True;False;509;22.50;9.50;True;False;False;False;1;74.7914862767625;0;74.7914862767625;74.7914862767625
76;81.50;35.50;False;False;True;False;1462;15.50;24.50;True;False;False;False;1;61.3309235282852;0;61.3309235282852;61.3309235282852
76;81.50;35.50;False;False;True;False;2625;26.50;42.50;True;False;False;False;1;63.1416666666667;0;63.1416666666667;63.1416666666667
76;81.50;35.50;False;False;True;False;2664;65.50;42.50;True;False;False;False;1;24.7124098050479;0;24.7124098050479;24.7124098050479
92;81.50;41.50;False;False;True;False;1151;24.50;19.50;True;False;False;False;1;86.0694444444445;0;86.0694444444445;86.0694444444445
92;81.50;41.50;False;False;True;False;1305;50.50;21.50;True;False;False;False;1;48.793795097476;0;48.793795097476;48.793795097476
92;81.50;41.50;False;False;True;False;1691;52.50;27.50;True;False;False;False;1;46.5089826803016;0;46.5089826803016;46.5089826803016
