idx;bot_id;task_id;trip_id;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;gap_sec;abs_err_sec;rel_err_pct;stop_go_count;queue_stop_go_count;conflict_wait_sec
0;1;44284256;1;176;20;7;6;9.45588022903976;9.08360185713603;-0.372278371903732;0.372278371903732;3.93700388421203;0;0;0.133333333333333
1;11;44175501;1;94;24;21;20;20.9142135623731;17.5330136471093;-3.38119991526376;3.38119991526376;16.16699525985;0;0;0.222222222222221
2;5;30254983;1;235;28;18;17;21.0441197709602;22.1138888888888;1.06976911792858;1.06976911792858;5.0834586077808;0;0;0.222222222222221
3;14;58794511;1;144;28;24;23;22.2941197709602;31.1645382358572;8.87041846489697;8.87041846489697;39.7881529121924;2;0;6.26666666666664
4;10;34734550;1;177;24;16;15;18.2107864376269;30.4222222222221;12.2114357845952;12.2114357845952;67.0560594756308;3;0;6.75555555555553
5;13;21445804;1;242;24;17;16;16.7475468957064;35.8888888888888;19.1413419931823;19.1413419931823;114.293407341284;5;0;11.7333333333333
6;7;3859394;1;118;28;26;25;24.8774531042936;31.6636089577949;6.78615585350133;6.78615585350133;27.2783384418484;1;0;6.31111111111109
7;12;62035190;1;179;24;12;11;12.7892135623731;51.1222222222221;38.333008659849;38.333008659849;299.729209094043;2;0;5.64444444444442
8;4;61195818;1;178;20;19;18;23.8259740204526;19.5645382358572;-4.26143578459538;4.26143578459538;17.8856729254271;0;0;0.222222222222221
9;3;63013988;1;260;28;7;6;8.83088022903976;71.3888888888908;62.5580086598511;62.5580086598511;708.400601495344;4;0;20.5777777777791
10;10;2662628;2;240;20;21;20;22.409307353786;18.5996803137776;-3.80962704000837;3.80962704000837;17.0001998717053;0;0;0.133333333333354
11;11;38265740;2;231;20;23;22;21.6274531042936;22.0613796349171;0.433926530623545;0.433926530623545;2.00636907420874;0;0;0.177777777777806
12;5;13771668;2;238;20;25;24;27.2058802290398;39.0444444444501;11.8385642154103;11.8385642154103;43.5147259186039;4;0;9.15555555555699
13;14;5258697;2;103;16;26;25;23.6274531042936;29.6138888888915;5.98643578459789;5.98643578459789;25.3367798813239;1;0;2.22222222222257
14;1;40992427;2;235;28;18;17;21.6691197709602;22.150268523806;0.481148752845765;0.481148752845765;2.22043515348775;0;0;0.222222222222257
15;13;34380875;2;284;28;20;19;20.2475468957064;22.1395382358602;1.89199134015373;1.89199134015373;9.34429908916487;1;0;2.13333333333367
16;4;29242063;2;177;20;20;19;24.5024531042936;14.0219025359997;-10.4805505682939;10.4805505682939;42.7734746544924;0;0;0.133333333333354
17;10;30305123;3;135;16;7;6;7.33578643762691;6.46634698044318;-0.869439457183728;0.869439457183728;11.8520279260609;0;0;0.0888888888889028
18;7;4310659;2;112;16;12;11;10.6691197709602;14.7774580915551;4.10833832059484;4.10833832059484;38.50681601473;0;0;4.31111111111179
