>>> Bots
Bot0:
DistanceTraveled: 1585
DistanceEstimated: 1415
NumberOfPickups: 36
NumberOfSetdowns: 36
NumCollisions: 0
TotalTimeMoving: 1646.48888887749
None: 0.0444444444444445
ParkPod: 528.622222218997
RepositionPod: 0
Insert: 1954.04444442974
Extract: 0
Rest: 11806.6222222407
PickupPod: 79.9999999994707
SetdownPod: 79.9999999994707
GetItems: 411.333333330354
PutItems: 0
Rest: 11588.8444444641
Move: 2129.15555554048
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 36
SetdownPod_Count: 36
GetItems_Count: 36
PutItems_Count: 0
Rest_Count: 2307
Move_Count: 130
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 3618.0000000001
DistanceEstimated: 2941
NumberOfPickups: 71
NumberOfSetdowns: 70
NumCollisions: 0
TotalTimeMoving: 4057.77777775779
None: 0.0444444444444445
ParkPod: 1270.26666666024
RepositionPod: 0
Insert: 0
Extract: 12138.4888888998
Rest: 959.822222217924
PickupPod: 157.777777777011
SetdownPod: 155.555555554788
GetItems: 0
PutItems: 2389.51111109989
Rest: 395.333333331843
Move: 11270.4444444588
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 71
SetdownPod_Count: 70
GetItems_Count: 0
PutItems_Count: 70
Rest_Count: 77
Move_Count: 265
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 3493.00000000012
DistanceEstimated: 3129
NumberOfPickups: 84
NumberOfSetdowns: 84
NumCollisions: 0
TotalTimeMoving: 3607.37777775945
None: 0.0444444444444445
ParkPod: 1283.46666666006
RepositionPod: 0
Insert: 4431.68888886715
Extract: 0
Rest: 8592.44444447327
PickupPod: 186.666666665716
SetdownPod: 186.666666665715
GetItems: 1082.6666666615
PutItems: 0
Rest: 8354.40000003048
Move: 4497.24444442151
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 84
SetdownPod_Count: 84
GetItems_Count: 84
PutItems_Count: 0
Rest_Count: 1662
Move_Count: 275
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
