idx;queue_wait_sec;picking_time_sec
0;4.0941759206417;23.1555555555555
1;4.08920857511281;14.8444444444456
2;26.5749999999999;5.86666666666758
3;33.7777777777796;5.51111111111197
4;45.5687950974794;15.8666666666691
5;48.4000000000049;93.4222222222303
6;60.1363910422131;35.9111111111167
7;55.3465728752627;65.9555555555659
8;40.1336530195651;34.9777777777832
9;122.055555555575;5.82222222222313
10;73.7830648095425;5.86666666666758
11;62.266666666677;25.111111111115
12;50.2305555555656;76.0888888888968
13;44.711430797343;15.9111111111064
14;184.722222222245;25.955555555543
15;37.2892085751095;15.866666666659
16;121.205287031746;46.0888888888666
17;136.771572875237;5.82222222221941
18;77.7336530195286;14.9333333333261
19;83.4225419084141;46.1777777777555
20;86.0555555555113;25.1555555555434
21;70.9386203650509;15.9555555555478
22;64.8083333332952;25.9999999999874
23;36.4497314761787;46.133333333311
24;64.7608425872761;5.86666666666383
25;97.2861111110628;65.2444444444129
26;64.711430797299;15.9111111111034
27;83.4777777777348;35.199999999983
28;90.3638888888423;15.866666666668
29;42.755875241754;35.9999999999977
30;39.3777777777739;35.288888888917
31;115.019444444409;45.3333333333694
32;127.296964274472;5.86666666667134
33;63.8750000000423;5.24444444444862
34;54.9336530196078;23.8222222222412
35;48.6826839864075;56.0000000000446
36;68.2302976078512;5.82222222222686
37;57.4669863529416;4.93333333333726
38;62.0475021533671;25.9111111111317
39;57.2416666667143;15.9111111111238
40;52.2669863529375;5.82222222222686
41;35.6003196862544;15.9111111111238
42;42.2669863529279;15.8666666666793
43;25.6497314762194;33.1111111111375
44;21.377777777798;5.64444444444894
45;47.4669863529347;14.7555555555673
46;7.55555555556475;25.9111111111317
47;14.8525198300309;15.3333333333455
48;29.7363910422314;15.8666666666793
49;17.6475021533323;35.9111111111397
50;30.6638888889154;55.9555555556001
51;14.813239541935;65.9111111111636
52;82.9444444445138;15.8222222222348
53;63.022222222274;15.9111111111238
54;69.7386203651433;14.9333333333452
55;85.0225419085191;5.86666666667134
56;57.5114307973861;45.3777777778139
57;57.3777777778282;15.2444444444566
58;113.111430797428;25.8666666666873
59;109.155555555647;45.9111111111476
60;44.5336530195948;5.86666666667134
61;67.4225419085041;66.0000000000525
62;55.0697243755875;25.2444444444645
63;81.7386203651529;65.9111111111636
64;82.0003196862987;35.8666666666952
65;101.916398142947;35.9111111111397
66;92.1336530196327;55.9111111111556
67;126.719444444554;55.9555555556001
68;124.230555555666;45.9111111111476
69;141.911430797453;15.8666666666793
70;109.11143079743;15.8222222222348
71;56.4447641307238;3.02222222222463
72;126.852777777883;46.0000000000366
73;122.230555555657;25.8666666666873
74;56.0003196862738;15.9111111111238
75;117.775000000096;5.64444444444894
76;27.6892085751369;5.60000000000446
77;32.6333333333653;35.9555555555842
78;17.2083333333555;35.288888888917
79;136.530555555666;35.9555555555842
80;31.7414087189334;5.37777777778206
81;88.0003196862972;15.6000000000124
82;31.1141688200091;15.7777777777903
83;41.5638888889337;15.8666666666793
84;21.6527777777994;53.1111111111534
85;24.9333333333611;65.955555555608
86;66.6750000000638;25.8666666666873
87;77.2447641307319;95.9555555556319
88;89.4669863529691;5.86666666667134
89;136.889208575224;15.8222222222348
90;62.5780974640579;15.8666666666793
91;140.000319686343;45.9111111111476
92;155.47500000013;15.8666666666793
93;104.57809746409;44.9777777778136
94;100.622541908532;55.9555555556001
95;70.5336530196244;5.86666666667134
96;60.9336530196078;45.9555555555921
97;65.830555555614;35.8222222222507
98;47.6892085751585;25.8666666666873
99;90.2826839864406;45.9555555555921
100;62.1333333333876;5.86666666667134
101;55.6447641307204;96.0444444445209
102;46.360842587347;25.288888888909
103;163.208075385705;15.9111111111238
104;48.3715728752961;25.8222222222428
105;157.958613264555;35.288888888917
106;66.4111111111667;25.9111111111317
107;174.89722222237;15.8666666666793
108;81.4275092540415;25.9555555555762
109;56.2275092540215;55.9111111111556
110;64.0447641307271;65.9111111111636
111;88.6777777778527;25.8666666666873
112;85.8225419085254;5.86666666667134
113;79.1558752418478;23.0222222222405
114;52.3558752418289;75.9111111111715
115;64.0003196862854;35.9111111111397
116;147.244444444565;35.8666666666952
117;73.6447641307311;45.9111111111476
118;92.222541908526;26.0444444443572
119;152.578097464131;15.1999999999343
120;106.889208575075;5.82222222219707
121;113.119444444313;5.86666666664132
122;102.635461763943;96.4444444440339
123;67.7861111108241;34.0888888887416
124;130.405287031349;25.1111111110026
125;73.7910173193645;5.59999999997581
126;91.6972222217969;5.68888888886431
127;95.5194444440081;66.2666666663804
128;68.3638888885325;14.266666666605
129;15.9194444443579;5.24444444442179
130;78.4972222218507;36.088888888733
131;41.9194444441996;36.088888888733
132;15.686111111032;35.5111111109577
133;52.0003196859707;25.9999999998877
134;17.1243506529427;56.0888888886466
135;35.2497314760362;15.8222222221539
136;108.316398142387;15.7333333332654
137;40.0083333331168;45.5555555553588
138;83.6527777773554;56.1333333330908
139;79.0305555551763;5.86666666664132
140;132.279906207975;35.9999999998445
141;134.31143079674;85.8666666662957
142;48.9780974637756;86.3111111107382
143;152.311430796623;25.9555555554434
144;128.549350652455;25.9999999998877
145;150.711430796641;25.8222222221107
146;124.844764130089;35.733333333179
147;104.444764130206;25.9555555554434
148;159.87195369772;35.9999999998445
149;109.963888888381;53.3333333331029
150;125.652519829469;25.5555555554452
151;91.4669863524582;56.1333333330908
152;89.2003196857818;46.0888888886898
153;70.8941759203267;5.82222222219707
154;128.444764130076;23.422222222121
155;124.541666666068;86.266666666294
156;84.849731475822;25.9555555554434
157;154.044764129963;106.444444443985
158;160.271953697718;36.0444444442887
