#TimeStamp;DistanceTraveled
60;405.11
119.96;245.94
179.96;238.78
239.96;170.54
299.96;178.94
360;228.81
420;169.73
480;122.46
540;213.91
600;197.61
659.96;203.14
719.96;279.24
779.96;239.97
839.96;122.81
899.96;159.71
959.96;216.53
1019.96;173.26
1079.96;158.04
1139.96;129.19
1199.96;112.34
1259.96;324.53
1319.96;332.98
1379.96;292.71
1439.96;187.86
1499.96;130.89
1559.96;267
1619.96;161.03
1679.96;156.39
1739.96;140.17
1799.96;204.01
1859.96;227.61
1919.96;141
1979.96;184.78
2039.96;109.06
2099.96;162.68
2159.96;174.03
2219.96;302.34
2279.96;395.29
2340;286.11
2400;261.41
2460;231.38
2520;151.58
2580;191.63
2640;210.56
2700;216.61
2760;151.1
2820;114.53
2880;93
2940;174.27
3000;190.59
3060;231.12
3120;195.46
3180;164.91
3240;141.32
3300;142.37
3360;185.18
3420;350.25
3480;310.41
3540;215.86
3600;221.05
3660;240.26
3720;241.45
3780;200.58
3840;288.26
3900;217.56
3960;143.29
4020;168.2
4080;184.93
4140;178.49
4200;146.68
4260;334.05
4320;272.85
4380;185.33
4440;195.17
4500;176.65
4560;290.79
4620;250.18
4680;246.42
4740;260.01
4800;190.64
4860;178.38
4920;203.35
4980;178.28
5040;260.09
5100;165.12
5160;104.6
5220;163.46
5280;168.8
5340;234.12
5400;203.54
5459.96;305.2
5519.96;283.63
5579.96;374.68
5639.96;220.88
5699.96;133.84
5759.96;189.28
5819.96;138.78
5879.96;126.56
5939.96;143.05
5999.96;193.5
6059.96;130.13
6119.96;173.7
6179.96;186.25
6239.96;137.53
6299.96;255.45
6359.96;192.53
6419.96;280.93
6479.96;316.29
6539.96;176.48
6599.96;255.29
6659.96;262.27
6719.96;192.13
6779.96;223.69
6839.96;192.47
6899.96;180.97
6959.96;168.69
7019.96;107.68
7079.96;172.72
7139.96;112.82
7199.96;108.22
7259.96;132.71
7319.96;113.01
7379.96;181.99
7439.96;252.79
7499.96;164.31
7559.96;215.09
7619.96;219.83
7679.96;213.95
7739.96;243.94
7799.96;154.26
7859.96;123.73
7919.96;208.68
7979.96;213.6
8039.96;140.55
8099.96;140.09
8159.96;176.7
8219.96;178.72
8279.96;124.71
8339.96;147.03
8399.96;172.32
8459.96;226.46
8519.96;279.99
8579.96;272.37
8639.96;331.24
8699.96;302.12
8759.96;249.4
8819.96;203.63
8879.96;201.29
8939.96;223.15
8999.96;172.56
9059.96;141.06
9119.96;164.88
9179.96;120.67
9239.96;111.74
9299.96;173.99
9360;150.16
9420;181.78
9480;205.22
9540;183.3
9600;173.59
9660;212.07
9720;359.37
9780;284.58
9840;173.36
9900;110.37
9960;195.9
10020;198.1
10080;150.26
10140;69.05
10200;184.24
10260;148.9
10320;168.08
10380;151.78
10440;114.93
10500;132.61
10560;156.51
10620;231.16
10680;231.98
10740;246.19
10800;302.98
10860;292.39
10920;347.3
10980;278.86
11040;198.72
11100;172.85
11160;200.19
11220;150.24
11280;257.16
11340;187.01
11400;166.08
11460;176.63
11520;148.78
11580;146.23
11640;105.76
11700;114.93
11760;154.21
11820;158.43
11880;230.54
11940;375.47
12000;232.57
12060;148.01
12120;185.6
12180;122.49
12240;140.14
12300;207.34
12360;184.03
12420;159.28
12480;195.34
12540;212.55
12600;187.57
12660;113.3
12720;93.44
12780;234.36
12840;353.76
12900;328.13
12960;355.51
13020;218
13080;228.31
13140;180.91
13200;187.83
13260;160.41
13320;210.2
13380;240.97
13440;221.03
13500;189.21
13560;112.58
13620;75.02
13680;148.78
13740;293.64
13800;175.9
13860;106.59
13920;157.88
13980;141.88
14040;264.7
14100;307.13
14160;362.17
14220;180
14280;139.44
14340;142.05
14400;130.34
