#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
33.42;0;33.42;33.42;-7166.58
48.62;1;48.62;48.62;-7151.38
53.56;0;53.56;53.56;-7146.44
63.64;0;63.64;63.64;-7136.36
78.71;1;78.71;78.71;-7121.29
83.69;0;83.69;83.69;-3516.31
93.73;0;93.73;93.73;-7106.27
98.76;1;98.76;98.76;-3501.24
123.78;0;123.78;123.78;-3476.22
128.8;1;128.8;128.8;-3471.2
138.84;1;138.84;60.09;-7061.16
143.82;0;143.82;110.36;-7056.18
158.89;1;80.13;60.09;-7119.87
163.87;0;163.87;110.27;-7036.13
183.91;0;183.91;90.13;-7016.09
188.93;1;188.93;50.04;-7011.07
213.96;0;213.96;150.27;-6986.04
218.98;1;218.98;218.98;-6981.02
224;0;224;140.27;-3376
229.02;1;229.02;180.36;-3370.98
234.04;0;234.04;110.22;-3365.96
239.07;1;239.07;80.13;-3360.93
244.09;0;244.09;100.22;-6955.91
249.11;1;249.11;60.13;-6950.89
254.13;0;254.13;90.22;-6945.87
269.24;1;205.56;30.13;-3394.44
274.27;0;274.27;90.31;-3325.73
304.44;0;85.42;70.36;-7114.58
324.58;0;324.58;80.44;-3275.42
329.56;1;329.56;200.71;-3270.44
334.67;0;334.67;120.67;-6865.33
339.64;1;150.67;120.62;-7049.33
344.76;0;205.87;120.71;-6994.13
354.84;0;354.84;100.67;-6845.16
369.82;1;369.82;140.76;-6830.18
374.98;0;45.38;40.27;-7154.62
379.91;1;379.91;130.76;-6820.09
390;1;390;120.71;-6810
395.11;0;395.11;120.8;-3204.89
400.09;1;216.13;30.22;-3383.87
405.2;0;181.16;60.4;-7018.84
425.33;0;425.33;120.84;-6774.67
435.42;0;276.49;40.27;-6923.51
455.56;0;455.56;50.31;-3144.44
465.64;0;371.87;141.02;-6828.13
470.44;1;470.44;70.31;-6729.56
485.78;0;181.29;130.89;-3418.71
490.58;1;490.58;150.89;-6709.42
505.91;0;151.02;130.89;-7048.98
510.71;1;510.71;181.11;-6689.29
530.76;1;65.07;40.13;-7134.93
535.96;0;535.96;110.58;-6664.04
546;0;150.84;110.53;-3449.16
556.04;0;326.98;100.44;-3273.02
560.8;1;560.8;180.84;-3039.2
570.84;1;64.89;60.09;-7135.11
576.09;0;90.27;20;-7109.73
580.89;1;241.2;190.84;-6958.8
586.13;0;586.13;120.44;-3013.87
600.93;1;145.33;130.44;-7054.67
616.18;0;246.31;130.36;-6953.69
620.98;1;60.13;50.09;-7139.87
636.22;0;636.22;130.27;-6563.78
641.02;1;641.02;110.22;-6558.98
646.27;0;646.27;110.27;-6553.73
651.07;1;271.11;90.22;-6928.89
656.31;0;557.51;110.27;-6642.49
666.36;0;195.87;90.22;-7004.13
671.11;1;671.11;90.18;-6528.89
676.4;0;100.27;90.22;-7099.73
681.38;1;681.38;80.4;-2918.62
696.44;0;696.44;80.22;-2903.56
701.42;1;701.42;80.4;-6498.58
706.49;0;381.87;40.09;-6818.13
711.47;1;711.47;30.04;-2888.53
716.53;0;716.53;80.27;-6483.47
726.58;0;726.58;80.27;-6473.42
731.51;1;731.51;90.44;-6468.49
741.56;1;140.58;90.44;-7059.42
756.62;0;756.62;80.18;-6443.38
761.6;1;761.6;90.44;-6438.4
781.64;1;781.64;80.18;-6418.36
801.69;1;150.58;90.18;-7049.42
806.67;0;270.67;110.18;-6929.33
816.71;0;672.84;110.18;-6527.16
826.76;0;210.53;110.18;-3389.47
851.73;1;95.07;70.04;-7104.93
856.8;0;856.8;200.44;-6343.2
861.78;1;305.69;130.22;-6894.31
866.84;0;230.58;140.22;-6969.42
871.82;1;481.78;130.22;-6718.22
876.89;0;501.87;70.18;-6698.13
881.87;1;881.87;120.22;-6318.13
886.93;0;190.44;60.13;-7009.56
891.91;1;35.07;30.09;-7164.93
906.98;0;225.56;30.04;-3374.44
921.96;1;921.96;120.22;-6278.04
932;1;597.29;60.13;-6602.71
947.02;0;692.84;190.36;-6507.16
957.07;0;285.91;140.31;-6914.09
962.04;1;962.04;962.04;-6237.96
967.11;0;240.49;110.27;-6959.51
982.09;1;220.44;130.31;-6979.56
987.16;0;987.16;100.18;-6212.84
992.13;1;592;110.22;-6608
1017.2;0;1017.2;150.31;-2582.8
1022.18;1;747.87;130.22;-6452.13
1057.24;0;631.87;150.22;-2968.13
1062.22;1;175.24;40;-7024.76
1067.29;0;1067.29;100.13;-2532.71
1082.27;1;300.58;160.27;-6899.42
1102.31;1;140.22;40.04;-7059.78
1107.33;0;215.38;150.22;-6984.62
1112.36;1;1112.36;180.31;-6087.64
1127.38;0;1127.38;140.18;-6072.62
1142.4;1;1142.4;180.31;-6057.6
1162.44;1;726.98;180.31;-6473.02
1167.42;0;235.38;220.36;-6964.62
1182.49;1;1182.49;190.31;-2417.51
1192.53;1;1192.53;110.22;-6007.47
1207.73;0;1207.73;190.49;-5992.27
1212.58;1;255.47;110.22;-6944.53
1222.62;1;230.44;110.22;-6969.56
1232.67;1;1232.67;40.09;-5967.33
1237.78;0;1237.78;180.49;-5962.22
1242.71;1;335.69;100.27;-6864.31
1247.82;0;265.69;180.49;-3334.31
1252.76;1;125.33;90.27;-7074.67
1267.87;0;536.31;140.44;-6663.69
1272.8;1;255.56;90.27;-6944.44
1277.91;0;115.42;110.44;-3484.58
1282.84;1;100.31;70.22;-7099.69
1287.96;0;205.64;180.58;-6994.36
1292.89;1;185.51;60.18;-7014.49
1308;0;140.53;70.18;-3459.47
1312.93;1;436;40.09;-3164
1318.04;0;330.84;50.13;-6869.16
1322.98;1;220.62;100.31;-3379.38
1334.27;1;1280.67;91.51;-5919.33
1338.09;0;456.18;130.31;-6743.82
1344.31;1;1344.31;91.51;-2255.69
1358.13;0;150.36;110.27;-7049.64
1398.18;0;335.91;120.22;-6864.09
1414.36;1;171.6;121.42;-7028.4
1418.22;0;797.2;130.22;-2802.8
1424.4;1;1424.4;111.42;-5775.6
1428.27;0;481.2;120.22;-6718.8
1434.44;1;161.6;111.42;-7038.4
1448.31;0;1448.31;130.22;-5751.69
1478.36;0;190.36;140.22;-3409.64
1488.4;0;907.47;130.22;-2692.53
1504.49;1;236.58;221.6;-6963.42
1524.53;1;331.96;180.18;-3268.04
1528.44;0;1528.44;100.13;-5671.56
1538.49;0;124.09;90.13;-7075.91
1544.58;1;742.84;210.27;-6457.16
1558.53;0;1012.49;160.31;-6187.51
1564.62;1;1053.87;150.22;-6146.13
1584.67;1;186.44;160.22;-7013.56
1588.58;0;1588.58;170.31;-5611.42
1604.71;1;281.69;170.22;-3318.31
1618.62;0;194.18;140.22;-7005.82
1628.67;0;776.89;140.22;-6423.11
1638.71;0;526.31;110.22;-3073.69
1668.76;0;190.36;130.22;-7009.64
1674.76;1;1440.67;170.22;-5759.33
1678.8;0;1678.8;120.22;-1921.2
1684.8;1;156.31;140.18;-3443.69
1688.84;0;1042.53;100.22;-6157.47
1714.84;1;380.53;130.13;-6819.47
1718.89;0;160.31;80.13;-7039.69
1728.93;0;671.64;110.27;-2928.36
1734.89;1;1033.42;50.04;-2566.58
1738.98;0;380.8;110.27;-3219.2
1744.93;1;60.09;30.04;-3539.91
1754.98;1;40.09;20.04;-3559.91
1765.02;1;1053.51;240.44;-6146.49
1789.02;0;170.36;50;-7029.64
1795.07;1;1078.49;230.4;-6121.51
1799.07;0;546.27;120.22;-6653.73
1805.11;1;136.31;130.31;-7063.69
