#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;100;0;0;0;0;0;0.56
59.99;200;100;58.25;56.91;59.98;59.99;0.43;0.56
119.72;200;100;109.54;76.49;119.7;109.46;0.44;0.6
179.92;200;100;163.98;52.13;179.9;123.7;0.44;0.52
239.64;200;100;211.66;65.6;239.62;170.51;0.46;0.44
299.7;200;100;251.25;49.33;299.68;145.43;0.46;0.57
359.92;200;100;296.07;74.22;359.85;197.74;0.46;0.64
419.96;200;100;321.53;70.67;416.29;241.28;0.47;0.53
479.97;200;100;370.48;70.56;473.57;247.19;0.45;0.5
539.96;200;100;420.95;64.85;518.53;267.84;0.46;0.46
599.99;200;100;439.4;74.21;543.1;312.5;0.46;0.47
