>>> Bots
Bot0:
DistanceTraveled: 428.999999999994
DistanceEstimated: 382
NumberOfPickups: 6
NumberOfSetdowns: 5
NumCollisions: 0
TotalTimeMoving: 384.766175847404
None: 0.42
ParkPod: 83.1818686353346
RepositionPod: 0
Insert: 512.204819610095
Extract: 0
Rest: 0
PickupPod: 13.3854473783004
SetdownPod: 11.1366738595882
GetItems: 120.438333333333
PutItems: 0
Rest: 2.1611183040314
Move: 448.685115370177
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 6
SetdownPod_Count: 5
GetItems_Count: 5
PutItems_Count: 0
Rest_Count: 0
Move_Count: 17
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 284.999999999997
DistanceEstimated: 269
NumberOfPickups: 4
NumberOfSetdowns: 3
NumCollisions: 0
TotalTimeMoving: 246.415952299971
None: 0.42
ParkPod: 52.5593506530315
RepositionPod: 0
Insert: 0
Extract: 542.636010126778
Rest: 0
PickupPod: 9.20055555555527
SetdownPod: 6.69499999999991
GetItems: 0
PutItems: 202.598405545982
Rest: 1.00685424949252
Move: 358.448434317668
Evade: 0
UseElevator: 0
SlowStartHold: 17.6661111111117
PickupPod_Count: 4
SetdownPod_Count: 3
GetItems_Count: 0
PutItems_Count: 4
Rest_Count: 0
Move_Count: 11
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 4
StatSlowStartHoldTimeSec: 17.9194444444448
StatSlowStartHoldEnergyJ: 1612.75000000004
StatSlowStartDecisionCount: 4
StatSlowStartImmediateReleaseCount: 2
StatSlowStartSearchFailures: 1
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 537.015833333325
DistanceEstimated: 540
NumberOfPickups: 5
NumberOfSetdowns: 4
NumCollisions: 0
TotalTimeMoving: 433.971277115173
None: 0.42
ParkPod: 79.8883333333337
RepositionPod: 0
Insert: 515.63795097476
Extract: 0
Rest: 0
PickupPod: 11.2022222222226
SetdownPod: 8.97777777777782
GetItems: 100.427777777778
PutItems: 0
Rest: 1.38185424949213
Move: 473.956652280824
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 5
SetdownPod_Count: 4
GetItems_Count: 4
PutItems_Count: 0
Rest_Count: 0
Move_Count: 14
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot3:
DistanceTraveled: 310
DistanceEstimated: 296
NumberOfPickups: 4
NumberOfSetdowns: 3
NumCollisions: 0
TotalTimeMoving: 263.794848381781
None: 0.42
ParkPod: 50.6632683136052
RepositionPod: 0
Insert: 156.223138557586
Extract: 390.018621900493
Rest: 0
PickupPod: 8.97777777777782
SetdownPod: 6.6898990156665
GetItems: 26.96434346011
PutItems: 218.489444444444
Rest: 0.98170982419286
Move: 334.221854249493
Evade: 0
UseElevator: 0
SlowStartHold: 1
PickupPod_Count: 4
SetdownPod_Count: 3
GetItems_Count: 2
PutItems_Count: 2
Rest_Count: 0
Move_Count: 11
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 2
StatSlowStartHoldTimeSec: 1
StatSlowStartHoldEnergyJ: 90
