#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.24;0.83;PP/0,TA/0,IS/0.01,PS/0,RB/0,OB/0.72,RP/0
59.99;224.95;38.85;PP/0.37,TA/0.02,IS/0.01,PS/0,RB/0.01,OB/9.12,RP/0
119.72;131.82;53.52;PP/0.56,TA/5.12,IS/0.03,PS/5.1,RB/0.01,OB/18.36,RP/0
179.92;139.68;67.92;PP/0.81,TA/8.6,IS/0.05,PS/8.58,RB/0.01,OB/28.89,RP/0
239.64;141.05;81.39;PP/1.02,TA/10.74,IS/0.06,PS/10.71,RB/0.01,OB/39.89,RP/0
299.7;139.58;95.06;PP/1.29,TA/11.62,IS/0.08,PS/11.59,RB/0.01,OB/52.29,RP/0
359.92;189.07;122.35;PP/1.51,TA/12.03,IS/0.1,PS/12,RB/0.01,OB/66.68,RP/0
419.96;121.75;142.43;PP/1.75,TA/12.23,IS/0.12,PS/12.2,RB/0.02,OB/86.14,RP/0
479.97;125.01;156.94;PP/1.99,TA/12.55,IS/0.14,PS/12.52,RB/0.02,OB/99.97,RP/0
539.96;128.46;168.24;PP/2.25,TA/12.92,IS/0.15,PS/12.88,RB/0.02,OB/110.51,RP/0
599.99;130.4;179.24;PP/2.43,TA/13.04,IS/0.17,PS/13,RB/0.02,OB/121.08,RP/0
