#TimeStamp;DistanceTraveled
60;297
119.96;100.6
179.96;103.73
239.96;125.61
299.96;91.93
360;103.87
420;108.39
480;62.87
540;42
600;62
659.96;21.93
719.96;80.07
779.96;24
839.96;93
899.96;30.04
959.96;83.96
1019.96;19.05
1079.96;83.95
1139.96;50.39
1199.96;68.66
1259.96;185.61
1319.96;165.18
1379.96;103.24
1439.96;89.03
1499.96;84.88
1559.96;0
1619.96;70
1679.96;46
1739.96;87.87
1799.96;127.84
1859.96;85.29
1919.96;95.32
1979.96;100.68
2039.96;66.19
2099.96;92.82
2159.96;57.96
2219.96;233.02
2279.96;179.86
2340;219.45
2400;172.71
2460;123.01
2520;135.53
2580;109.21
2640;173.54
2700;96.15
2760;149.57
2820;100.77
2880;53.23
2940;50.94
3000;43.37
3060;116.69
3120;73.8
3180;31.31
3240;18.89
3300;102.8
3360;74.2
3420;216.79
3480;237.95
3540;91.2
3600;136.55
3660;145.78
3720;102.73
3780;95.58
3840;85.69
3900;98.08
3960;122.55
4020;131.81
4080;109.23
4140;80.61
4200;77.44
4260;75.68
4320;69.04
4380;232.86
4440;218.52
4500;241.45
4560;162.29
4620;172.88
4680;150.47
4740;107.64
4800;149.13
4860;114.88
4920;113.37
4980;60.81
5040;120.83
5100;139.25
5160;69.92
5220;74.95
5280;86.62
5340;85.64
5400;33.22
5459.96;103.1
5519.96;128.19
5579.96;228.9
5639.96;190.47
5699.96;160.73
5759.96;173.27
5819.96;126.22
5879.96;153.36
5939.96;54.35
5999.96;94.7
6059.96;73.77
6119.96;71.53
6179.96;49.61
6239.96;85.39
6299.96;85.11
6359.96;64.63
6419.96;40.27
6479.96;165.75
6539.96;216.43
6599.96;267.07
6659.96;212.43
6719.96;263.57
6779.96;241.36
6839.96;163.48
6899.96;68.92
6959.96;114
7019.96;92.81
7079.96;121.19
7139.96;108.71
7199.96;71.55
7259.96;105.35
7319.96;55.41
7379.96;58.45
7439.96;69.4
7499.96;71.32
7559.96;142.03
7619.96;74.08
7679.96;190.86
7739.96;216.24
7799.96;194.19
7859.96;226.11
7919.96;182.58
7979.96;137.97
8039.96;141.08
8099.96;41.84
8159.96;80.24
8219.96;104.7
8279.96;86.74
8339.96;179.13
8399.96;121.04
8459.96;59.07
8519.96;83.12
8579.96;113.92
8639.96;203.51
8699.96;160.86
8759.96;271.12
8819.96;188.02
8879.96;253.46
8939.96;164.93
8999.96;174.18
9059.96;211.6
9119.96;153.56
9179.96;177.39
9239.96;154.14
9299.96;140.51
9360;33
9420;62.33
9480;83.34
9540;102.61
9600;76.72
9660;55.28
9720;111.95
9780;61.73
9840;261.33
9900;131.95
9960;185.43
10020;104.17
10080;64.97
10140;58.81
10200;72.94
10260;136.06
10320;83.64
10380;46.75
10440;35.61
10500;144.07
10560;68.2
10620;49.75
10680;82.45
10740;235.53
10800;210.99
10860;251.01
10920;212.26
10980;128.44
11040;188.87
11100;120
11160;178.5
11220;214.85
11280;100.32
11340;76.76
11400;133.84
11460;38.16
11520;44.14
11580;160.65
11640;145.61
11700;57.82
11760;58.78
11820;42.46
11880;147.54
11940;223.32
12000;212.45
12060;215.96
12120;168.6
12180;157.07
12240;161.02
12300;134.47
12360;139.81
12420;78.31
12480;62
12540;89.29
12600;105.71
12660;54
12720;72.58
12780;67.47
12840;65.29
12900;170.71
12960;57.43
13020;211.92
13080;299.62
13140;191.28
13200;157.9
13260;140.01
13320;172.34
13380;178.75
13440;184.7
13500;115.48
13560;38.92
13620;41.67
13680;27.94
13740;33
13800;51.99
13860;97.1
13920;62.72
13980;94.1
14040;63.11
14100;71.66
14160;113.97
14220;233.65
14280;253.02
14340;250.34
14400;212.39
