decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec
123,1149.15555555597,100,1,92,1,0,1,4,0.0029986
124,1156.26666666709,98,1,92,0,0,1,3,0.0020019
125,1159.20000000042,100,1,92,0,0,1,2,0.0010026
126,1166.31111111154,99,1,92,1,0,1,4,0.0040029
127,1179.24444444488,100,1,91,0,0,1,2,0.0009969
128,1189.28888888933,100,1,92,0,0,1,2,0.0009979
129,1196.35555555601,100,1,92,0,0,1,1,0.0010053
130,1199.33333333379,100,1,92,1,0,1,2,0.0040022
131,1209.37777777824,100,1,88,0,0,1,1,0.0010004
132,1216.40000000047,100,1,88,0,0,1,1,0.0010004
133,1226.44444444492,100,1,90,0,0,1,4,0.0009994
134,1246.48888888938,100,1,90,0,0,1,1,0.0010009
135,1249.42222222272,100,1,90,0,0,1,6,0.0009999
136,1269.46666666718,100,1,92,0,0,1,2,0.0019994
137,1276.53333333385,100,1,92,0,0,1,2,0.0009973
138,1289.51111111164,100,1,93,1,0,1,5,0.0019997
139,1309.5555555561,100,1,95,0,0,1,3,0.0010002
140,1329.60000000056,100,1,96,0,0,1,1,0.0009991
141,1336.57777777834,100,1,95,0,0,1,1,0
142,1339.64444444501,100,1,96,0,0,1,1,0.0009994
143,1346.62222222279,100,1,95,1,0,1,1,0.0019762
144,1356.66666666724,100,1,95,0,0,1,3,0.0019984
145,1376.71111111171,100,1,95,0,0,1,1,0.0010001
146,1386.75555555616,100,1,95,0,0,1,2,0.0009985
147,1399.6888888895,100,1,96,0,0,1,3,0.0009995
148,1406.80000000062,100,1,96,0,0,1,2,0.0009999
149,1416.84444444507,100,1,95,0,0,1,1,0.0010003
150,1419.73333333396,100,1,96,1,0,1,4,0.0020003
151,1426.88888888952,99,1,96,0,0,1,3,0.0010316
152,1456.93333333399,99,1,97,1,0,1,1,0.0020006
153,1466.97777777844,99,1,97,0,0,1,2,0.0010012
154,1487.0222222229,99,1,98,0,0,1,2,0
155,1489.77777777846,100,1,98,0,0,1,1,0.0009997
156,1507.06666666736,99,1,98,0,0,1,2,0.0010003
157,1509.82222222292,100,1,98,0,0,1,1,0
158,1517.11111111182,100,1,98,0,0,1,1,0
159,1519.86666666737,100,1,98,0,0,1,3,0
160,1529.91111111183,100,1,98,0,0,1,2,0
161,1547.15555555629,100,1,98,0,0,1,1,0.0010009
162,1549.95555555629,100,1,98,0,0,1,3,0
163,1577.20000000075,100,1,98,1,0,1,1,0.0019991
164,1587.24444444521,100,1,98,0,0,1,2,0.0010026
165,1600.00000000077,100,1,98,0,0,1,1,0.0010004
166,1607.28888888967,100,1,99,0,0,1,2,0.0010009
167,1610.04444444522,100,1,98,1,0,1,2,0.0020021
168,1617.33333333412,100,1,98,0,0,1,1,0
169,1620.08888888968,100,1,98,0,0,1,2,0.0009994
170,1627.37777777857,100,1,98,1,0,1,3,0.0020009
171,1637.42222222302,100,1,98,0,0,1,1,0.0010002
172,1640.13333333414,100,1,97,0,0,1,1,0.0009997
173,1647.46666666748,100,1,97,0,0,1,1,0.0010002
174,1657.51111111193,100,1,98,0,0,1,2,0
175,1660.1777777786,100,1,98,1,0,1,1,0.0019999
176,1677.55555555639,100,1,97,1,0,1,2,0.0020008
177,1690.22222222307,100,1,97,0,0,1,1,0.0010006
178,1697.60000000085,100,1,97,0,0,1,4,0.0009995
179,1700.26666666752,100,1,96,0,0,1,3,0.0010294
180,1720.31111111198,100,1,98,1,0,1,3,0.001993
181,1727.64444444532,100,1,97,0,0,1,2,0.0009997
182,1737.68888888977,100,1,97,0,0,1,1,0.0009998
183,1740.35555555644,100,1,98,0,0,1,1,0.0010018
184,1747.73333333422,100,1,97,0,0,1,1,0.0009991
185,1750.40000000089,100,1,97,1,0,1,2,0.0019988
186,1760.44444444534,100,1,98,0,0,1,3,0.0009995
187,1767.77777777868,100,1,97,1,0,1,2,0.0029998
188,1770.4888888898,100,1,97,0,0,1,2,0.0009994
189,1800.53333333426,4,1,98,1,0,1,3,0.0009923
190,1807.82222222316,5,1,96,1,0,1,1,0.0010005
191,1820.57777777873,3,1,96,0,0,0,0,0.0019839
192,1837.86666666763,3,2,100,0,0,0,0,0.0009997
193,1850.62222222319,100,2,100,0,0,3,5,0.0010021
194,1857.91111111209,4,1,97,0,0,0,0,0.0010009
195,1860.66666666765,3,2,100,0,0,0,0,0.0009948
196,1867.95555555654,4,2,99,0,0,0,0,0
197,1878.00000000099,5,2,98,0,0,0,0,0.0010009
198,1880.71111111211,100,2,99,2,0,5,10,0.0079941
199,1888.04444444545,4,1,96,0,0,0,0,0.0010385
200,1898.0888888899,4,1,97,0,0,0,0,0
201,1908.13333333435,4,1,97,0,0,0,0,0.0009997
202,1910.75555555657,100,2,100,1,0,4,8,0.0030062
203,1920.80000000103,4,1,96,0,0,0,0,0
204,1938.17777777882,3,2,97,0,0,0,0,0.0010007
205,1948.22222222327,100,2,99,0,2,1,4,0.0049995
206,1958.26666666772,3,1,98,0,0,0,0,0
207,1968.31111111218,3,1,98,0,0,0,0,0.0009999
208,1970.84444444551,100,2,100,0,0,3,4,0.0010049
209,1998.35555555664,3,1,98,0,0,0,0,0
210,2000.88888888998,3,2,99,0,0,0,0,0.0010001
211,2010.93333333443,4,2,98,0,0,0,0,0
212,2028.40000000111,100,2,100,2,0,4,7,0.0069677
213,2030.97777777889,4,1,98,0,0,0,0,0.0009656
214,2048.44444444557,4,2,100,0,0,0,0,0.0019999
215,2051.06666666778,4,2,100,0,0,0,0,0.001003
216,2058.53333333442,100,2,100,1,0,4,6,0.0019996
217,2061.15555555663,4,1,97,0,0,0,0,0
218,2068.62222222326,3,2,100,0,0,0,0,0.0009983
219,2071.24444444547,100,2,100,1,0,3,8,0.0029995
220,2078.71111111211,3,1,97,0,0,0,0,0
221,2081.33333333432,100,2,100,0,0,2,4,0.0009966
222,2108.88888888975,4,1,98,0,0,0,0,0.000999
223,2121.55555555637,3,2,100,0,0,0,0,0.0009991
224,2129.022222223,100,2,100,1,0,3,5,0.0020001
225,2131.64444444521,3,1,97,0,0,0,0,0
226,2139.11111111185,3,2,100,0,0,0,0,0
227,2151.77777777846,100,2,100,1,2,1,5,0.0020074
228,2159.24444444509,3,1,96,0,0,0,0,0.0009996
229,2179.37777777834,3,1,97,0,0,0,0,0
230,2189.46666666718,99,1,93,1,0,3,8,0.0039704
231,2192.00000000051,4,1,92,0,0,0,0,0.0009979
232,2202.08888888935,4,1,92,0,0,0,0,0.0010003
233,2206.80000000044,4,1,92,0,0,0,0,0.0010038
234,2209.60000000043,100,2,95,0,0,3,5,0
235,2212.1777777782,4,1,92,0,0,0,0,0
236,2215.02222222263,4,1,92,0,0,0,0,0.0009995
237,2216.84444444484,4,1,92,0,0,0,0,0.0010002
238,2222.26666666704,4,1,92,0,0,0,0,0.0009977
239,2225.06666666703,4,1,92,0,0,0,0,0.0010385
240,2231.73333333367,4,1,92,0,0,0,0,0.0009971
241,2232.35555555589,4,1,92,0,0,0,0,0.0010026
242,2235.11111111143,4,1,93,0,0,0,0,0
243,2241.77777777807,4,1,92,0,0,0,0,0.0009784
244,2249.37777777804,4,1,93,0,0,0,0,0.0010003
245,2249.82222222248,100,2,95,1,0,4,9,0.0030026
246,2252.48888888913,4,1,93,0,0,0,0,0.0010023
247,2256.62222222245,4,1,94,0,0,0,0,0.0009995
248,2259.42222222244,3,1,93,0,0,0,0,0
249,2266.66666666685,3,1,93,0,0,0,0,0
250,2269.95555555572,100,2,95,1,0,2,4,0.0030057
251,2272.62222222238,2,1,93,0,0,0,0,0.0010002
252,2282.71111111123,99,1,93,0,0,2,6,0.0010053
253,2290.08888888897,2,1,92,0,0,0,0,0.0009995
254,2296.00000000006,2,1,92,0,0,0,0,0
255,2306.04444444446,2,1,94,0,0,0,0,0
256,2307.2888888889,2,1,94,0,0,0,0,0
257,2320.26666666662,99,1,93,1,0,2,3,0.0019922
258,2330.35555555546,2,1,94,0,0,0,0,0.0009971
259,2331.86666666657,2,1,94,0,0,0,0,0.0010021
260,2332.97777777767,99,2,96,0,2,0,3,0.0009991
261,2350.48888888871,2,1,94,0,0,0,0,0.0019703
262,2353.11111111092,99,2,96,0,0,2,2,0.0009985
263,2363.19999999977,3,1,95,0,0,0,0,0
264,2368.22222222197,3,1,95,0,0,0,0,0.0010001
265,2370.62222222196,100,2,97,1,0,2,4,0.0020003
266,2380.7111111108,2,1,93,0,0,0,0,0.0010009
267,2389.59999999965,2,1,94,0,0,0,0,0.0010032
268,2400.84444444405,99,1,95,1,0,2,5,0.002
269,2410.93333333289,2,1,96,0,0,0,0,0.0009975
270,2413.46666666622,100,2,98,0,0,2,7,0
271,2421.02222222174,2,1,96,0,0,0,0,0.0009988
272,2431.11111111058,99,1,96,0,0,2,3,0.0010084
273,2433.59999999946,3,1,97,0,0,0,0,0
274,2441.19999999943,100,2,98,0,2,0,3,0.0009706
275,2443.68888888831,3,1,96,0,0,0,0,0.0010001
276,2449.68888888828,3,1,96,0,0,0,0,0.0010023
277,2461.33333333268,100,2,98,0,0,2,3,0.0009998
278,2463.82222222155,3,1,96,0,0,0,0,0.0009965
279,2463.95555555489,3,1,96,0,0,0,0,0
280,2473.9111111104,3,1,96,0,0,0,0,0.0010007
281,2491.51111111032,100,2,98,2,0,3,9,0.0070006
282,2511.64444444357,3,1,95,0,0,0,0,0
283,2521.73333333241,3,1,95,0,0,0,0,0.0010028
284,2534.13333333236,3,1,95,0,0,0,0,0
285,2534.22222222125,100,2,97,0,2,1,6,0.0009695
286,2541.86666666566,3,1,96,0,0,0,0,0
287,2544.3111111101,3,2,98,0,0,0,0,0
288,2548.39999999897,3,2,98,0,0,0,0,0.001004
289,2561.99999999891,100,2,98,0,0,3,4,0.0010021
290,2564.44444444334,3,1,96,0,0,0,0,0
291,2574.53333333219,3,1,96,0,0,0,0,0
292,2582.13333333215,100,2,98,2,0,3,10,0.0069951
293,2614.75555555424,100,1,96,0,0,1,1,0.0015532
294,2632.3999999986,100,1,95,0,0,1,2,0.0010001
295,2642.48888888745,100,1,96,0,0,1,3,0.001028
296,2644.93333333188,100,1,96,0,0,1,2,0.0009732
297,2662.6222222207,100,1,96,0,0,1,1,0.0009976
298,2665.06666666513,100,1,96,0,0,1,1,0.0009712
299,2675.15555555397,100,1,96,0,0,1,3,0.0009683
300,2682.75555555394,100,1,96,0,0,1,3,0.0009992
301,2685.24444444282,100,1,96,1,0,1,3,0.0019998
302,2692.84444444279,100,1,95,1,0,1,4,0.0030003
303,2705.37777777607,100,1,95,0,0,1,4,0.0010011
304,2735.55555555371,100,1,96,0,0,1,1,0.001
305,2753.15555555364,100,1,97,0,0,1,5,0.0010013
306,2765.73333333136,100,1,96,1,0,1,2,0.0030031
307,2773.28888888688,100,1,95,0,0,1,1,0.0009991
308,2783.37777777573,100,1,96,1,0,1,2,0.0040022
309,2785.86666666461,100,1,96,0,0,1,2,0.0010018
310,2793.46666666457,100,1,96,0,0,1,3,0.0019998
311,2795.95555555345,100,1,96,0,0,1,3,0.002002
312,2823.64444444222,100,1,97,0,0,1,1,0.0009995
313,2846.2222222199,3,1,97,0,0,0,0,0.0030037
314,2863.86666666427,3,2,100,0,0,0,0,0.0010005
315,2886.44444444195,100,2,100,0,2,1,5,0.0010002
316,2896.5333333308,3,1,97,0,0,0,0,0.0009993
317,2906.62222221964,3,1,98,0,0,0,0,0.0010046
318,2914.13333333072,100,2,100,1,0,3,6,0.0029978
319,2916.71111110849,3,1,98,0,0,0,0,0.0009961
320,2924.22222221957,3,2,100,0,0,0,0,0.0009976
321,2936.84444444173,100,2,99,1,0,3,4,0.0040002
322,2954.39999999721,3,1,98,0,0,0,0,0.0009992
323,2967.02222221938,3,2,100,0,0,0,0,0.0019967
324,2974.53333333046,100,2,100,0,0,3,5,0.0030014
325,2977.11111110823,3,1,98,0,0,0,0,0.0009987
326,2984.6222222193,3,2,100,0,0,0,0,0.002
327,2994.71111110815,100,2,100,1,0,3,7,0.0029958
328,2997.24444444147,3,1,97,0,0,0,0,0.001004
329,3004.79999999699,3,2,99,0,0,0,0,0.0009995
330,3014.88888888584,100,2,98,1,0,3,8,0.0040005
331,3017.37777777472,3,1,97,0,0,0,0,0.0009999
332,3035.02222221909,3,2,100,0,0,0,0,0.0020016
333,3045.11111110793,100,2,100,0,2,1,8,0.0030012
334,3047.55555555237,3,1,98,0,0,0,0,0.0010052
335,3057.64444444121,3,1,98,0,0,0,0,0.0019993
336,3065.24444444118,100,2,100,1,0,3,5,0.0059974
337,3067.73333333006,3,1,97,0,0,0,0,0.0009997
338,3075.33333333002,3,2,100,0,0,0,0,0
339,3087.8666666633,100,2,99,1,2,1,6,0.0039983
340,3107.99999999655,3,1,97,0,0,0,0,0
341,3115.55555555207,3,2,99,0,0,0,0,0.0009984
342,3118.08888888539,100,2,99,0,0,3,8,0.001002
343,3128.17777777424,3,1,98,0,0,0,0,0.0009964
344,3138.26666666308,3,1,98,0,0,0,0,0.0009997
345,3155.77777777412,100,2,100,1,2,1,4,0.0029984
346,3168.44444444073,2,1,98,0,0,0,0,0.0010018
347,3185.95555555177,100,2,100,0,2,0,5,0.0010029
348,3198.62222221838,2,1,98,0,0,0,0,0.0010036
349,3228.79999999603,100,1,98,0,0,2,2,0.0009969
350,3236.22222221822,3,1,98,0,0,0,0,0.0009976
351,3258.97777777367,100,2,99,0,2,0,3,0.0009997
352,3266.39999999586,3,1,97,0,0,0,0,0
353,3269.06666666252,100,2,98,0,0,2,3,0.0009999
354,3276.48888888471,3,1,97,0,0,0,0,0
355,3279.15555555137,100,2,99,2,0,2,5,0.006002
356,3286.57777777356,3,1,97,0,0,0,0,0.0010001
357,3305.95555555125,3,1,97,0,0,0,0,0.000978
358,3306.7111111068,3,1,97,0,0,0,0,0.0010224
359,3309.33333332901,100,2,99,0,0,3,4,0
360,3319.42222221786,2,1,97,0,0,0,0,0.0010285
361,3326.84444444005,100,2,99,1,2,0,3,0.0050323
362,3329.5111111067,100,1,97,0,0,1,2,0.0010018
363,3336.93333332889,3,1,97,0,0,0,0,0
364,3347.02222221774,3,1,97,0,0,0,0,0.0010021
365,3349.64444443995,100,2,100,1,0,3,5,0.003001
366,3357.11111110658,100,1,96,0,0,1,2,0.0009935
367,3369.7777777732,2,1,98,0,0,0,0,0.0010009
368,3389.91111110644,100,1,93,1,0,2,5,0.0019993
369,3397.33333332863,100,1,92,0,0,1,2,0.00103
370,3399.99999999529,2,1,93,0,0,0,0,0
371,3407.42222221748,100,2,95,0,2,0,3,0.0010327
372,3427.55555555072,2,1,91,0,0,0,0,0.001
373,3435.55555555069,2,1,92,0,0,0,0,0
374,3437.33333332846,2,1,92,0,0,0,0,0.001005
375,3437.64444443957,100,1,92,1,0,2,4,0.0029945
376,3447.73333332841,2,1,93,0,0,0,0,0.0009978
377,3449.82222221729,2,1,93,0,0,0,0,0
378,3452.04444443951,2,1,93,0,0,0,0,0
379,3455.64444443949,100,2,95,0,2,0,3,0.0010001
380,3467.86666666166,2,1,94,0,0,0,0,0
381,3475.77777777274,100,2,97,0,0,2,5,0
382,3487.99999999491,2,1,95,0,0,0,0,0.0010296
383,3495.91111110598,100,2,97,0,0,2,5,0.0009977
384,3505.99999999483,2,1,95,0,0,0,0,0
385,3507.06666666149,2,1,95,0,0,0,0,0
386,3508.13333332815,100,2,97,0,2,0,5,0.0009993
387,3516.08888888367,2,1,96,0,0,0,0,0
388,3526.17777777252,100,1,96,0,0,2,3,0.0010002
389,3528.2666666614,2,1,95,0,0,0,0,0.0010003
390,3535.91111110581,2,1,97,0,0,0,0,0
391,3548.39999999465,100,1,96,1,0,2,3,0.0029703
392,3566.39999999457,2,1,95,0,0,0,0,0
393,3568.53333332789,99,2,97,0,2,0,2,0.0009963
394,3576.48888888341,2,1,96,0,0,0,0,0.0009716
395,3578.62222221674,99,2,98,0,2,0,3,0.0010285
396,3588.71111110558,2,1,97,0,0,0,0,0.0010025
397,3596.62222221666,99,2,98,1,0,2,5,0.0020349
398,3628.93333332763,2,1,96,0,0,0,0,0
399,3636.84444443871,100,2,97,1,0,2,2,0.0040025
400,3639.02222221648,2,1,95,0,0,0,0,0
401,3645.0666666609,2,1,96,0,0,0,0,0.0010064
402,3646.93333332755,100,2,98,0,0,2,4,0
403,3649.11111110532,2,1,96,0,0,0,0,0.0009971
404,3657.0222222164,100,2,98,0,0,2,5,0.00203
405,3667.11111110524,2,1,96,0,0,0,0,0.0009717
406,3669.24444443857,100,2,98,0,0,2,2,0.0010262
407,3677.19999999409,2,1,97,0,0,0,0,0
408,3680.84444443852,2,1,97,0,0,0,0,0.0009994
409,3689.37777777182,100,2,99,1,0,2,4,0.0020004
410,3707.37777777174,2,1,97,0,0,0,0,0.0010038
411,3719.55555554946,100,2,100,0,0,2,2,0.0010007
412,3727.51111110498,2,1,98,0,0,0,0,0.0010008
413,3737.59999999383,100,1,98,1,0,2,3,0.0029721
414,3747.68888888267,2,1,98,0,0,0,0,0.0009997
415,3757.77777777152,100,1,97,1,0,2,4,0.0020004
416,3759.77777777151,2,1,95,0,0,0,0,0.0009992
417,3769.86666666036,100,1,96,0,0,2,2,0.0009987
418,3777.91111110477,100,1,99,1,0,1,2,0.0019738
419,3779.9555555492,100,1,96,1,0,1,1,0.0025034
420,3787.99999999361,100,1,98,0,0,1,4,0.000997
421,3790.04444443805,100,1,96,0,0,1,4,0.0019983
422,3798.08888888246,100,1,98,0,0,1,3,0.0009995
423,3800.13333332689,100,1,96,0,0,1,2,0.0010173
424,3820.26666666014,100,1,96,0,0,1,1,0
425,3830.35555554898,100,1,97,1,0,1,2,0.0029997
426,3838.31111110451,99,1,97,0,0,1,1,0.0009994
427,3840.44444443783,100,1,97,0,0,1,1,0.001001
428,3858.44444443775,100,1,96,1,0,1,1,0.0039997
429,3860.57777777108,100,1,95,0,0,1,2,0.0010005
430,3870.66666665992,100,1,97,0,0,1,3,0
431,3878.577777771,100,1,98,0,0,1,2,0.0009999
432,3900.84444443757,100,1,97,1,0,1,1,0.0030021
433,3918.79999999305,100,1,96,0,0,1,1,0.0010001
434,3920.97777777081,100,1,97,1,0,1,3,0.0030006
435,3928.88888888189,100,1,97,0,0,1,1,0.0010307
436,3941.11111110406,100,1,98,0,0,1,1,0.0009983
437,3949.02222221514,100,1,97,1,0,1,1,0.0029702
438,3951.19999999291,100,1,97,1,0,1,4,0.0030007
439,3959.11111110398,100,1,95,0,0,1,1,0.000973
440,3969.19999999283,100,1,95,1,0,1,2,0.0029996
441,3971.33333332615,100,1,96,0,0,1,3,0.0009998
442,3989.33333332607,100,1,96,0,0,1,3,0.0010006
443,3999.42222221492,100,1,96,1,0,1,1,0.0029999
444,4001.5111111038,100,1,95,0,0,1,1,0.0010003
445,4009.51111110377,100,1,96,0,0,1,2,0.0010007
446,4011.59999999265,100,1,96,0,0,1,5,0.0009673
447,4019.59999999261,100,1,97,0,0,1,2,0.0009996
448,4029.68888888146,100,1,97,0,0,1,2,0.0009998
449,4041.77777777029,100,1,96,1,0,1,1,0.0019716
450,4051.86666665914,100,1,97,0,0,1,2,0.0019986
451,4059.8666666591,100,1,96,0,0,1,3,0.0010008
452,4069.95555554795,100,1,97,1,0,1,5,0.0030001
453,4100.13333332564,100,1,97,0,0,1,3,0.0009954
454,4130.17777777026,100,1,96,0,0,1,2,0.0009999
455,4132.08888888138,100,1,96,0,0,1,2,0.0009736
456,4140.22222221476,100,1,97,0,0,1,1,0.0010302
457,4142.13333332589,100,1,97,1,0,1,2,0.0103999
458,4152.17777777039,100,1,98,0,0,1,2,0.0010058
459,4160.26666665933,100,1,97,1,0,1,4,0.0019987
460,4180.31111110389,100,1,97,0,0,1,4,0.0009998
461,4182.22222221501,100,1,97,0,0,1,1,0.001035
462,4212.26666665963,100,1,97,1,0,1,4,0.0030305
463,4222.31111110414,100,1,97,0,0,1,3,0.0009939
464,4242.3555555487,100,1,97,0,0,1,2,0.0020002
465,4260.35555554881,100,1,97,0,0,1,2,0.0010264
466,4272.39999999332,100,1,98,1,0,1,2,0.0020005
467,4280.39999999337,100,1,97,0,0,1,1,0.0010245
468,4292.44444443789,100,1,98,0,0,1,1,0.0010014
469,4300.44444443793,100,1,97,0,0,1,2,0.0009993
470,4302.48888888239,100,1,98,0,0,1,5,0.0009999
471,4310.48888888244,100,1,97,1,0,1,2,0.0029824
472,4320.53333332694,100,1,96,1,0,1,3,0.0030001
473,4350.57777777156,100,1,93,0,0,1,3,0.0009703
474,4352.53333332713,100,1,92,0,0,1,1,0.0009997
475,4362.57777777163,100,1,92,1,0,1,3,0.0039853
476,4380.62222221619,100,1,92,0,0,1,4,0.0009999
477,4382.6222222162,100,1,93,0,0,1,1,0.000969
478,4400.66666666075,100,1,92,0,0,1,1,0.0019725
479,4412.66666666082,100,1,92,1,0,1,2,0.0019998
