>>> Bots
Bot0:
DistanceTraveled: 1303.00000000001
DistanceEstimated: 1171
NumberOfPickups: 29
NumberOfSetdowns: 29
NumCollisions: 0
TotalTimeMoving: 1374.39999999131
None: 0.0444444444444445
ParkPod: 425.466666663966
RepositionPod: 0
Insert: 1684.75555554493
Extract: 0
Rest: 12177.2000000139
PickupPod: 64.4444444440051
SetdownPod: 64.4444444440051
GetItems: 361.155555552999
PutItems: 0
Rest: 11998.222222237
Move: 1799.19999998925
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 29
SetdownPod_Count: 29
GetItems_Count: 29
PutItems_Count: 0
Rest_Count: 2389
Move_Count: 104
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 1758.99999999999
DistanceEstimated: 1513
NumberOfPickups: 39
NumberOfSetdowns: 38
NumCollisions: 0
TotalTimeMoving: 1942.04444443504
None: 0.0444444444444445
ParkPod: 578.844444441394
RepositionPod: 0
Insert: 0
Extract: 5895.24444449214
Rest: 7850.35555551133
PickupPod: 86.6666666662354
SetdownPod: 84.4444444440455
GetItems: 0
PutItems: 2334.66666673133
Rest: 7407.91111106886
Move: 4410.79999997884
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 39
SetdownPod_Count: 38
GetItems_Count: 0
PutItems_Count: 39
Rest_Count: 1474
Move_Count: 155
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 3627.73750011074
DistanceEstimated: 3288
NumberOfPickups: 86
NumberOfSetdowns: 85
NumCollisions: 0
TotalTimeMoving: 3701.8222222779
None: 0.0444444444444445
ParkPod: 1399.99999999347
RepositionPod: 0
Insert: 4516.31111116175
Extract: 0
Rest: 8394.66666662302
PickupPod: 191.111111110139
SetdownPod: 188.888888887948
GetItems: 1143.11111110495
PutItems: 0
Rest: 8209.77777773481
Move: 4578.13333338483
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 86
SetdownPod_Count: 85
GetItems_Count: 85
PutItems_Count: 0
Rest_Count: 1633
Move_Count: 277
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot3:
DistanceTraveled: 2008.99999999998
DistanceEstimated: 1753
NumberOfPickups: 44
NumberOfSetdowns: 44
NumCollisions: 0
TotalTimeMoving: 2218.17777776449
None: 0.0444444444444445
ParkPod: 707.777777773477
RepositionPod: 0
Insert: 0
Extract: 7083.06666662808
Rest: 6543.9111111543
PickupPod: 97.777777777263
SetdownPod: 97.7777777772047
GetItems: 0
PutItems: 3202.35555553575
Rest: 6086.44444449061
Move: 4850.44444441947
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 44
SetdownPod_Count: 44
GetItems_Count: 0
PutItems_Count: 44
Rest_Count: 1211
Move_Count: 176
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
