#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
31.6;0;98;0;31.6;31.56
41.64;0;98;0;41.64;41.6
52.8;8;70;1;52.8;52.76
55.91;9;71;0;55.91;55.87
62.84;8;70;1;62.84;62.8
70.09;6;43;0;70.09;70.04
72.84;8;70;1;72.84;72.8
87.02;2;5;1;87.02;86.98
97.02;2;5;1;97.02;96.98
107.02;2;5;1;107.02;106.98
117.02;2;5;1;117.02;116.98
131.2;8;44;1;131.2;131.16
141.2;8;44;1;141.2;141.16
178.09;2;87;1;178.09;178.04
188.09;2;87;1;188.09;188.04
202.27;8;89;1;202.27;202.22
204.13;9;19;0;204.13;91.64
212.27;8;89;1;212.27;212.22
253.07;2;3;1;253.07;253.02
279.11;8;7;1;279.11;133.33
322.22;2;41;1;322.22;322.18
340.44;8;63;1;340.44;340.4
404.04;2;51;1;404.04;97.73
821.73;2;30;1;821.73;53.29
1230.93;2;11;1;1230.93;30.89
1232.93;0;78;0;1232.93;32.89
1240.93;2;11;1;1240.93;40.89
1249.02;6;64;0;1249.02;48.98
1255.11;8;33;1;1255.11;55.07
1259.02;6;64;0;1259.02;58.98
1265.11;8;33;1;1265.11;65.07
1269.02;6;64;0;1269.02;68.98
1283.2;9;92;0;1283.2;83.16
1296.44;2;88;1;1296.44;96.4
1306.44;2;88;1;1306.44;106.4
1326.04;8;1;1;1326.04;126
1366.71;2;13;1;1366.71;166.67
1403.38;8;39;1;1403.38;203.33
1427.51;2;67;1;1427.51;227.47
2206.76;9;76;0;27.33;27.24
2214.98;2;36;1;35.56;35.47
2216.8;9;76;0;37.38;37.29
2225.02;2;36;1;45.6;45.51
2231.69;6;66;0;52.27;52.18
2235.07;2;36;1;55.64;55.56
2241.73;6;66;0;62.31;62.22
2249.33;8;7;1;69.91;69.82
2256.58;0;2;0;77.16;77.07
2259.38;8;7;1;79.96;79.87
2266.62;0;2;0;87.2;87.11
2285.29;9;68;0;105.87;105.78
2295.96;2;45;1;116.53;116.44
2306;2;45;1;126.58;126.49
2307.24;6;59;0;127.82;127.73
2320.27;8;44;1;140.84;140.76
2330.31;8;44;1;150.89;150.8
2331.82;0;98;0;152.4;152.31
2368.18;9;96;0;188.76;98.13
2379.51;2;46;1;200.09;200
2389.56;2;46;1;210.13;210.04
2403.91;8;62;1;224.49;224.4
2449.64;2;21;1;270.22;270.13
2463.91;8;41;1;284.49;90.58
2497.38;2;23;1;317.96;317.87
2534.09;8;47;1;354.67;354.58
2548.36;2;55;1;368.93;368.84
2591.69;8;66;1;412.27;97.6
2620.36;2;29;1;440.93;440.84
2658.04;8;38;1;478.62;478.53
2687.73;2;5;1;508.31;508.22
2728.53;8;95;1;549.11;549.02
2751.42;2;32;1;572;571.91
2786.53;8;11;1;607.11;101.2
3305.91;6;75;0;1126.49;59.56
3420.49;9;82;0;1241.07;40.93
3427.24;8;28;1;1247.82;47.69
3435.51;0;69;0;1256.09;55.96
3437.29;8;28;1;1257.87;57.73
3449.78;6;19;0;1270.36;70.22
3452;2;18;1;1272.58;72.44
3485.69;8;58;1;1306.27;115.82
3507.02;2;31;1;1327.6;127.47
3535.87;8;76;1;1356.44;145.87
3586.98;2;22;1;1407.56;207.42
3601.24;8;0;1;1421.82;221.69
3645.02;2;86;1;1465.6;265.47
3680.8;8;24;1;1501.38;301.24
4352.62;8;44;1;30.09;30
4355.16;6;81;0;32.62;32.53
4362.62;8;44;1;40.09;40
4365.16;6;81;0;42.62;42.53
4375.16;6;81;0;52.62;52.53
4376.8;2;97;1;54.27;54.18
4386.8;2;97;1;64.27;64.18
4389.33;0;87;0;66.8;66.71
4399.33;0;87;0;76.8;76.71
4414.09;9;39;0;91.56;91.47
4424.09;9;39;0;101.56;101.47
4431.56;8;8;1;109.02;108.93
4438.27;6;73;0;115.73;115.64
4441.56;8;8;1;119.02;118.93
4448.27;6;73;0;125.73;125.64
4455.73;2;25;1;133.2;133.11
4465.24;0;55;0;142.71;142.62
4465.73;2;25;1;143.2;143.11
4529.6;8;59;1;207.07;206.98
4543.78;2;66;1;221.24;221.16
4584.84;8;91;1;262.31;262.22
