#TimeStamp;TripTime;Type
33;22;I
34;17;O
36;22;I
44;24;O
47;26;O
50;28;I
52;45;O
54;27;O
54;33;O
54;39;O
56;32;O
58;32;O
64;40;O
67;42;O
67;37;I
68;39;I
71;44;O
71;45;O
73;42;I
74;28;O
77;41;I
80;39;O
85;49;O
87;44;O
89;62;O
89;45;I
95;50;I
99;56;I
99;57;O
100;53;O
103;50;O
103;55;I
104;63;O
105;59;O
107;74;O
124;66;O
130;70;O
131;69;I
139;82;O
143;79;O
145;78;O
149;85;O
167;36;I
167;43;O
170;42;O
173;19;O
174;49;I
176;39;I
183;47;O
205;41;O
206;39;O
208;24;O
216;58;O
217;41;O
220;62;O
223;41;O
223;51;O
226;49;O
231;38;I
235;50;O
236;56;O
244;29;O
246;30;O
251;32;O
252;33;I
254;53;O
255;58;O
258;37;O
262;91;O
268;16;O
269;31;I
273;35;O
290;50;O
291;27;O
301;45;O
302;65;O
304;50;O
313;61;O
314;24;I
321;78;O
322;30;O
324;75;I
327;31;O
328;43;O
329;44;O
334;62;I
340;62;O
346;78;O
349;66;O
354;13;O
359;26;O
365;53;I
369;37;O
376;60;O
377;16;I
377;44;O
380;54;O
384;46;O
392;35;I
395;30;O
407;43;O
415;64;O
417;30;O
419;54;I
422;30;O
423;36;O
427;38;O
435;38;I
437;59;I
445;55;O
447;58;O
455;38;O
458;68;O
468;29;O
473;53;I
483;31;O
483;84;O
492;66;O
492;24;O
497;69;I
504;64;O
505;78;O
511;26;O
516;55;O
520;38;I
521;67;I
526;84;O
537;66;I
545;46;O
552;60;O
569;40;O
575;61;O
580;46;I
581;68;O
584;70;O
589;38;O
591;40;O
595;32;O
599;75;I
602;60;O
604;61;O
606;43;O
608;51;I
609;78;O
612;74;O
614;57;O
616;78;O
622;72;I
622;83;O
622;26;O
624;39;O
625;47;I
630;49;O
636;84;O
642;26;O
659;41;O
661;67;O
669;52;O
677;23;I
678;61;I
687;26;O
692;58;O
697;39;O
704;67;O
707;79;O
708;55;I
708;89;I
714;53;I
716;38;O
720;66;O
720;24;O
726;46;O
759;45;I
761;47;I
765;89;O
767;60;O
770;65;I
773;35;O
774;68;O
781;38;O
782;58;I
782;61;I
783;38;O
785;67;O
786;39;O
788;49;O
798;66;O
809;41;O
815;42;O
824;61;O
824;56;I
827;76;O
836;50;I
836;37;I
840;55;O
847;62;O
849;60;O
862;29;I
863;32;O
874;75;O
876;33;I
884;39;O
886;32;O
890;89;O
891;65;O
893;34;O
899;62;O
906;59;O
910;40;I
919;54;O
922;53;O
924;36;O
926;61;O
927;20;O
929;30;O
931;67;I
932;47;I
934;53;O
946;54;O
949;65;O
958;33;O
961;31;I
962;75;O
964;50;O
976;52;O
984;69;I
990;47;I
995;63;O
998;34;O
1004;81;O
1005;41;I
1011;29;O
1012;79;O
1016;71;O
1021;6;O
1026;41;I
1034;70;O
1035;37;O
1042;92;O
1050;61;I
1055;68;I
