#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;937;0;0;0;0;0;0;0;0;0
599.94;0.72;938;0;0;0;0;0;0;0;0;0
1199.96;0.73;940;0;0;0;0;0;0;0;0;0
1799.97;0.75;944;0;0;0;0;0;0;0;0;0
2399.96;0.76;945;0;0;0;0;0;0;0;0;0
2999.97;0.77;946;0;0;0;0;0;0;0;0;0
3599.97;0.79;948;0;0;0;0;0;0;0;0;0
4199.99;0.8;951;0;0;0;0;0;0;0;0;0
4799.79;0.81;954;0;0;0;0;0;0;0;0;0
5399.98;0.82;954;0;0;0;0;0;0;0;0;0
5999.86;0.83;957;0;0;0;0;0;0;0;0;0
6599.92;0.84;961;0;0;0;0;0;0;0;0;0
7199.97;0.84;961;0;0;0;0;0;0;0;0;0
7799.91;0.83;961;0;0;0;0;0;0;0;0;0
8399.97;0.83;961;0;0;0;0;0;0;0;0;0
8999.87;0.82;961;0;0;0;0;0;0;0;0;0
9599.99;0.82;961;0;0;0;0;0;0;0;0;0
10199.97;0.81;961;0;0;0;0;0;0;0;0;0
10800;0.81;961;0;0;0;0;0;0;0;0;0
11399.81;0.81;961;0;0;0;0;0;0;0;0;0
11999.97;0.8;961;0;0;0;0;0;0;0;0;0
12599.9;0.8;961;0;0;0;0;0;0;0;0;0
13200;0.79;961;0;0;0;0;0;0;0;0;0
13799.98;0.79;961;0;0;0;0;0;0;0;0;0
14399.85;0.78;961;0;0;0;0;0;0;0;0;0
14999.94;0.78;961;0;0;0;0;0;0;0;0;0
15599.93;0.77;961;0;0;0;0;0;0;0;0;0
16199.99;0.77;961;0;0;0;0;0;0;0;0;0
16799.99;0.76;961;0;0;0;0;0;0;0;0;0
17399.98;0.76;961;0;0;0;0;0;0;0;0;0
17999.97;0.75;961;0;0;0;0;0;0;0;0;0
18599.98;0.75;961;0;0;0;0;0;0;0;0;0
19199.97;0.74;961;0;0;0;0;0;0;0;0;0
19799.94;0.74;961;0;0;0;0;0;0;0;0;0
20399.97;0.73;961;0;0;0;0;0;0;0;0;0
20999.98;0.73;961;0;0;0;0;0;0;0;0;0
21599.96;0.72;961;0;0;0;0;0;0;0;0;0
22199.99;0.72;961;0;0;0;0;0;0;0;0;0
22799.91;0.71;961;0;0;0;0;0;0;0;0;0
23399.98;0.71;961;0;0;0;0;0;0;0;0;0
23999.62;0.7;961;0;0;0;0;0;0;0;0;0
24599.98;0.7;961;0;0;0;0;0;0;0;0;0
25199.98;0.69;961;0;0;0;0;0;0;0;0;0
25799.97;0.69;961;0;0;0;0;0;0;0;0;0
26399.96;0.68;961;0;0;0;0;0;0;0;0;0
26999.88;0.68;961;0;0;0;0;0;0;0;0;0
27599.99;0.68;961;0;0;0;0;0;0;0;0;0
28199.97;0.67;961;0;0;0;0;0;0;0;0;0
28799.97;0.67;961;0;0;0;0;0;0;0;0;0
