#TimeStamp;DistanceTraveled
59.98;2658.35
119.95;2098.1
179.99;1908.7
239.99;2006.41
299.99;1921.77
359.97;2025.15
419.92;1815.86
479.97;2018.51
539.92;2074.06
599.94;2044.1
659.99;1893.09
719.98;1905.99
779.8;1883.8
840;1912.91
899.71;1974.89
959.99;1779.51
1020;1726.81
1079.97;1976.39
1139.89;2210.25
1199.96;2112.23
1259.86;1927.59
1319.91;1975.7
1379.83;2054.54
1439.9;2139.22
1500;2010.66
1559.93;2107.33
1620;1680.54
1679.96;1645.2
1739.98;1947.41
1799.97;1898.5
1859.99;1891.05
1919.78;2039.57
1979.96;1918.83
2039.77;2074.94
2100;1906.95
2159.83;1940.25
2219.99;2024.45
2279.98;1974.22
2339.97;1692.44
2399.96;1952.3
2460;2220.3
2519.98;1917.28
2579.96;1829.6
2639.93;2067.27
2699.97;2058.11
2759.86;1968.17
2819.92;1929.77
2879.96;1802.58
2939.96;2030.94
2999.97;2005.77
3059.98;2092.79
3119.9;2120.44
3179.94;2013.98
3239.99;2060.31
3299.85;1978.57
3359.95;1972.26
3419.97;2145.45
3479.88;2006.12
3539.98;1978.39
3599.97;2174.39
3659.98;1968.14
3719.97;2024.84
3779.91;2108.04
3839.99;2186.8
3899.89;1994.16
3959.98;2180.48
4019.95;2229.76
4079.94;2103.49
4139.87;2142.72
4199.99;2141.2
4259.95;2134.57
4319.99;1921.87
4379.99;2055.79
4439.85;2104.52
4499.99;2284.03
4559.98;2084.19
4619.91;1946.11
4679.99;1913.15
4739.97;2054.13
4799.79;1884.95
4859.97;1988.81
4919.95;2199.7
4979.98;1995.64
5039.99;2089.11
5099.98;2042.89
5159.89;1977.4
5219.78;1967.69
5279.97;2093.08
5340;2128.34
5399.98;2256.2
5459.96;1880.84
5519.96;2029.63
5579.94;2205.69
5639.97;2036.49
5700;2083.77
5759.95;2109.12
5819.97;2161.84
5879.94;2051.27
5939.91;1944.65
5999.86;2088.29
6059.99;2221.36
6119.92;2161.82
6179.98;2082.13
6239.98;2026.48
6299.94;2098.59
6359.9;1870.74
6419.96;2169.39
6479.9;2218.07
6539.97;2079.16
6599.92;2126.94
6659.91;2104.19
6719.89;2342.96
6779.61;1984.07
6839.93;1705
6899.99;1766.04
6959.89;1962.55
7020;1942.18
7079.84;1898.65
7139.99;1935.38
7199.97;1904.91
7259.99;2076.75
7319.96;2029.09
7379.98;2081.51
7439.95;1843.27
7499.98;1772.16
7559.95;1837.24
7619.78;1559.72
7679.83;1812.26
7739.98;1822.99
7799.91;1816.74
7859.96;1636.83
7919.97;1711.93
7979.99;1756.34
8040;1804.14
8099.81;1983.31
8160;1933.19
8219.96;1659.88
8279.99;1792.06
8339.93;1833.54
8399.97;1731.95
8459.96;1926.45
8519.92;1936.91
8579.93;1705.55
8639.96;1658.79
8699.79;1656.56
8759.97;2203.05
8819.79;2026.57
8879.89;2042.92
8939.99;1728.07
8999.87;1735.28
9060;1833.37
9119.98;2038.16
9179.98;2072.73
9240;1961.04
9299.94;1868.6
9359.96;1889.34
9419.98;1802.62
9479.97;1973.64
9539.99;1900.33
9599.99;2161.17
9660;2232.43
9719.99;2060.03
9779.98;1825.98
9839.98;1977.64
9899.97;1685.25
9959.93;1697.88
10019.96;1903.55
10079.95;2130.26
10139.97;1933.01
10199.97;1831.48
10259.96;1920.9
10319.86;1884.07
10379.99;1899.05
10439.99;1771.33
10499.98;1752.92
10559.86;1907.28
10619.95;1748.28
10679.99;1778.62
10739.98;2000.01
10800;1961.24
10859.98;1869.39
10919.97;1755.86
10979.98;1571.98
11039.96;1917.64
11099.85;2108.46
11159.97;2157.57
11220;1905.75
11279.94;1881.84
11339.99;2048.73
11399.81;2121.1
11459.97;2070.09
11519.99;1934.39
11579.85;1988.68
11639.98;2051.07
11699.96;2099.59
11759.96;1927.15
11819.92;1913.3
11879.96;1896.78
11939.97;2083.51
11999.97;1991.23
12059.98;1816.84
12120;1835.78
12179.97;1696.45
12239.85;1721.98
12299.96;1946.52
12359.87;1960.8
12419.77;1861.09
12479.98;2015.44
12539.99;1769.32
12599.9;1988.76
12659.93;1968.86
12719.85;1676.45
12779.92;1736.75
12839.97;1871.25
12899.97;1865.19
12959.97;1836.84
13019.96;1846.62
13079.93;2049.33
13139.98;2102.83
13200;1801.54
13259.97;2095.2
13319.75;2146.97
13379.68;1793.38
13439.92;1871.68
13500;1915.5
13559.99;1894.92
13619.99;1947.68
13679.91;2224.74
13739.99;2073.35
13799.98;2026
13859.86;2059.35
13919.96;1846.54
13979.98;1956.53
14039.76;1950.75
14099.97;1864.76
14159.97;1961.98
14219.98;2183.74
14279.95;2042.05
14339.98;2094.12
14399.85;2101.57
14459.93;2119.64
14519.86;2145.51
14579.84;1934.03
14639.99;1894.32
14699.99;1905.93
14759.98;1821.03
14819.98;1903.82
14879.87;1838.85
14939.91;1728.87
14999.94;1834.69
15059.86;1857.27
15119.84;2017.03
15179.9;2076.26
