idx;queue_wait_sec;picking_time_sec
0;5.55587524177944;123.466666666681
1;5.55587524177946;173.466666666689
2;55.6861111111202;106.177777777788
3;80.6354617641558;145.911111111068
4;47.8354617641417;126.755555555494
5;45.3465728752302;96.5777777777311
6;63.1687950974438;106.622222222171
7;35.0799062085685;96.3111111111273
8;54.7527777777501;96.0444444445209
9;45.5083333333716;166.133333333466
10;90.1336530196343;56.0000000000446
11;96.235461764222;116.000000000092
12;60.9780974640581;66.0000000000525
13;113.427509254067;86.0000000000684
14;54.6638888889345;116.088888888981
15;90.4447641307436;96.0000000000764
16;76.6799062086509;116.088888888981
17;98.0003196863124;86.0444444445129
18;84.441666666736;126.133333333434
19;50.5305555555979;65.8666666667191
20;66.7083333333885;66.044444444497
21;51.1972222222651;106.044444444529
22;22.7687950974969;96.0000000000764
23;104.622541908538;116.088888888981
24;78.8416666667315;156.044444444569
25;39.1083333333665;146.177777777894
26;143.511430797451;105.911111111195
27;66.9021284308653;76.0888888889494
28;130.222541908552;116.088888888981
29;28.4416666666914;56.0000000000446
30;64.6354617641969;45.9555555555921
31;56.230555555604;76.0000000000605
32;64.3114307973947;66.0000000000525
33;71.6447641307332;45.9555555555921
34;57.4669863529473;86.0000000000684
35;82.1465728753219;46.0000000000366
36;78.5336530196298;5.82222222222686
37;76.3114307974006;65.955555555608
38;27.3336530195863;55.8666666667111
39;116.666986352991;65.4222222222743
40;92.0447641307494;86.3111111109934
41;66.6275092540297;86.2222222220664
42;28.4132395417828;56.1777777775351
43;46.3638888886831;76.2666666663372
44;63.9608425870233;76.3111111107814
45;64.0892085748246;66.3111111108246
46;79.4669863525046;46.133333333134
47;53.4669863526028;76.2666666663372
48;5.30212843077152;56.2222222219793
49;89.0719536980259;95.9999999995853
50;21.6861111110061;95.777777777364
51;82.2225419080796;136.399999999411
52;34.4416666665065;125.911111110567
53;138.000319685599;96.4444444440278
54;84.2354617637639;106.488888888429
55;116.266986352334;106.533333332873
56;111.289208574581;86.3111111107382
57;123.2941759201;115.91111111061
58;126.178097463423;56.1333333330908
59;117.027509253461;86.3111111107382
60;108.178097463489;65.5111111108281
61;125.511430796781;116.622222221718
62;26.7083333332066;66.2666666663804
63;70.4132395416013;106.533333332873
64;31.1527777776319;86.444444444071
65;72.8576839860352;136.577777777188
66;61.4799062083066;86.3111111107382
67;162.138620364377;96.5333333329163
68;83.3780974636129;106.577777777317
69;47.197222222007;66.2222222219361
70;67.2576839860594;46.0888888886898
71;40.4416666664806;86.444444444071
72;89.2447641302488;123.822222221687
73;42.8576839861648;115.733333332833
74;132.489208574484;136.755555554965
75;44.8861111109059;46.1777777775783
76;59.3021284305382;116.53333333283
