decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec
73,645.022222222234,100,1,92,1,0,1,2,0.0030031
74,658.1777777778,99,1,92,0,0,1,1,0.0010088
75,665.066666666695,100,1,92,0,0,1,4,0.0020007
76,678.222222222261,99,1,91,0,0,1,2,0.0010011
77,688.266666666713,99,1,92,0,0,1,3,0.0009992
78,695.111111111163,100,1,92,0,0,1,1,0.001997
79,705.155555555615,100,1,92,0,0,1,1,0.0019984
80,725.200000000076,100,1,91,0,0,1,1,0.0020047
81,735.244444444528,100,1,91,1,0,1,1,0.0030006
82,738.311111111197,100,1,90,0,0,1,2,0.0010013
83,745.288888888981,100,1,90,0,0,1,1,0.0010023
84,748.35555555565,100,1,91,0,0,1,2,0.0019948
85,765.333333333441,100,1,91,0,0,1,2,0.0010011
86,795.377777777909,100,1,92,1,0,1,2,0.0029999
87,798.400000000134,100,1,89,1,0,1,3,0.0049981
88,805.422222222362,100,1,90,0,0,1,2,0.0020025
89,808.444444444586,100,1,89,0,0,1,2,0.0009994
90,815.466666666814,100,1,90,0,0,1,5,0.0019991
91,818.488888889039,100,1,90,0,0,1,2,0.0030002
92,825.511111111267,100,1,91,0,0,1,2,0.0010024
93,835.555555555719,100,1,91,0,0,1,1,0.0009992
94,848.533333333507,100,1,92,0,0,1,2,0.0010002
95,855.60000000018,100,1,92,0,0,1,1,0.0019988
96,868.577777777968,100,1,92,1,0,1,1,0.0040013
97,888.622222222428,100,1,92,0,0,1,2,0.0010006
98,905.644444444664,98,1,90,1,0,1,3,0.0030005
99,918.666666666896,100,1,92,0,0,1,1,0.0010031
100,925.688888889124,99,1,92,0,0,1,2,0.0020006
101,938.711111111357,100,1,92,0,0,1,5,0.0020035
102,945.733333333585,99,1,91,0,0,1,2,0.0020013
103,958.755555555817,100,1,91,0,0,1,2,0.0009958
104,965.777777778045,100,1,91,0,0,1,2,0.0010011
105,975.822222222497,100,1,91,0,0,1,2,0.0010009
106,978.800000000278,100,1,91,0,0,1,2,0
107,985.86666666695,100,1,91,0,0,1,2,0.0040035
108,1018.84444444475,100,1,91,0,0,1,2,0.0010007
109,1025.91111111143,100,1,91,1,0,1,1,0.0029997
110,1038.88888888921,100,1,91,1,0,1,1,0.0030042
111,1048.93333333367,100,1,91,0,0,1,2,0.0010008
112,1055.95555555589,100,1,91,0,0,1,1,0.001001
113,1066.00000000035,100,1,91,0,0,1,2,0.0010001
114,1068.97777777813,100,1,91,0,0,1,2,0.0009982
115,1086.04444444481,100,1,91,0,0,1,1,0
116,1089.02222222259,100,1,91,0,0,1,1,0.0009989
117,1106.08888888927,100,1,91,1,0,1,2,0.0029986
118,1109.06666666705,100,1,90,0,0,1,1,0.0010003
119,1116.13333333372,100,1,90,0,0,1,3,0.0009998
120,1126.17777777817,100,1,90,0,0,1,1,0
121,1129.11111111151,100,1,92,0,0,1,1,0
122,1136.22222222263,100,1,92,0,0,1,2,0.0009997
123,1149.15555555597,100,1,92,1,0,1,4,0.003
124,1156.26666666709,98,1,92,0,0,1,3,0.0010002
125,1159.20000000042,100,1,92,0,0,1,2,0
126,1166.31111111154,99,1,92,1,0,1,4,0.0020006
127,1179.24444444488,100,1,91,0,0,1,2,0.0009995
128,1189.28888888933,100,1,92,0,0,1,2,0.0010139
129,1196.35555555601,100,1,92,0,0,1,1,0.0009993
130,1199.33333333379,100,1,92,1,0,1,2,0.0030056
131,1209.37777777824,100,1,88,0,0,1,1,0.0010031
132,1216.40000000047,100,1,88,0,0,1,1,0.0020003
133,1226.44444444492,100,1,90,0,0,1,4,0.0009996
134,1246.48888888938,100,1,90,0,0,1,1,0.0010001
135,1249.42222222272,100,1,90,0,0,1,6,0
136,1269.46666666718,100,1,92,0,0,1,2,0.0019979
137,1276.53333333385,100,1,92,0,0,1,2,0
138,1289.51111111164,100,1,93,1,0,1,5,0.001998
139,1309.5555555561,100,1,95,0,0,1,3,0.0010025
140,1329.60000000056,100,1,96,0,0,1,1,0.0009992
141,1336.57777777834,100,1,95,0,0,1,1,0.0010026
142,1339.64444444501,100,1,96,0,0,1,1,0.0010027
143,1346.62222222279,100,1,95,1,0,1,1,0.0020106
144,1356.66666666724,100,1,95,0,0,1,3,0.002002
145,1376.71111111171,100,1,95,0,0,1,1,0.0009857
146,1386.75555555616,100,1,95,0,0,1,2,0.0010021
147,1399.6888888895,100,1,96,0,0,1,3,0.0010296
148,1406.80000000062,100,1,96,0,0,1,2,0.0009969
149,1416.84444444507,100,1,95,0,0,1,1,0.0009959
150,1419.73333333396,100,1,96,1,0,1,4,0.0020011
151,1426.88888888952,99,1,96,0,0,1,3,0.0009987
152,1456.93333333399,99,1,97,1,0,1,1,0.0019981
153,1466.97777777844,99,1,97,0,0,1,2,0.0009981
154,1487.0222222229,99,1,98,0,0,1,2,0.0009969
155,1489.77777777846,100,1,98,0,0,1,1,0.0009998
156,1507.06666666736,99,1,98,0,0,1,2,0.0020062
157,1509.82222222292,100,1,98,0,0,1,1,0.00097
158,1517.11111111182,100,1,98,0,0,1,1,0.0010265
159,1519.86666666737,100,1,98,0,0,1,3,0.0010044
160,1529.91111111183,100,1,98,0,0,1,2,0.0019661
161,1547.15555555629,100,1,98,0,0,1,1,0.0010043
162,1549.95555555629,100,1,98,0,0,1,3,0.0010001
163,1577.20000000075,100,1,98,1,0,1,1,0.0019688
164,1587.24444444521,100,1,98,0,0,1,2,0.0009997
165,1600.00000000077,100,1,98,0,0,1,1,0.0020039
166,1607.28888888967,100,1,99,0,0,1,2,0.0009979
167,1610.04444444522,100,1,98,1,0,1,2,0.0030015
168,1617.33333333412,100,1,98,0,0,1,1,0.0009996
169,1620.08888888968,100,1,98,0,0,1,2,0
170,1627.37777777857,100,1,98,1,0,1,3,0.0020001
171,1637.42222222302,100,1,98,0,0,1,1,0.0009987
172,1640.13333333414,100,1,97,0,0,1,1,0.0009996
173,1647.46666666748,100,1,97,0,0,1,1,0.0010299
174,1657.51111111193,100,1,98,0,0,1,2,0.0010025
175,1660.1777777786,100,1,98,1,0,1,1,0.0020066
176,1677.55555555639,100,1,97,1,0,1,2,0.003003
177,1690.22222222307,100,1,97,0,0,1,1,0
178,1697.60000000085,100,1,97,0,0,1,4,0
179,1700.26666666752,100,1,96,0,0,1,3,0.0009692
180,1720.31111111198,100,1,98,1,0,1,3,0.0025761
181,1727.64444444532,100,1,97,0,0,1,2,0.0019716
182,1737.68888888977,100,1,97,0,0,1,1,0.0010049
183,1740.35555555644,100,1,98,0,0,1,1,0.00102
184,1747.73333333422,100,1,97,0,0,1,1,0.0009983
185,1750.40000000089,100,1,97,1,0,1,2,0.0019994
186,1760.44444444534,100,1,98,0,0,1,3,0.000998
187,1767.77777777868,100,1,97,1,0,1,2,0.0029995
188,1770.4888888898,100,1,97,0,0,1,2,0
189,1800.53333333426,4,1,98,1,0,1,3,0.0009997
190,1807.82222222316,5,1,96,1,0,1,1,0
191,1820.57777777873,3,1,96,0,0,0,0,0.0020295
192,1837.86666666763,3,2,100,0,0,0,0,0.001
193,1850.62222222319,100,2,100,0,0,3,5,0.0010001
194,1857.91111111209,4,1,97,0,0,0,0,0.0009995
195,1860.66666666765,3,2,100,0,0,0,0,0.0010001
196,1867.95555555654,4,2,99,0,0,0,0,0.0009993
197,1878.00000000099,5,2,98,0,0,0,0,0.0010006
198,1880.71111111211,100,2,99,2,0,5,10,0.0095116
199,1888.04444444545,4,1,96,0,0,0,0,0.0009977
200,1898.0888888899,4,1,97,0,0,0,0,0.0010002
201,1908.13333333435,4,1,97,0,0,0,0,0.0009998
202,1910.75555555657,100,2,100,1,0,4,8,0.0020016
203,1920.80000000103,4,1,96,0,0,0,0,0.0009996
204,1938.17777777882,3,2,97,0,0,0,0,0
205,1948.22222222327,100,2,99,0,2,1,4,0.0060016
206,1958.26666666772,3,1,98,0,0,0,0,0.0010001
207,1968.31111111218,3,1,98,0,0,0,0,0.0010001
208,1970.84444444551,100,2,100,0,0,3,4,0.0009989
209,1998.35555555664,3,1,98,0,0,0,0,0.0009997
210,2000.88888888998,3,2,99,0,0,0,0,0
211,2010.93333333443,4,2,98,0,0,0,0,0.0010161
212,2028.40000000111,100,2,100,2,0,4,7,0.0069993
213,2030.97777777889,4,1,98,0,0,0,0,0.0010005
214,2048.44444444557,4,2,100,0,0,0,0,0.0010025
215,2051.06666666778,4,2,100,0,0,0,0,0.0010027
216,2058.53333333442,100,2,100,1,0,4,6,0.0019966
217,2061.15555555663,4,1,97,0,0,0,0,0.0010034
218,2068.62222222326,3,2,100,0,0,0,0,0
219,2071.24444444547,100,2,100,1,0,3,8,0.0029974
220,2078.71111111211,3,1,97,0,0,0,0,0
221,2081.33333333432,100,2,100,0,0,2,4,0.0010001
222,2108.88888888975,4,1,98,0,0,0,0,0
223,2121.55555555637,3,2,100,0,0,0,0,0.0010018
224,2129.022222223,100,2,100,1,0,3,5,0.0020002
225,2131.64444444521,3,1,97,0,0,0,0,0
226,2139.11111111185,3,2,100,0,0,0,0,0.0010022
227,2151.77777777846,100,2,100,1,2,1,5,0.0030104
228,2159.24444444509,3,1,96,0,0,0,0,0
229,2179.37777777834,3,1,97,0,0,0,0,0.0010297
230,2189.46666666718,99,1,93,1,0,3,8,0.0030003
231,2192.00000000051,4,1,92,0,0,0,0,0.0020086
232,2202.08888888935,4,1,92,0,0,0,0,0.0009984
233,2206.80000000044,4,1,92,0,0,0,0,0.00097
234,2209.60000000043,100,2,95,0,0,3,5,0
235,2212.1777777782,4,1,92,0,0,0,0,0
236,2215.02222222263,4,1,92,0,0,0,0,0.0009976
237,2216.84444444484,4,1,92,0,0,0,0,0
238,2222.26666666704,4,1,92,0,0,0,0,0.000999
239,2225.06666666703,4,1,92,0,0,0,0,0.0010162
240,2231.73333333367,4,1,92,0,0,0,0,0.0009738
241,2232.35555555589,4,1,92,0,0,0,0,0.0020286
242,2235.11111111143,4,1,93,0,0,0,0,0.0009978
243,2241.77777777807,4,1,92,0,0,0,0,0.0010007
244,2249.37777777804,4,1,93,0,0,0,0,0.0009873
245,2249.82222222248,100,2,95,1,0,4,9,0.0049993
246,2252.48888888913,4,1,93,0,0,0,0,0.0010018
247,2256.62222222245,4,1,94,0,0,0,0,0.0009979
248,2259.42222222244,3,1,93,0,0,0,0,0
249,2266.66666666685,3,1,93,0,0,0,0,0
250,2269.95555555572,100,2,95,1,0,2,4,0.0030311
251,2272.62222222238,2,1,93,0,0,0,0,0
252,2282.71111111123,99,1,93,0,0,2,6,0
253,2290.08888888897,2,1,92,0,0,0,0,0
254,2296.00000000006,2,1,92,0,0,0,0,0
255,2306.04444444446,2,1,94,0,0,0,0,0
256,2307.2888888889,2,1,94,0,0,0,0,0
257,2320.26666666662,99,1,93,1,0,2,3,0.0029999
258,2330.35555555546,2,1,94,0,0,0,0,0
259,2331.86666666657,2,1,94,0,0,0,0,0.0009994
260,2332.97777777767,99,2,96,0,2,0,3,0.0009717
261,2350.48888888871,2,1,94,0,0,0,0,0.0010005
262,2353.11111111092,99,2,96,0,0,2,2,0.0009987
263,2363.19999999977,3,1,95,0,0,0,0,0
264,2368.22222222197,3,1,95,0,0,0,0,0
265,2370.62222222196,100,2,97,1,0,2,4,0.0019988
266,2380.7111111108,2,1,93,0,0,0,0,0.0009941
267,2389.59999999965,2,1,94,0,0,0,0,0.0010002
268,2400.84444444405,99,1,95,1,0,2,5,0.0039692
269,2410.93333333289,2,1,96,0,0,0,0,0
270,2413.46666666622,100,2,98,0,0,2,7,0.0009991
271,2421.02222222174,2,1,96,0,0,0,0,0
272,2431.11111111058,99,1,96,0,0,2,3,0.0009999
273,2433.59999999946,3,1,97,0,0,0,0,0
274,2441.19999999943,100,2,98,0,2,0,3,0
275,2443.68888888831,3,1,96,0,0,0,0,0.0010008
276,2449.68888888828,3,1,96,0,0,0,0,0
277,2461.33333333268,100,2,98,0,0,2,3,0.000995
278,2463.82222222155,3,1,96,0,0,0,0,0
279,2463.95555555489,3,1,96,0,0,0,0,0.001003
280,2473.9111111104,3,1,96,0,0,0,0,0.0010004
281,2491.51111111032,100,2,98,2,0,3,9,0.0069976
282,2511.64444444357,3,1,95,0,0,0,0,0.0010001
283,2521.73333333241,3,1,95,0,0,0,0,0.0009999
284,2534.13333333236,3,1,95,0,0,0,0,0.0009963
285,2534.22222222125,100,2,97,0,2,1,6,0.0010028
286,2541.86666666566,3,1,96,0,0,0,0,0.0009995
287,2544.3111111101,3,2,98,0,0,0,0,0.0009997
288,2548.39999999897,3,2,98,0,0,0,0,0.0010014
289,2561.99999999891,100,2,98,0,0,3,4,0.0019992
290,2564.44444444334,3,1,96,0,0,0,0,0.0009993
291,2574.53333333219,3,1,96,0,0,0,0,0
292,2582.13333333215,100,2,98,2,0,3,10,0.010002
293,2614.75555555424,100,1,96,0,0,1,1,0.0020037
294,2632.3999999986,100,1,95,0,0,1,2,0.0010014
295,2642.48888888745,100,1,96,0,0,1,3,0.0019992
296,2644.93333333188,100,1,96,0,0,1,2,0.0009987
297,2662.6222222207,100,1,96,0,0,1,1,0.001007
298,2665.06666666513,100,1,96,0,0,1,1,0.0020002
299,2675.15555555397,100,1,96,0,0,1,3,0.0010001
300,2682.75555555394,100,1,96,0,0,1,3,0.0009998
301,2685.24444444282,100,1,96,1,0,1,3,0.0039996
302,2692.84444444279,100,1,95,1,0,1,4,0.0050007
303,2705.37777777607,100,1,95,0,0,1,4,0.0020006
304,2735.55555555371,100,1,96,0,0,1,1,0.0029985
305,2753.15555555364,100,1,97,0,0,1,5,0.0010072
306,2765.73333333136,100,1,96,1,0,1,2,0.0045216
307,2773.28888888688,100,1,95,0,0,1,1,0.0019972
308,2783.37777777573,100,1,96,1,0,1,2,0.0029974
309,2785.86666666461,100,1,96,0,0,1,2,0.0020035
310,2793.46666666457,100,1,96,0,0,1,3,0.0009998
311,2795.95555555345,100,1,96,0,0,1,3,0.0019999
312,2823.64444444222,100,1,97,0,0,1,1,0.0009963
313,2846.2222222199,3,1,97,0,0,0,0,0.0009982
314,2863.86666666427,3,2,100,0,0,0,0,0.0009964
315,2886.44444444195,100,2,100,0,2,1,5,0.0010042
316,2896.5333333308,3,1,97,0,0,0,0,0.0009993
317,2906.62222221964,3,1,98,0,0,0,0,0
318,2914.13333333072,100,2,100,1,0,3,6,0.0019998
319,2916.71111110849,3,1,98,0,0,0,0,0.0010067
320,2924.22222221957,3,2,100,0,0,0,0,0
321,2936.84444444173,100,2,99,1,0,3,4,0.002002
322,2954.39999999721,3,1,98,0,0,0,0,0.0010004
323,2967.02222221938,3,2,100,0,0,0,0,0.0010047
324,2974.53333333046,100,2,100,0,0,3,5,0.0009971
325,2977.11111110823,3,1,98,0,0,0,0,0
326,2984.6222222193,3,2,100,0,0,0,0,0.001
327,2994.71111110815,100,2,100,1,0,3,7,0.002998
328,2997.24444444147,3,1,97,0,0,0,0,0.0009992
329,3004.79999999699,3,2,99,0,0,0,0,0.0009747
330,3014.88888888584,100,2,98,1,0,3,8,0.0030309
331,3017.37777777472,3,1,97,0,0,0,0,0
332,3035.02222221909,3,2,100,0,0,0,0,0.0009985
333,3045.11111110793,100,2,100,0,2,1,8,0.0010244
334,3047.55555555237,3,1,98,0,0,0,0,0.0009782
335,3057.64444444121,3,1,98,0,0,0,0,0
336,3065.24444444118,100,2,100,1,0,3,5,0.0040292
337,3067.73333333006,3,1,97,0,0,0,0,0
338,3075.33333333002,3,2,100,0,0,0,0,0
339,3087.8666666633,100,2,99,1,2,1,6,0.0020001
340,3107.99999999655,3,1,97,0,0,0,0,0.0009971
341,3115.55555555207,3,2,99,0,0,0,0,0.0009945
342,3118.08888888539,100,2,99,0,0,3,8,0.0010016
343,3128.17777777424,3,1,98,0,0,0,0,0.0010001
344,3138.26666666308,3,1,98,0,0,0,0,0
345,3155.77777777412,100,2,100,1,2,1,4,0.0019745
346,3168.44444444073,2,1,98,0,0,0,0,0.0010013
347,3185.95555555177,100,2,100,0,2,0,5,0.0009994
348,3198.62222221838,2,1,98,0,0,0,0,0.0010009
349,3228.79999999603,100,1,98,0,0,2,2,0.0010004
350,3236.22222221822,3,1,98,0,0,0,0,0
351,3258.97777777367,100,2,99,0,2,0,3,0.0010024
352,3266.39999999586,3,1,97,0,0,0,0,0
353,3269.06666666252,100,2,98,0,0,2,3,0.0009972
354,3276.48888888471,3,1,97,0,0,0,0,0
355,3279.15555555137,100,2,99,2,0,2,5,0.0060272
356,3286.57777777356,3,1,97,0,0,0,0,0.0010315
357,3305.95555555125,3,1,97,0,0,0,0,0
358,3306.7111111068,3,1,97,0,0,0,0,0
359,3309.33333332901,100,2,99,0,0,3,4,0.0009696
360,3319.42222221786,2,1,97,0,0,0,0,0
361,3326.84444444005,100,2,99,1,2,0,3,0.0049993
362,3329.5111111067,100,1,97,0,0,1,2,0
363,3336.93333332889,3,1,97,0,0,0,0,0.0010219
364,3347.02222221774,3,1,97,0,0,0,0,0
365,3349.64444443995,100,2,100,1,0,3,5,0.0020008
366,3357.11111110658,100,1,96,0,0,1,2,0.0009993
367,3369.7777777732,2,1,98,0,0,0,0,0.0010007
368,3389.91111110644,100,1,93,1,0,2,5,0.0030005
369,3397.33333332863,100,1,92,0,0,1,2,0.0009993
370,3399.99999999529,2,1,93,0,0,0,0,0.0010001
371,3407.42222221748,100,2,95,0,2,0,3,0.0010349
372,3427.55555555072,2,1,91,0,0,0,0,0.001006
373,3435.55555555069,2,1,92,0,0,0,0,0.00103
374,3437.33333332846,2,1,92,0,0,0,0,0
375,3437.64444443957,100,1,92,1,0,2,4,0.0029996
376,3447.73333332841,2,1,93,0,0,0,0,0.0009998
377,3449.82222221729,2,1,93,0,0,0,0,0
378,3452.04444443951,2,1,93,0,0,0,0,0.000979
379,3455.64444443949,100,2,95,0,2,0,3,0.0010012
380,3467.86666666166,2,1,94,0,0,0,0,0
381,3475.77777777274,100,2,97,0,0,2,5,0.0009999
382,3487.99999999491,2,1,95,0,0,0,0,0
383,3495.91111110598,100,2,97,0,0,2,5,0.0010033
384,3505.99999999483,2,1,95,0,0,0,0,0.0009995
385,3507.06666666149,2,1,95,0,0,0,0,0
386,3508.13333332815,100,2,97,0,2,0,5,0
387,3516.08888888367,2,1,96,0,0,0,0,0
388,3526.17777777252,100,1,96,0,0,2,3,0.0009513
389,3528.2666666614,2,1,95,0,0,0,0,0
390,3535.91111110581,2,1,97,0,0,0,0,0.0009975
391,3548.39999999465,100,1,96,1,0,2,3,0.002134
392,3566.39999999457,2,1,95,0,0,0,0,0.0010299
393,3568.53333332789,99,2,97,0,2,0,2,0.0019998
394,3576.48888888341,2,1,96,0,0,0,0,0
395,3578.62222221674,99,2,98,0,2,0,3,0.0009984
396,3588.71111110558,2,1,97,0,0,0,0,0.0009966
397,3596.62222221666,99,2,98,1,0,2,5,0.0030296
398,3628.93333332763,2,1,96,0,0,0,0,0.0019981
399,3636.84444443871,100,2,97,1,0,2,2,0.0040054
400,3639.02222221648,2,1,95,0,0,0,0,0.0009979
401,3645.0666666609,2,1,96,0,0,0,0,0.0010022
402,3646.93333332755,100,2,98,0,0,2,4,0.0009995
403,3649.11111110532,2,1,96,0,0,0,0,0
404,3657.0222222164,100,2,98,0,0,2,5,0.001002
405,3667.11111110524,2,1,96,0,0,0,0,0.0010016
406,3669.24444443857,100,2,98,0,0,2,2,0.0009997
407,3677.19999999409,2,1,97,0,0,0,0,0.0010004
408,3680.84444443852,2,1,97,0,0,0,0,0.0010002
409,3689.37777777182,100,2,99,1,0,2,4,0.0040001
410,3707.37777777174,2,1,97,0,0,0,0,0.0005109
411,3719.55555554946,100,2,100,0,0,2,2,0.0009998
412,3727.51111110498,2,1,98,0,0,0,0,0.0010009
413,3737.59999999383,100,1,98,1,0,2,3,0.0039978
414,3747.68888888267,2,1,98,0,0,0,0,0
415,3757.77777777152,100,1,97,1,0,2,4,0.0030015
416,3759.77777777151,2,1,95,0,0,0,0,0.0009969
417,3769.86666666036,100,1,96,0,0,2,2,0.0009986
418,3777.91111110477,100,1,99,1,0,1,2,0.0029947
419,3779.9555555492,100,1,96,1,0,1,1,0.0039994
420,3787.99999999361,100,1,98,0,0,1,4,0.0019995
421,3790.04444443805,100,1,96,0,0,1,4,0.0009981
422,3798.08888888246,100,1,98,0,0,1,3,0
423,3800.13333332689,100,1,96,0,0,1,2,0.0009988
424,3820.26666666014,100,1,96,0,0,1,1,0.0010005
425,3830.35555554898,100,1,97,1,0,1,2,0.0039943
426,3838.31111110451,99,1,97,0,0,1,1,0.0010016
427,3840.44444443783,100,1,97,0,0,1,1,0.0010098
428,3858.44444443775,100,1,96,1,0,1,1,0.0039985
429,3860.57777777108,100,1,95,0,0,1,2,0
430,3870.66666665992,100,1,97,0,0,1,3,0.0009988
431,3878.577777771,100,1,98,0,0,1,2,0.0009992
432,3900.84444443757,100,1,97,1,0,1,1,0.0030026
433,3918.79999999305,100,1,96,0,0,1,1,0.0009997
434,3920.97777777081,100,1,97,1,0,1,3,0.0029975
435,3928.88888888189,100,1,97,0,0,1,1,0.0010011
436,3941.11111110406,100,1,98,0,0,1,1,0.0009994
437,3949.02222221514,100,1,97,1,0,1,1,0.003025
438,3951.19999999291,100,1,97,1,0,1,4,0.0019922
439,3959.11111110398,100,1,95,0,0,1,1,0.00103
440,3969.19999999283,100,1,95,1,0,1,2,0.00303
441,3971.33333332615,100,1,96,0,0,1,3,0.0010298
442,3989.33333332607,100,1,96,0,0,1,3,0.0009999
443,3999.42222221492,100,1,96,1,0,1,1,0.0025743
444,4001.5111111038,100,1,95,0,0,1,1,0
445,4009.51111110377,100,1,96,0,0,1,2,0.001003
446,4011.59999999265,100,1,96,0,0,1,5,0
447,4019.59999999261,100,1,97,0,0,1,2,0.001001
448,4029.68888888146,100,1,97,0,0,1,2,0.0009937
449,4041.77777777029,100,1,96,1,0,1,1,0.0030329
450,4051.86666665914,100,1,97,0,0,1,2,0
451,4059.8666666591,100,1,96,0,0,1,3,0.0010301
452,4069.95555554795,100,1,97,1,0,1,5,0.0020001
453,4100.13333332564,100,1,97,0,0,1,3,0.0010119
454,4130.17777777026,100,1,96,0,0,1,2,0.0010016
455,4132.08888888138,100,1,96,0,0,1,2,0.001002
456,4140.22222221476,100,1,97,0,0,1,1,0.0009953
457,4142.13333332589,100,1,97,1,0,1,2,0.0019998
458,4152.17777777039,100,1,98,0,0,1,2,0.0009741
459,4160.26666665933,100,1,97,1,0,1,4,0.0029989
460,4180.31111110389,100,1,97,0,0,1,4,0.0009998
461,4182.22222221501,100,1,97,0,0,1,1,0.0010005
462,4212.26666665963,100,1,97,1,0,1,4,0.0019967
463,4222.31111110414,100,1,97,0,0,1,3,0.0009997
464,4242.3555555487,100,1,97,0,0,1,2,0.0010273
465,4260.35555554881,100,1,97,0,0,1,2,0.0010003
466,4272.39999999332,100,1,98,1,0,1,2,0.0020011
467,4280.39999999337,100,1,97,0,0,1,1,0.0010301
468,4292.44444443789,100,1,98,0,0,1,1,0.0010041
469,4300.44444443793,100,1,97,0,0,1,2,0.0009963
470,4302.48888888239,100,1,98,0,0,1,5,0
471,4310.48888888244,100,1,97,1,0,1,2,0.0029683
472,4320.53333332694,100,1,96,1,0,1,3,0.0019973
473,4350.57777777156,100,1,93,0,0,1,3,0.0009996
474,4352.53333332713,100,1,92,0,0,1,1,0
475,4362.57777777163,100,1,92,1,0,1,3,0.0029983
476,4380.62222221619,100,1,92,0,0,1,4,0.001002
477,4382.6222222162,100,1,93,0,0,1,1,0.0010008
478,4400.66666666075,100,1,92,0,0,1,1,0.0009714
