#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;46.94;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
60;50.56;0.45;PP/0.12,TA/0.05,IS/0,PS/0.01,RB/0.01,OB/0.02,RP/0
119.96;51.77;0.52;PP/0.14,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
179.96;51.05;0.57;PP/0.15,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
239.96;51.07;0.62;PP/0.16,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
299.96;51.22;0.66;PP/0.16,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
360;51.52;0.69;PP/0.17,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
420;51.57;0.72;PP/0.17,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
480;51.84;0.81;PP/0.22,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
540;51.84;0.84;PP/0.22,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
600;51.96;0.88;PP/0.23,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.04,RP/0
659.96;52.15;0.91;PP/0.23,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.04,RP/0
719.96;52.38;0.96;PP/0.24,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.04,RP/0
779.96;52.7;1;PP/0.24,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.04,RP/0
839.96;53.27;1.03;PP/0.24,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.05,RP/0
899.96;53.42;1.06;PP/0.25,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.05,RP/0
959.96;53.69;1.11;PP/0.26,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.05,RP/0
1019.96;53.03;1.18;PP/0.29,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
1079.96;53.23;1.22;PP/0.29,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
1139.96;53.53;1.26;PP/0.29,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
1199.96;53.96;1.3;PP/0.29,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
1259.96;55.15;1.39;PP/0.35,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
1319.96;55.72;1.43;PP/0.35,TA/0.1,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1379.96;54.79;1.47;PP/0.36,TA/0.1,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1439.96;55.32;1.53;PP/0.38,TA/0.1,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1499.96;55.68;1.56;PP/0.39,TA/0.1,IS/0,PS/0.04,RB/0.01,OB/0.08,RP/0
1559.96;56.13;1.59;PP/0.39,TA/0.11,IS/0,PS/0.04,RB/0.01,OB/0.08,RP/0
1619.96;55.17;1.65;PP/0.41,TA/0.11,IS/0,PS/0.04,RB/0.01,OB/0.09,RP/0
