#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
31.33;0;98;0;31.33;31.29
41.38;0;98;0;41.38;41.33
47.87;2;5;1;47.87;47.82
55.64;6;43;0;55.64;55.6
57.91;2;5;1;57.91;57.87
67.91;2;5;1;67.91;67.87
70.09;9;71;0;70.09;70.04
77.91;2;5;1;77.91;77.87
93.07;8;70;1;93.07;93.02
103.07;8;70;1;103.07;103.02
113.07;8;70;1;113.07;113.02
135.47;2;44;1;135.47;135.42
145.47;2;44;1;145.47;145.42
156.62;9;46;0;156.62;67.2
174.53;8;87;1;174.53;174.49
184.53;8;87;1;184.53;184.49
198.71;2;89;1;198.71;198.67
208.71;2;89;1;208.71;208.67
227.51;6;18;0;227.51;58
250.53;8;3;1;250.53;250.49
264.8;2;63;1;264.8;264.76
289.2;9;41;1;289.2;289.16
691.38;11;22;1;691.38;42.89
1235.96;4;64;0;1235.96;35.91
1236.93;5;11;1;1236.93;36.89
1245.96;4;64;0;1245.96;45.91
1246.93;5;11;1;1246.93;46.89
1255.96;4;64;0;1255.96;55.91
1261.11;6;33;1;1261.11;61.07
1270.13;11;92;0;1270.13;70.09
1271.11;6;33;1;1271.11;71.07
1284.76;14;78;0;1284.76;84.71
1313.51;5;88;1;1313.51;113.47
1323.51;5;88;1;1323.51;123.47
1339.69;6;1;1;1339.69;139.64
1358.49;14;39;1;1358.49;158.44
1397.91;5;13;1;1397.91;197.87
1504.71;5;67;1;1504.71;304.67
1717.69;13;10;1;1717.69;67.47
2225.51;13;19;0;60.13;60.04
2235.56;13;19;0;70.18;70.09
2238.44;9;59;1;73.07;72.98
2245.6;13;19;0;80.22;80.13
2248.49;9;59;1;83.11;83.02
2267.2;14;44;1;101.82;101.73
2277.24;14;44;1;111.87;111.78
2287.29;14;44;1;121.91;121.82
2302.58;13;33;0;137.2;137.11
2312.62;13;33;0;147.24;147.16
2322.98;9;7;1;157.6;157.51
2333.02;9;7;1;167.64;167.56
2347.29;14;82;1;181.91;181.82
2357.33;14;82;1;191.96;191.87
2370.67;13;45;0;205.29;205.2
2380.71;13;45;0;215.33;215.24
2394.98;1;72;0;229.6;229.51
2402.89;9;8;1;237.51;237.42
2405.02;1;72;0;239.64;239.56
2412.93;9;8;1;247.56;247.47
2428.36;14;18;1;262.98;262.89
2438.4;14;18;1;273.02;272.93
2444;13;24;0;278.62;278.53
2454.04;13;24;0;288.67;288.58
2468.84;8;64;0;303.47;303.38
2477.38;9;30;1;312;311.91
2483.11;1;29;0;317.73;317.64
2487.42;9;30;1;322.04;321.96
2501.73;14;27;1;336.36;336.27
2511.78;14;27;1;346.4;346.31
2517.69;13;39;0;352.31;352.22
2541.6;8;98;0;376.22;295.73
2562.71;9;31;1;397.33;397.24
2572.76;9;31;1;407.38;407.29
2587.64;14;9;1;422.27;422.18
2609.56;8;67;1;444.18;444.09
2645.29;9;36;1;479.91;78.31
2659.56;14;21;1;494.18;494.09
2677.73;8;89;1;512.36;512.27
2713.51;9;12;1;548.13;548.04
2716.4;4;42;0;551.02;77.87
2740.22;8;47;1;574.84;574.76
2786.13;14;78;1;620.76;604.67
2800.4;9;74;1;635.02;634.93
2816;8;14;1;650.62;650.53
3417.64;14;0;1;1252.27;52.13
3427.69;14;0;1;1262.31;62.18
3432.44;8;17;0;1267.07;66.93
3441.96;9;35;1;1276.58;76.44
3446.71;7;65;0;1281.33;81.2
3452;9;35;1;1286.62;86.49
3456.76;7;65;0;1291.38;91.24
3471.6;12;55;0;1306.22;106.09
3484.36;14;49;1;1318.98;118.84
3486.27;8;28;0;1320.89;120.76
3511.42;9;70;1;1346.04;145.91
3546.44;14;6;1;1381.07;180.93
3582.22;9;5;1;1416.84;216.71
3584.13;8;23;0;1418.76;218.62
4320.04;11;88;1;33.29;33.2
4321.56;7;59;0;34.8;34.71
4330.04;11;88;1;43.29;43.2
4331.56;7;59;0;44.8;44.71
4340.04;11;88;1;53.29;53.2
4345.73;14;28;0;58.98;58.89
4350.04;11;88;1;63.29;63.2
4355.73;14;28;0;68.98;68.89
4364.22;12;9;1;77.47;77.38
4374.22;12;9;1;87.47;87.38
4384.22;12;9;1;97.47;97.38
4390.93;7;92;0;104.18;104.09
4400.93;7;92;0;114.18;114.09
4402.93;11;17;1;116.18;116.09
4412.93;11;17;1;126.18;126.09
4417.82;14;37;0;131.07;120.22
4422.93;11;17;1;136.18;136.09
4437.11;12;38;1;150.36;150.27
4447.11;12;38;1;160.36;160.27
4457.11;12;38;1;170.36;170.27
4465.73;7;89;0;178.98;178.89
4471.29;11;62;1;184.53;184.44
4481.29;11;62;1;194.53;194.44
4489.33;14;20;0;202.58;202.49
4518.18;12;29;1;231.42;231.33
4525.87;7;50;0;239.11;239.02
4528.18;12;29;1;241.42;241.33
4546.18;1;48;0;259.42;259.33
4551.33;11;2;1;264.58;264.49
4561.33;11;2;1;274.58;274.49
4565.64;14;27;0;278.89;278.8
4594.49;12;49;1;307.73;307.64
4604.49;12;49;1;317.73;317.64
4619.64;11;97;1;332.89;332.8
4629.64;11;97;1;342.89;342.8
4640.36;1;86;0;353.6;72.18
4672.31;12;81;1;385.56;385.47
4682.31;12;81;1;395.56;395.47
4706.84;14;33;1;420.09;420
4721.33;11;67;1;434.58;434.49
4746.22;12;30;1;459.47;399.2
4756.22;12;30;1;469.47;409.2
4780.8;14;5;1;494.04;493.96
4797.24;11;65;1;510.49;259.96
4812.84;12;70;1;526.09;526
4854.04;14;12;1;567.29;567.2
5132.58;3;3;0;845.82;73.73
5374.8;7;6;1;1088.04;66.09
5534.44;0;10;0;1247.69;47.6
5544.98;8;66;1;1258.22;58.13
5554.98;8;66;1;1268.22;68.13
5564.98;8;66;1;1278.22;78.13
5587.11;0;51;1;1300.36;100.27
5597.11;0;51;1;1310.36;110.27
5628.53;8;33;1;1341.78;119.73
5671.2;0;13;1;1384.44;184.36
5697.24;8;44;1;1410.49;210.4
5726.18;7;23;1;1439.42;239.33
5740.49;0;79;1;1453.73;253.64
6491.33;13;84;0;59.64;59.56
6498.4;11;19;1;66.71;66.62
6501.33;13;84;0;69.64;69.56
6508.4;11;19;1;76.71;76.62
6515.51;9;30;0;83.82;83.73
6518.4;11;19;1;86.71;86.62
6535.2;13;10;0;103.51;103.42
6574.31;14;65;0;142.62;142.53
6581.16;11;34;1;149.47;149.38
6591.16;11;34;1;159.47;159.38
6601.16;11;34;1;169.47;169.38
6620.44;2;38;1;188.76;188.67
6630.44;2;38;1;198.76;198.67
6662.27;11;20;1;230.58;230.49
6672.27;11;20;1;240.58;240.49
6678.04;13;48;0;246.36;65.87
6686.44;2;82;1;254.76;254.67
6735.51;11;8;1;303.82;75.16
6745.51;11;8;1;313.82;85.16
6749.6;9;2;0;317.91;287.73
6759.69;2;24;1;328;327.91
6796.84;11;66;1;365.16;356.89
6816.84;9;35;1;385.16;385.07
6831.02;2;4;1;399.33;399.24
6857.42;11;54;1;425.73;425.64
6881.69;9;64;1;450;449.91
6908.84;2;45;1;477.16;477.07
7096.53;13;23;1;664.84;55.6
7139.96;3;10;0;708.27;67.11
