>>> Bots
Bot0:
DistanceTraveled: 19333.0131264966
DistanceEstimated: 18284
NumberOfPickups: 149
NumberOfSetdowns: 148
NumCollisions: 0
TotalTimeMoving: 15948.931394214
None: 0.42
ParkPod: 4655.66811697978
RepositionPod: 0
Insert: 0
Extract: 23511.4678275593
Rest: 516.529783645579
PickupPod: 332.508095400931
SetdownPod: 330.518715692105
GetItems: 0
PutItems: 5520.82533863072
Rest: 296.363917659439
Move: 22203.8696608015
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 149
SetdownPod_Count: 148
GetItems_Count: 0
PutItems_Count: 148
Rest_Count: 53
Move_Count: 455
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 18740.0000000015
DistanceEstimated: 17644
NumberOfPickups: 150
NumberOfSetdowns: 149
NumCollisions: 0
TotalTimeMoving: 15532.2867576023
None: 0.42
ParkPod: 4366.92945826103
RepositionPod: 0
Insert: 5291.91612549704
Extract: 18338.4338915093
Rest: 685.819119913589
PickupPod: 334.817698371052
SetdownPod: 332.277344783936
GetItems: 2096.5751947757
PutItems: 4467.53447321539
Rest: 429.760187867104
Move: 21022.5536961678
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 150
SetdownPod_Count: 149
GetItems_Count: 35
PutItems_Count: 114
Rest_Count: 80
Move_Count: 458
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 21106.9273489552
DistanceEstimated: 19926
NumberOfPickups: 174
NumberOfSetdowns: 174
NumCollisions: 0
TotalTimeMoving: 17464.0697658417
None: 0.42
ParkPod: 5140.45523074151
RepositionPod: 0
Insert: 0
Extract: 23538.4170523337
Rest: 0
PickupPod: 388.270466216375
SetdownPod: 388.188398638125
GetItems: 0
PutItems: 5923.29121209416
Rest: 32.1485856531773
Move: 21947.3936204734
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 174
SetdownPod_Count: 174
GetItems_Count: 0
PutItems_Count: 174
Rest_Count: 0
Move_Count: 523
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot3:
DistanceTraveled: 17740.9638749314
DistanceEstimated: 16879
NumberOfPickups: 143
NumberOfSetdowns: 142
NumCollisions: 0
TotalTimeMoving: 14795.4011608912
None: 0.42
ParkPod: 4400.14947983959
RepositionPod: 0
Insert: 5193.10266960053
Extract: 18737.8428209348
Rest: 351.302222222036
PickupPod: 319.222215313948
SetdownPod: 317.079119628788
GetItems: 1625.21575752413
PutItems: 4288.24554116972
Rest: 223.7680591511
Move: 21909.2864998093
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 143
SetdownPod_Count: 142
GetItems_Count: 27
PutItems_Count: 115
Rest_Count: 39
Move_Count: 435
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot4:
DistanceTraveled: 18730.0000000034
DistanceEstimated: 17834
NumberOfPickups: 152
NumberOfSetdowns: 151
NumCollisions: 0
TotalTimeMoving: 15554.6598526703
None: 0.42
ParkPod: 4454.45396857985
RepositionPod: 0
Insert: 0
Extract: 23638.1313147868
Rest: 581.176890213506
PickupPod: 339.299170546745
SetdownPod: 336.977857467418
GetItems: 0
PutItems: 5969.83494044674
Rest: 307.670692789323
Move: 21720.3995123299
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 152
SetdownPod_Count: 151
GetItems_Count: 0
PutItems_Count: 152
Rest_Count: 55
Move_Count: 466
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot5:
DistanceTraveled: 19308.0000000029
DistanceEstimated: 18325
NumberOfPickups: 151
NumberOfSetdowns: 150
NumCollisions: 0
TotalTimeMoving: 15916.6747971786
None: 0.42
ParkPod: 4499.07912927566
RepositionPod: 0
Insert: 0
Extract: 23943.1454734113
Rest: 247.756868635315
PickupPod: 334.959784499706
SetdownPod: 334.41626244517
GetItems: 0
PutItems: 6327.7571475547
Rest: 115.01232235088
Move: 21578.2559544718
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 151
SetdownPod_Count: 150
GetItems_Count: 0
PutItems_Count: 150
Rest_Count: 17
Move_Count: 457
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot6:
DistanceTraveled: 19319.4879009124
DistanceEstimated: 18358
NumberOfPickups: 146
NumberOfSetdowns: 145
NumCollisions: 0
TotalTimeMoving: 15842.5257198516
None: 0.42
ParkPod: 4428.76050520579
RepositionPod: 0
Insert: 0
Extract: 23460.4386661957
Rest: 788.974826802757
PickupPod: 325.748081584046
SetdownPod: 323.48504344148
GetItems: 0
PutItems: 5529.68701968455
Rest: 462.712720235256
Move: 22036.9611332589
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 146
SetdownPod_Count: 145
GetItems_Count: 0
PutItems_Count: 145
Rest_Count: 86
Move_Count: 451
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot7:
DistanceTraveled: 19608.0000000017
DistanceEstimated: 18447
NumberOfPickups: 158
NumberOfSetdowns: 157
NumCollisions: 0
TotalTimeMoving: 16222.885983935
None: 0.42
ParkPod: 4735.07091576585
RepositionPod: 0
Insert: 5218.23619051673
Extract: 18654.996655144
Rest: 74.5548196100449
PickupPod: 352.639174876954
SetdownPod: 350.544372231773
GetItems: 1745.90094510711
PutItems: 4698.04583030538
Rest: 60.0023586013984
Move: 21476.145899914
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 158
SetdownPod_Count: 157
GetItems_Count: 28
PutItems_Count: 129
Rest_Count: 6
Move_Count: 475
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot8:
DistanceTraveled: 19043.0000000032
DistanceEstimated: 17873
NumberOfPickups: 159
NumberOfSetdowns: 158
NumCollisions: 0
TotalTimeMoving: 15919.2633933392
None: 0.42
ParkPod: 4751.2230956862
RepositionPod: 0
Insert: 0
Extract: 23467.8216517113
Rest: 453.760014385769
PickupPod: 355.164761782541
SetdownPod: 352.891587544799
GetItems: 0
PutItems: 5834.49222941596
Rest: 316.881587260305
Move: 21813.7945957797
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 159
SetdownPod_Count: 158
GetItems_Count: 0
PutItems_Count: 159
Rest_Count: 57
Move_Count: 484
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot9:
DistanceTraveled: 19275.2777648814
DistanceEstimated: 18260
NumberOfPickups: 149
NumberOfSetdowns: 148
NumCollisions: 0
TotalTimeMoving: 15866.4531158393
None: 0.42
ParkPod: 4549.03059208938
RepositionPod: 0
Insert: 0
Extract: 23477.149445015
Rest: 658.338802290304
PickupPod: 332.605317338241
SetdownPod: 330.330901949565
GetItems: 0
PutItems: 6102.12893923921
Rest: 296.626955234055
Move: 21623.2467256336
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 149
SetdownPod_Count: 148
GetItems_Count: 0
PutItems_Count: 149
Rest_Count: 53
Move_Count: 461
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot10:
DistanceTraveled: 20561.4930416009
DistanceEstimated: 19515
NumberOfPickups: 177
NumberOfSetdowns: 177
NumCollisions: 0
TotalTimeMoving: 17019.0776052113
