#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
65.53;11;65.53;65.53;-7134.47
76.56;8;76.56;76.56;-3523.45
81.09;4;81.09;81.09;-7118.91
86.37;5;86.37;86.37;-7113.63
87.47;0;87.47;87.47;-3512.53
96.07;9;96.07;96.07;-7103.93
105.17;0;105.17;105.17;-7094.83
117.17;10;117.17;117.17;-7082.83
120.24;3;120.24;120.24;-7079.76
125.54;0;48.94;37.95;-7151.06
136.27;9;136.27;40.16;-7063.73
153.09;11;153.09;153.09;-3446.91
160;4;160;78.87;-7040
170.18;6;170.18;170.18;-3429.82
172.27;5;172.27;85.86;-7027.73
179.05;9;179.05;179.05;-7020.95
192.27;5;192.27;192.27;-7007.73
202.39;5;202.39;202.39;-6997.61
219.16;9;219.16;40.06;-3380.84
224.43;6;224.43;224.43;-6975.58
224.88;11;224.88;224.88;-3375.12
230.75;0;230.75;230.75;-6969.25
231.1;1;231.1;231.1;-6968.9
235.94;10;235.94;235.94;-3364.06
244.99;0;244.99;244.99;-6955.01
246.44;10;246.44;246.44;-6953.56
254.76;6;254.76;254.76;-6945.24
262.51;5;262.51;90.19;-6937.49
264.82;6;264.82;94.59;-6935.18
268.85;3;268.85;148.57;-6931.15
270.17;4;270.17;110.12;-6929.83
277.11;8;277.11;200.51;-6922.89
287.07;2;287.07;287.07;-6912.93
292.27;9;292.27;155.96;-6907.73
295.14;4;295.14;295.14;-6904.86
295.18;0;295.18;169.6;-6904.82
296.51;10;296.51;60.46;-6903.49
302.38;5;302.38;110.03;-6897.62
305.41;0;224.28;200.2;-3375.72
312.31;9;312.31;93.1;-6887.69
317.64;1;317.64;317.64;-6882.36
319.98;11;319.98;166.85;-6880.02
323.69;7;323.69;323.69;-3276.31
325.33;4;325.33;55.05;-6874.67
327.85;2;327.85;327.85;-6872.15
335.43;4;335.43;335.43;-3264.57
349.25;0;349.25;349.25;-6850.75
354.16;6;354.16;354.16;-3245.84
360.04;11;360.04;360.04;-3239.96
362.71;5;362.71;100.16;-6837.29
366;10;366;119.52;-6834
371.77;1;371.77;371.77;-6828.23
374.24;7;374.24;374.24;-6825.76
374.4;6;374.4;109.47;-3225.6
382.95;5;382.95;80.31;-6817.05
