#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
38.22;15;691;2;38.22;38.17
41.31;33;443;0;41.31;41.26
48.58;15;691;2;48.58;48.54
51.33;33;443;0;51.33;51.29
54.97;19;124;1;54.97;54.93
58.59;15;691;2;58.59;58.55
61.38;33;443;0;61.38;61.33
65.01;19;124;1;65.01;64.96
68.64;15;691;2;68.64;68.59
71.42;33;443;0;71.42;71.38
72.69;20;751;3;72.69;72.64
72.76;31;123;5;72.76;72.72
75.05;19;124;1;75.05;75.01
78.64;15;691;2;78.64;78.6
81.43;33;443;0;81.43;81.39
82.76;20;751;3;82.76;82.72
82.85;31;123;5;82.85;82.8
85.1;19;124;1;85.1;85.05
88.65;15;691;2;88.65;88.61
91.48;33;443;0;91.48;91.43
92.76;20;751;3;92.76;92.72
92.89;31;123;5;92.89;92.85
93.97;38;786;4;93.97;93.92
95.12;19;124;1;95.12;95.07
98.66;15;691;2;98.66;98.62
101.51;33;443;0;101.51;101.47
102.79;20;751;3;102.79;102.74
102.94;31;123;5;102.94;102.89
104.15;38;786;4;104.15;104.1
105.13;19;124;1;105.13;105.08
108.69;15;691;2;108.69;108.65
111.56;33;443;0;111.56;111.51
112.83;20;751;3;112.83;112.79
112.98;31;123;5;112.98;112.94
114.19;38;786;4;114.19;114.15
115.17;19;124;1;115.17;115.13
118.74;15;691;2;118.74;118.69
121.56;33;443;0;121.56;121.52
122.86;20;751;3;122.86;122.81
123;31;123;5;123;122.96
124.23;38;786;4;124.23;124.18
125.22;19;124;1;125.22;125.17
128.78;15;691;2;128.78;128.74
131.61;33;443;0;131.61;131.56
132.86;20;751;3;132.86;132.82
133.04;31;123;5;133.04;133
134.27;38;786;4;134.27;134.23
135.24;19;124;1;135.24;135.19
138.82;15;691;2;138.82;138.78
141.65;33;443;0;141.65;141.61
143.04;31;123;5;143.04;143
144.32;38;786;4;144.32;144.27
145.27;19;124;1;145.27;145.23
147.99;44;90;3;147.99;147.94
148.86;15;691;2;148.86;148.82
151.7;33;443;0;151.7;151.65
153.09;31;123;5;153.09;153.04
154.35;38;786;4;154.35;154.31
155.32;19;124;1;155.32;155.27
158.03;44;90;3;158.03;157.98
158.89;15;691;2;158.89;158.85
167.77;7;296;0;167.77;167.73
168.07;44;90;3;168.07;168.03
168.31;12;220;5;168.31;168.26
169.92;18;159;4;169.92;169.88
170.5;3;100;1;170.5;170.46
174.08;1;1052;2;174.08;174.03
177.91;7;296;0;177.91;177.87
178.12;44;90;3;178.12;178.07
178.35;12;220;5;178.35;178.31
180.09;18;159;4;180.09;180.04
180.55;3;100;1;180.55;180.5
184.08;1;1052;2;184.08;184.04
187.95;7;296;0;187.95;187.91
188.16;44;90;3;188.16;188.12
188.39;12;220;5;188.39;188.35
190.13;18;159;4;190.13;190.09
190.59;3;100;1;190.59;190.55
194.09;1;1052;2;194.09;194.05
198;7;296;0;198;197.95
198.21;44;90;3;198.21;198.16
198.44;12;220;5;198.44;198.39
200.14;18;159;4;200.14;200.09
200.63;3;100;1;200.63;200.59
204.14;1;1052;2;204.14;204.09
208.04;7;296;0;208.04;208
208.22;44;90;3;208.22;208.18
208.48;12;220;5;208.48;208.44
210.18;18;159;4;210.18;210.14
210.66;3;100;1;210.66;210.62
214.16;1;1052;2;214.16;214.12
218.09;7;296;0;218.09;218.04
218.26;44;90;3;218.26;218.22
218.53;12;220;5;218.53;218.48
220.23;18;159;4;220.23;220.18
