bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
0;148;43.9224289216828;51.3228216727474;7.40039275106463;59.7803172327332;7.73177322693399;7.9005085956732;0.337837837837838;0;3.47951828131654
1;115;44.3121472479421;52.4245657249806;8.11241847703846;69.6950146299533;8.34835400722521;8.37200636828338;0.339130434782609;0;3.93243847778092
2;174;43.2760436868116;48.6033373113735;5.32729362456188;46.8173634377298;6.84232149476548;5.93114490504111;0.235632183908046;0;3.09181071686836
3;115;42.9567977907002;51.1898918661794;8.23309407547925;72.5779411659005;8.51926881638914;8.77621926037588;0.365217391304348;0;4.61564457857701
4;152;43.1756631150581;50.6462418539596;7.47057873890148;72.5973701446565;8.52040903622922;7.82317866761359;0.296052631578947;0;4.25938192574311
5;150;46.6336914370013;52.5062698123087;5.87257837530746;58.8129338104877;7.66895910867229;6.63265986270934;0.213333333333333;0;3.93947936589458
6;145;45.1869664617168;52.5393517568377;7.35238529512087;47.8095636623914;6.91444601268905;7.55906172643494;0.248275862068966;0;3.77328238592922
7;130;43.5231696067963;50.3150333768882;6.79186377009184;81.205057506938;9.01138488285447;7.19063389575103;0.261538461538462;0;4.11199456238615
8;159;40.7253657408913;49.1840581612208;8.45869242032951;115.205599323306;10.7333871319032;8.79887065305535;0.289308176100629;0;4.65596495046547
9;149;44.0933667928799;51.5110916154192;7.41772482253928;53.1547807892176;7.2907325276146;8.05882861570091;0.275167785234899;0;3.46278712330743
10;177;40.8602098456211;45.8407063110102;4.98049646538906;41.470268145282;6.43974131043181;5.80107954778346;0.169491525423729;0;3.05202407251325
11;150;44.6419651265081;51.9229926636001;7.28102753709198;68.6494175510209;8.28549440594953;7.51744986453659;0.38;0;4.01510971859322
12;107;42.2351556274683;50.0401827492199;7.80502712175162;52.2907496802161;7.23123431235748;8.09145925161156;0.280373831775701;0;3.795650761266
13;148;44.8387477567019;53.8015774069023;8.96282965020042;70.1406864825408;8.37500367059864;9.35476706389588;0.297297297297297;0;4.66506361940505
14;150;41.2947539674442;47.6685903497055;6.37383638226131;62.4721026092991;7.90392956758213;6.96769833179986;0.253333333333333;0;3.35866426146336
15;112;45.5711212886361;54.8884722878791;9.31735099924301;85.1408698579429;9.22718103528607;9.58021718715436;0.241071428571429;0;4.86413259173849
16;151;43.0988816725043;49.8770351004742;6.7781534279698;65.1330457197861;8.07050467565605;7.16896684383344;0.225165562913907;0;4.24789914105255
17;158;41.7677605611043;48.6938034883115;6.92604292720721;82.9917898524759;9.10998297761724;7.33205941721849;0.322784810126582;0;4.00294618815524
18;117;42.7723298295148;49.0816034664293;6.30927363691442;73.1956808432743;8.55544743676649;7.04544676497912;0.188034188034188;0;3.7168029569372
19;114;41.7863981282249;48.7027196489745;6.9163215207496;84.3258430261238;9.18291037885723;7.70915323816849;0.228070175438596;0;3.9194731744476
20;115;44.894776960968;53.0069417073858;8.11216474641785;100.21734656249;10.0108614295919;8.40049580871494;0.31304347826087;0;4.8606179246298
21;147;43.8963242720536;51.4195569687616;7.52323269670799;69.0456306476784;8.30937005119392;8.04798670027078;0.244897959183673;0;3.65519767374042
22;155;44.9460450107798;51.2561133801818;6.31006836940195;82.6442401690906;9.09088775472949;6.58120027613132;0.2;0;3.54610403729023
23;156;40.8886206376178;47.3253789882946;6.4367583506768;67.6889939535463;8.22733212855457;7.02112866975151;0.288461538461538;0;3.27960016766672
24;157;41.946451777787;49.5830453071513;7.63659352936424;92.10930913999;9.59735948790031;8.77880308262494;0.35031847133758;0;4.73011421373529
25;117;41.4973803964838;49.7846147899022;8.28723439341848;82.7390240125122;9.09609938448961;8.84627757006685;0.358974358974359;0;4.69374890025526
26;168;42.1401128620125;48.431278526465;6.29116566445248;81.8420823857754;9.04666139444687;7.34010405132864;0.261904761904762;0;3.92741127425899
27;144;45.9548092525566;54.1371596944336;8.18235044187701;77.788203594307;8.81976210531254;8.81673618830019;0.354166666666667;0;4.63834941477975
28;163;41.0636642489121;47.0247885270709;5.9611242781588;57.6166485786326;7.59056312658241;6.7057504453354;0.245398773006135;0;3.29179857432045
29;176;41.80220713497;47.4700545096156;5.66784737464557;62.7886067709897;7.92392622195523;6.35802006294308;0.204545454545455;0;3.771620957763
30;148;44.3418614225394;52.9473796613038;8.6055182387644;70.6419289296397;8.40487530720353;8.76933068235109;0.27027027027027;0;4.43737227516175
31;119;42.3501594566863;49.7611093516125;7.4109498949263;70.5372654047077;8.39864664125761;7.52996947111483;0.243697478991597;0;3.95685261985801
32;154;45.9947466303354;51.830640387876;5.83589375754053;49.4007784459183;7.02856873381191;6.4815812967017;0.246753246753247;0;3.84273369002639
33;126;41.5791887113973;49.5864714058373;8.00728269443998;87.8722606333436;9.37402051594424;8.24364905688164;0.23015873015873;0;4.55862995110763
34;156;42.3381710869913;49.3922987818497;7.05412769485843;61.6213447605816;7.84992641752657;7.34796003575815;0.358974358974359;0;4.17524881924539
35;131;41.8827820175781;47.405887546499;5.52310552892095;46.8370183141344;6.84375761655352;6.42151498679502;0.259541984732824;0;3.25171320221394
36;148;42.9105214782518;49.9877362257408;7.07721474748899;71.0419063664103;8.42863609170608;7.88215607190722;0.371621621621622;0;3.7209455532963
37;151;47.658013912865;54.6249659580459;6.96695204518086;80.5558195732925;8.97528938660434;7.57820442944241;0.47682119205298;0;4.07872772720003
38;118;41.3162793177364;48.5316109981298;7.21533168039339;68.6150792218981;8.28342195121667;8.05102235036712;0.449152542372881;0;3.59992643815813
39;161;42.8137089607139;48.7970290215224;5.98332006080847;67.1126548862719;8.19223137406848;6.78018341349473;0.22360248447205;0;3.34860490405163
40;160;41.2075971763807;48.0375290407783;6.82993186439756;50.8811192015944;7.1331002517555;7.1763111445322;0.26875;0;3.28894380971853
41;150;44.9002763335248;52.1597740266332;7.25949769310838;66.051808885684;8.12722639562132;7.50902616631524;0.393333333333333;0;4.23410442677268
42;116;47.5576597238566;54.8571837941002;7.29952407024363;103.819181279278;10.189169803241;7.85621316657075;0.310344827586207;0;5.0260649545713
43;149;44.1097337216897;51.3319090398618;7.22217531817212;76.6836672550134;8.75692110590323;7.75229271269919;0.261744966442953;0;4.35354614902339
44;113;41.0511441843029;50.9754812462238;9.92433706192092;178.497630879183;13.3603005534749;10.7815799635066;0.469026548672566;0;5.95671436180835
