#TimeStamp;Runtime;Requests
0.88;0.1;20
8.3;0.01;1
14.09;0.01;1
15.1;0.01;1
20.26;0.01;1
21.44;0.01;1
22.54;0.01;1
24.88;0.01;1
25.99;0;1
27.13;0.01;3
28.38;0.01;1
29.44;0.01;2
30.93;0.01;1
31.97;0.02;9
32.97;0.01;2
34.01;0.01;2
41.18;0.02;2
42.63;0.01;1
43.66;0.01;1
44.68;0.01;1
45.69;0.03;2
46.74;0.01;1
47.78;0.01;1
48.8;0.01;1
49.85;0.01;2
50.89;0.01;1
52.07;0.01;3
53.1;0.01;2
54.12;0.01;1
55.17;0.01;1
56.19;0.01;1
58;0.01;1
59.85;0.01;1
61.01;0.01;1
62.18;0.01;1
63.28;0.01;1
64.64;0.01;1
66.32;0.01;1
71.5;0.01;1
72.95;0.02;1
78.87;0.01;1
79.94;0.01;1
81.79;0.01;1
82.99;0.01;1
84.23;0.01;1
86.58;0.01;1
87.7;0;1
88.7;0.01;2
89.72;0.01;2
90.73;0;1
94;0;1
95.07;0.01;3
96.32;0.01;2
97.32;0.01;2
98.32;0.01;1
103.78;0.01;1
104.81;0.01;1
110.12;0.01;1
114.32;0.01;1
115.44;0;1
116.55;0.01;1
124.99;0;1
126.2;0;1
127.65;0;1
130.02;0;1
131.33;0;1
132.84;0;1
135.04;0;1
140.95;0;1
143.33;0.03;1
146.06;0.01;1
147.06;0.01;1
148.07;0.01;2
153.12;0;1
154.84;0.01;1
160.91;0.01;1
161.95;0.01;1
164.91;0.01;1
165.91;0;1
167.33;0.01;1
168.36;0.01;1
170.86;0.01;1
174.25;0;1
176.37;0;1
178.61;0.01;1
179.61;0;1
180.7;0;1
181.95;0;1
182.99;0;1
185.16;0;1
186.19;0.01;2
187.44;0;1
190.62;0;1
192.57;0;1
194.24;0;1
196.19;0.01;1
197.74;0;1
198.77;0;1
200;0.01;1
201;0.01;1
203.04;0.01;1
205.04;0.01;1
206.24;0.01;1
207.25;0.01;1
208.38;0.01;1
209.56;0.01;1
210.74;0.01;1
213.33;0.01;1
216.7;0.01;1
217.7;0.01;3
218.74;0.02;2
219.75;0.01;1
224;0.02;1
225.04;0.01;2
226.71;0.01;1
228.09;0.01;1
229.21;0.02;1
230.25;0.02;1
233;0.02;1
234.04;0.02;1
235.86;0.01;1
237.26;0.01;1
240.71;0.01;1
241.75;0.01;2
245.04;0.01;1
246.84;0.01;1
247.87;0.01;1
248.88;0;1
249.88;0.01;1
250.99;0;1
251.99;0.01;1
252.99;0.01;2
254.31;0.01;2
255.31;0.01;2
256.38;0.01;1
258.56;0.01;1
261.75;0;1
262.88;0;1
264.13;0;1
265.31;0.01;1
266.34;0.01;1
267.58;0;1
268.61;0;1
270.46;0.01;1
271.79;0.01;1
272.88;0.01;1
274.06;0.01;1
275.36;0.01;1
277.05;0.01;1
280.04;0.01;1
282.77;0.01;1
283.86;0.01;3
285.42;0.01;1
286.48;0.01;1
287.71;0.01;1
290.15;0.01;1
296.06;0.01;1
299.24;0.01;1
300.53;0.01;1
301.61;0.01;1
304.39;0;1
308.8;0;1
309.89;0;1
310.9;0;2
312.2;0;1
313.38;0.01;1
314.44;0;3
315.46;0;1
316.49;0;1
317.88;0.01;1
321.65;0.01;1
323.99;0.01;1
326.28;0.02;1
327.4;0.01;1
329.41;0.01;1
330.51;0.01;1
331.61;0.01;1
332.69;0.01;3
333.99;0.01;1
338.32;0.01;1
340.62;0;1
345.69;0;1
346.7;0;1
348.14;0.01;1
349.32;0.01;1
350.54;0;1
351.95;0.01;1
352.98;0.01;1
354.17;0.01;1
356.13;0.01;1
360.28;0.01;1
361.41;0.01;2
363.05;0.01;1
364.08;0;1
365.08;0;2
366.1;0;1
367.14;0.01;2
368.17;0.01;2
369.21;0.01;3
370.81;0.01;1
373.04;0.01;1
374.06;0.01;1
378.21;0.01;1
382.13;0;1
384.86;0.01;1
389.64;0.01;1
392.43;0.01;1
394.03;0;1
395.03;0.01;1
397.39;0.01;1
398.4;0.01;1
399.5;0.01;4
400.79;0.01;2
401.92;0.01;2
403.14;0.01;1
404.94;0;1
406.28;0.01;1
415.54;0.02;1
417.31;0.01;1
418.58;0.02;1
419.58;0.01;1
420.63;0.02;2
421.65;0.02;1
422.72;0.02;3
425.07;0.02;1
426.43;0.02;1
428.12;0.02;1
429.45;0.02;1
430.78;0.02;4
432.2;0.02;3
433.36;0.01;2
434.45;0.01;1
435.46;0.01;1
436.59;0.01;2
437.64;0.01;1
438.68;0.01;1
439.73;0.01;1
440.77;0.01;2
441.81;0.01;1
442.81;0.01;1
444.1;0.01;1
445.29;0.01;1
446.31;0.01;1
448.7;0;1
449.73;0.01;1
450.85;0.01;1
451.95;0.01;1
453.1;0.01;2
454.23;0.01;2
455.38;0.01;1
457.98;0.01;1
459.03;0.01;1
461.08;0;1
463.59;0.01;1
464.68;0.01;1
466.36;0;1
468.23;0.01;1
470.86;0.01;1
472;0.01;2
473.74;0.01;1
474.78;0.01;1
475.94;0.01;1
478.03;0.01;1
479.83;0.01;1
481.02;0;1
482.14;0;2
483.74;0.01;1
485.7;0.01;1
486.75;0;1
490.07;0;1
491.95;0.01;1
493;0.01;1
494.97;0.01;1
496.07;0.01;1
497.08;0.01;1
498.23;0.01;1
499.79;0.01;1
500.86;0.03;1
502.26;0.01;1
503.74;0.01;1
505.16;0.01;1
506.2;0.01;1
509.82;0.01;1
514.03;0.01;1
516.71;0.01;2
517.97;0.02;3
520.58;0.01;1
521.62;0.01;1
522.82;0.01;1
524.05;0.01;1
525.44;0.01;1
526.72;0.01;1
527.72;0.01;1
528.74;0.01;1
529.77;0.01;1
530.77;0.01;1
531.82;0.01;2
532.86;0.01;3
534.55;0.01;1
537.46;0.01;1
538.59;0.01;1
540.04;0.01;1
541.07;0.01;1
544.36;0.01;2
547.21;0.01;1
548.26;0.01;1
549.29;0;1
551.13;0.01;1
553.3;0.01;1
556.69;0.01;1
560.04;0.01;1
563.04;0;1
564.13;0.01;2
568.14;0.01;1
570.05;0;1
571.3;0.01;1
573.73;0.01;1
574.89;0.01;1
577.01;0.01;1
578.34;0.01;2
580.55;0.01;1
582;0;1
585.18;0;1
587.89;0.01;1
590.18;0;1
591.18;0;1
593.8;0;1
595.06;0;1
596.09;0;1
597.1;0.01;2
598.4;0;1
599.44;0;1
600.75;0.01;1
601.85;0.01;1
602.89;0.01;3
603.89;0.01;1
604.9;0.01;2
605.94;0.01;1
606.97;0.01;2
608;0;1
609.05;0;2
610.09;0.01;2
611.14;0;1
612.15;0;1
613.18;0;2
614.39;0;2
616.49;0;1
618.25;0.01;1
619.64;0.01;2
621.51;0.01;1
624.85;0.01;1
627.36;0.01;1
628.36;0.01;3
629.36;0.01;2
630.39;0;2
631.44;0.01;2
632.48;0;1
633.53;0.01;4
636.43;0.01;1
638.66;0.01;1
640.65;0.01;1
642.66;0.02;1
643.85;0.01;1
646.53;0.01;1
647.85;0.01;1
649.98;0.01;1
651.1;0.01;2
655.2;0.01;1
656.47;0.01;1
657.87;0.02;1
661.13;0.01;1
663.75;0.01;1
665.2;0.01;1
666.5;0.01;1
669.66;0.01;1
671.33;0.01;1
672.88;0.01;1
674.2;0.01;1
676.21;0.01;1
678.23;0;1
679.23;0;1
680.23;0;1
681.27;0;1
683.78;0;1
685.33;0;1
687.88;0;1
691.43;0;1
692.45;0;1
695.48;0;1
696.48;0;3
697.5;0;3
698.68;0;1
699.83;0.01;1
701.98;0.01;1
710.1;0.01;1
713.85;0;1
715.16;0.01;1
717.75;0;1
718.77;0;1
721.11;0.01;1
722.15;0;1
724.15;0;1
725.16;0;1
726.17;0.01;1
727.71;0.01;1
728.89;0.01;2
729.95;0.01;2
731.09;0.01;1
732.24;0.01;2
735.1;0.01;1
737.24;0.01;1
738.45;0.01;2
745.36;0.01;1
746.95;0;1
748.2;0;1
749.21;0.01;1
750.24;0.01;1
751.26;0.01;2
752.27;0.01;2
753.69;0;1
754.72;0;1
755.87;0;2
756.89;0;1
757.93;0;1
758.98;0;1
760;0.01;2
761.04;0;1
762.28;0.01;1
763.69;0;1
764.73;0.01;2
765.87;0;1
766.89;0;1
768.44;0.01;1
769.46;0;1
770.64;0.01;1
771.75;0;1
772.87;0.01;1
773.95;0.01;1
775;0.01;2
780.85;0.01;1
781.89;0.01;1
782.93;0.01;1
785.94;0.01;1
787.18;0.01;1
788.6;0.01;1
791.43;0;1
792.64;0;2
793.94;0.01;2
794.98;0.01;4
795.98;0.01;2
797.02;0;1
798.07;0.01;1
799.11;0.01;2
800.14;0;1
801.19;0.01;2
802.97;0.01;1
803.97;0.01;2
805.37;0.01;1
809.06;0.01;1
810.18;0.01;1
811.23;0.01;1
812.55;0.02;1
813.56;0.01;1
815.31;0.01;1
816.58;0.01;1
818.61;0.01;1
822.99;0;1
828.08;0.01;1
831.45;0.01;1
833.94;0.01;1
835.44;0.01;1
836.52;0.01;1
837.54;0.01;1
838.89;0;1
840.78;0;1
842.27;0;1
843.33;0;1
845.65;0;1
847.05;0;1
848.16;0;1
849.17;0.01;2
850.64;0;1
851.77;0;1
852.94;0;1
853.97;0;1
855;0;1
856.03;0;4
857.03;0.01;4
858.16;0.01;1
859.17;0;1
861.25;0;1
862.65;0;1
865.37;0;1
866.45;0;1
867.54;0.01;2
868.78;0.01;2
869.84;0.01;1
870.98;0.01;1
872.03;0.01;1
873.06;0.01;1
874.06;0.01;1
875.11;0.01;2
876.11;0.01;1
877.15;0.01;1
878.45;0.01;1
879.66;0.01;1
880.82;0.01;1
881.9;0.01;1
887.3;0.01;1
888.31;0.01;2
889.74;0.01;1
891.77;0;1
892.77;0.01;3
893.82;0.01;1
894.95;0.01;1
896.09;0.01;1
897.82;0.01;1
899.1;0;1
902.52;0;1
908.11;0;1
909.19;0;1
910.19;0;3
911.23;0;1
912.28;0.01;3
913.32;0.01;1
914.32;0.01;2
915.32;0.01;1
916.37;0.01;1
917.41;0.01;4
918.49;0.01;1
920.31;0.01;1
922.24;0.01;1
923.36;0.01;2
926.89;0.01;1
928.03;0.01;1
932.76;0.01;1
933.78;0.01;1
942.37;0.01;1
943.66;0.01;1
944.88;0.01;1
946.61;0.01;1
947.98;0.01;2
949.07;0.01;2
950.08;0;1
951.1;0.01;1
953.52;0.01;1
954.69;0.01;1
958.2;0.01;1
959.24;0.01;1
961.08;0.01;1
963.05;0.01;1
964.37;0.01;1
965.54;0.01;1
966.69;0.01;3
972.75;0.01;1
979.81;0;1
981;0.02;1
983.89;0.01;1
984.9;0;1
986.03;0.01;1
987.22;0.01;2
989.42;0.01;1
991.99;0.01;1
993.43;0.01;1
994.55;0.01;1
995.8;0.01;2
997.03;0.01;1
998.42;0.01;1
1001.46;0;1
1002.64;0.01;1
1006.56;0.01;1
1007.67;0.01;1
1009.92;0.01;1
1011.43;0;1
1013.43;0;1
1015.76;0;1
1017.09;0;1
1018.85;0;1
