#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.17;0.13;PP/0,TA/0,IS/0.01,PS/0,RB/0.01,OB/0.05,RP/0
59.89;73.51;0.91;PP/0.43,TA/0.08,IS/0.01,PS/0,RB/0.01,OB/0.05,RP/0
119.99;107.14;6.37;PP/0.68,TA/5.03,IS/0.03,PS/4.95,RB/0.01,OB/0.24,RP/0
179.99;111.8;9.42;PP/0.83,TA/7.59,IS/0.05,PS/7.49,RB/0.01,OB/0.49,RP/0
240;115.18;14.48;PP/1.16,TA/12.03,IS/0.06,PS/11.92,RB/0.01,OB/0.66,RP/0
299.98;119.38;15.69;PP/1.45,TA/12.77,IS/0.07,PS/12.63,RB/0.01,OB/0.75,RP/0
359.7;121.25;16.69;PP/1.66,TA/13.3,IS/0.08,PS/13.16,RB/0.01,OB/0.91,RP/0
419.93;121.46;17.99;PP/1.91,TA/14.08,IS/0.09,PS/13.91,RB/0.01,OB/1.08,RP/0
479.99;123.24;19.37;PP/2.35,TA/14.77,IS/0.11,PS/14.59,RB/0.01,OB/1.22,RP/0
539.71;123.57;20.3;PP/2.69,TA/15.14,IS/0.12,PS/14.95,RB/0.01,OB/1.33,RP/0
599.77;125.21;21.18;PP/2.9,TA/15.53,IS/0.14,PS/15.33,RB/0.01,OB/1.5,RP/0
659.66;125.55;22.14;PP/3.18,TA/15.96,IS/0.15,PS/15.74,RB/0.01,OB/1.64,RP/0
719.94;124.86;22.95;PP/3.34,TA/16.42,IS/0.17,PS/16.19,RB/0.01,OB/1.77,RP/0
779.89;124.93;23.68;PP/3.55,TA/16.59,IS/0.19,PS/16.35,RB/0.01,OB/1.99,RP/0
839.92;125;24.67;PP/3.82,TA/17.06,IS/0.21,PS/16.81,RB/0.01,OB/2.16,RP/0
899.9;124.93;25.64;PP/4.09,TA/17.48,IS/0.22,PS/17.2,RB/0.01,OB/2.34,RP/0
959.91;125.13;26.29;PP/4.31,TA/17.72,IS/0.23,PS/17.44,RB/0.01,OB/2.43,RP/0
1019.97;127.14;27.18;PP/4.51,TA/18.13,IS/0.25,PS/17.82,RB/0.01,OB/2.62,RP/0
1079.99;127.64;28.14;PP/4.69,TA/18.59,IS/0.27,PS/18.27,RB/0.01,OB/2.84,RP/0
1139.6;125.64;28.96;PP/5.16,TA/18.76,IS/0.28,PS/18.43,RB/0.01,OB/2.93,RP/0
1199.93;126.23;29.86;PP/5.4,TA/19.16,IS/0.29,PS/18.82,RB/0.01,OB/3.07,RP/0
1259.78;125.96;30.77;PP/5.74,TA/19.45,IS/0.3,PS/19.08,RB/0.01,OB/3.28,RP/0
1319.98;128.96;31.86;PP/6.04,TA/20.01,IS/0.32,PS/19.63,RB/0.01,OB/3.41,RP/0
1379.99;128.29;32.73;PP/6.35,TA/20.35,IS/0.34,PS/19.95,RB/0.01,OB/3.54,RP/0
1439.88;128.42;33.68;PP/6.63,TA/20.78,IS/0.35,PS/20.36,RB/0.02,OB/3.67,RP/0
1500;274.89;50.3;PP/7.04,TA/20.85,IS/0.36,PS/20.43,RB/0.02,OB/3.77,RP/0
1559.98;92.98;51.29;PP/7.33,TA/21.27,IS/0.38,PS/20.84,RB/0.02,OB/3.96,RP/0
1619.84;96.68;52.09;PP/7.57,TA/21.6,IS/0.41,PS/21.14,RB/0.02,OB/4.07,RP/0
1679.82;101.39;52.85;PP/7.84,TA/21.8,IS/0.42,PS/21.33,RB/0.02,OB/4.27,RP/0
1739.95;108.73;53.6;PP/8.1,TA/22.04,IS/0.45,PS/21.56,RB/0.02,OB/4.43,RP/0
1799.88;112.66;54.33;PP/8.24,TA/22.39,IS/0.48,PS/21.9,RB/0.02,OB/4.58,RP/0
1859.66;120.8;55.28;PP/8.52,TA/22.83,IS/0.49,PS/22.32,RB/0.02,OB/4.66,RP/0
1919.9;125.49;56.03;PP/8.79,TA/23.1,IS/0.5,PS/22.58,RB/0.02,OB/4.76,RP/0
1979.83;131.1;56.96;PP/9.09,TA/23.49,IS/0.52,PS/22.94,RB/0.02,OB/4.9,RP/0
2039.89;131.45;57.88;PP/9.38,TA/23.9,IS/0.53,PS/23.34,RB/0.02,OB/4.99,RP/0
2099.96;118.17;58.59;PP/9.7,TA/24.07,IS/0.54,PS/23.49,RB/0.02,OB/5.13,RP/0
2159.98;119.33;59.38;PP/9.94,TA/24.35,IS/0.56,PS/23.75,RB/0.02,OB/5.29,RP/0
2219.98;120.52;60.23;PP/10.25,TA/24.53,IS/0.58,PS/23.93,RB/0.02,OB/5.53,RP/0
2279.78;119.58;60.98;PP/10.64,TA/24.67,IS/0.59,PS/24.05,RB/0.02,OB/5.64,RP/0
2339.97;120.95;61.72;PP/10.91,TA/24.94,IS/0.6,PS/24.3,RB/0.02,OB/5.75,RP/0
2399.97;134.69;62.9;PP/11.44,TA/25.2,IS/0.62,PS/24.56,RB/0.02,OB/6.03,RP/0
2459.73;137.24;63.64;PP/11.72,TA/25.47,IS/0.64,PS/24.81,RB/0.02,OB/6.13,RP/0
2519.9;136.04;64.44;PP/12.07,TA/25.68,IS/0.65,PS/25,RB/0.02,OB/6.25,RP/0
2579.97;139.86;65.4;PP/12.47,TA/25.98,IS/0.66,PS/25.28,RB/0.02,OB/6.37,RP/0
2639.96;129.2;66.31;PP/12.84,TA/26.22,IS/0.67,PS/25.52,RB/0.02,OB/6.57,RP/0
2699.94;127.87;66.95;PP/13.17,TA/26.36,IS/0.67,PS/25.64,RB/0.02,OB/6.65,RP/0
2759.91;379.68;86.7;PP/13.59,TA/26.58,IS/0.69,PS/25.85,RB/0.02,OB/6.76,RP/0
2819.96;382.2;87.29;PP/13.8,TA/26.72,IS/0.71,PS/25.97,RB/0.02,OB/6.89,RP/0
2879.76;385.76;88.09;PP/14.1,TA/26.92,IS/0.72,PS/26.16,RB/0.02,OB/7.09,RP/0
2939.98;231.39;88.73;PP/14.39,TA/27.09,IS/0.73,PS/26.32,RB/0.02,OB/7.17,RP/0
2999.99;102.69;89.49;PP/14.71,TA/27.32,IS/0.74,PS/26.53,RB/0.02,OB/7.27,RP/0
3059.95;106.64;90.11;PP/14.98,TA/27.47,IS/0.75,PS/26.67,RB/0.02,OB/7.4,RP/0
3119.89;108.63;90.74;PP/15.26,TA/27.61,IS/0.76,PS/26.79,RB/0.02,OB/7.51,RP/0
3179.86;111.56;91.43;PP/15.49,TA/27.81,IS/0.78,PS/26.98,RB/0.02,OB/7.68,RP/0
3239.96;116.4;92.2;PP/15.89,TA/27.91,IS/0.79,PS/27.06,RB/0.02,OB/7.82,RP/0
3299.94;119.82;92.9;PP/16.18,TA/28.01,IS/0.8,PS/27.16,RB/0.02,OB/8.02,RP/0
3359.96;124.41;93.59;PP/16.53,TA/28.15,IS/0.81,PS/27.28,RB/0.02,OB/8.13,RP/0
3419.99;134.46;94.5;PP/16.88,TA/28.49,IS/0.82,PS/27.6,RB/0.02,OB/8.28,RP/0
3479.97;142.71;95.11;PP/17.13,TA/28.66,IS/0.83,PS/27.76,RB/0.02,OB/8.37,RP/0
3539.85;141.8;95.96;PP/17.45,TA/29,IS/0.84,PS/28.07,RB/0.02,OB/8.46,RP/0
3599.61;142.59;96.7;PP/17.79,TA/29.15,IS/0.85,PS/28.22,RB/0.02,OB/8.6,RP/0
3659.77;123.85;97.53;PP/18.13,TA/29.44,IS/0.85,PS/28.49,RB/0.02,OB/8.7,RP/0
3719.84;123.14;98.31;PP/18.44,TA/29.66,IS/0.86,PS/28.7,RB/0.02,OB/8.84,RP/0
3779.96;123.36;98.97;PP/18.71,TA/29.82,IS/0.88,PS/28.84,RB/0.02,OB/8.98,RP/0
3839.99;122.96;99.54;PP/18.96,TA/29.98,IS/0.88,PS/28.99,RB/0.02,OB/9.06,RP/0
3899.92;124.35;100.08;PP/19.19,TA/30.11,IS/0.89,PS/29.1,RB/0.02,OB/9.16,RP/0
3959.68;122.52;100.82;PP/19.45,TA/30.28,IS/0.9,PS/29.26,RB/0.02,OB/9.37,RP/0
4019.93;279.65;110.08;PP/19.8,TA/30.56,IS/0.92,PS/29.52,RB/0.02,OB/9.45,RP/0
4079.95;282.91;110.76;PP/20.16,TA/30.67,IS/0.93,PS/29.61,RB/0.02,OB/9.56,RP/0
4139.97;285.77;111.59;PP/20.43,TA/30.94,IS/0.94,PS/29.87,RB/0.02,OB/9.75,RP/0
4199.99;289.76;112.32;PP/20.62,TA/31.2,IS/0.95,PS/30.11,RB/0.02,OB/9.92,RP/0
4259.91;293.46;113.14;PP/20.91,TA/31.48,IS/0.96,PS/30.38,RB/0.02,OB/10.07,RP/0
4319.96;296.4;113.8;PP/21.12,TA/31.67,IS/0.97,PS/30.55,RB/0.02,OB/10.24,RP/0
4379.75;299.27;114.45;PP/21.41,TA/31.75,IS/0.98,PS/30.62,RB/0.02,OB/10.41,RP/0
4439.86;286.66;115.21;PP/21.92,TA/31.83,IS/0.99,PS/30.68,RB/0.02,OB/10.47,RP/0
4499.98;98.33;115.87;PP/22.3,TA/31.95,IS/1,PS/30.79,RB/0.02,OB/10.54,RP/0
4559.86;102.12;116.73;PP/22.59,TA/32.2,IS/1.01,PS/31.03,RB/0.02,OB/10.76,RP/0
4619.69;105.36;117.26;PP/22.81,TA/32.36,IS/1.02,PS/31.17,RB/0.02,OB/10.83,RP/0
4680;114.61;118.01;PP/23.15,TA/32.48,IS/1.03,PS/31.29,RB/0.02,OB/11.01,RP/0
4739.9;119.92;118.73;PP/23.42,TA/32.68,IS/1.04,PS/31.46,RB/0.02,OB/11.19,RP/0
4799.96;124.75;119.37;PP/23.64,TA/32.85,IS/1.05,PS/31.62,RB/0.02,OB/11.34,RP/0
4859.97;133.18;120.14;PP/23.95,TA/33.03,IS/1.05,PS/31.79,RB/0.02,OB/11.52,RP/0
