#TimeStamp;TripTime;Type
30;23;I
41;27;I
48;26;I
51;31;O
54;34;I
57;30;I
62;33;O
64;50;O
65;34;O
67;34;O
74;45;O
77;45;O
79;48;I
81;40;O
92;50;I
95;69;O
100;50;O
105;54;O
117;61;O
117;14;O
121;80;O
122;28;I
149;34;I
153;29;I
165;35;I
172;37;I
187;33;O
195;19;I
202;9;O
228;34;I
229;47;O
234;49;I
237;39;O
274;41;I
279;35;I
281;71;O
282;46;I
285;17;O
295;25;I
303;47;O
312;26;O
319;67;O
319;37;O
321;68;O
327;57;O
328;63;O
334;51;O
345;68;I
353;68;O
376;28;O
377;43;I
389;36;I
394;73;I
396;64;O
404;35;I
408;42;I
410;58;I
432;26;I
434;65;O
446;52;O
448;49;O
449;14;O
463;64;O
464;42;O
473;33;O
474;51;O
491;36;I
495;27;I
508;62;O
514;22;I
518;21;O
523;14;O
524;50;O
532;42;O
538;43;I
555;71;O
559;59;I
570;79;I
579;48;O
586;54;O
587;70;I
591;67;O
610;42;I
623;11;I
628;51;O
632;59;O
639;51;O
641;50;I
644;23;I
646;50;O
653;51;I
687;37;O
688;41;I
696;25;I
697;55;O
698;50;O
698;37;O
703;85;O
703;40;I
706;51;O
715;50;O
725;27;I
731;34;I
744;47;I
773;48;I
797;52;O
802;41;I
803;78;O
810;38;I
817;52;O
818;26;I
821;49;O
822;49;O
829;29;O
838;57;O
844;35;I
846;54;I
849;64;I
852;42;O
882;45;O
888;21;I
896;48;I
902;45;O
907;51;O
921;12;O
922;41;I
933;66;O
935;39;I
946;29;O
948;31;I
958;38;I
959;42;O
966;22;I
968;51;I
976;54;O
981;69;O
994;71;O
998;65;O
1013;46;I
1017;53;O
1018;59;O
1027;41;I
1035;40;I
1037;24;O
1038;22;O
1057;30;I
1059;32;I
1061;32;I
1067;34;I
1098;33;O
1121;68;O
1130;74;O
1138;30;O
1139;48;I
1141;22;I
1144;39;I
1144;24;O
1151;68;O
1152;53;O
1153;33;I
1157;59;I
1157;18;O
1168;56;O
1171;39;I
1179;45;I
1181;56;O
1186;56;O
1198;61;O
1219;17;O
1227;26;O
1232;48;O
1240;30;I
1249;39;O
1252;39;I
1264;22;O
1270;78;O
1275;55;O
1277;30;I
1280;14;O
1280;52;I
1283;36;I
1284;50;I
1293;16;O
1303;23;O
1307;69;I
1317;49;O
1320;53;O
1322;46;O
1345;41;O
1350;41;O
1363;35;I
1363;44;O
1364;23;I
1364;47;I
1368;53;O
1373;32;O
1386;55;I
1386;33;I
1400;34;I
1408;26;I
1414;40;O
1417;32;O
1418;56;O
1432;57;O
1433;42;O
1450;28;I
1471;47;O
1477;22;O
1480;46;I
1486;50;I
1488;41;O
1495;31;O
1506;60;O
1508;71;O
1510;59;O
1513;44;O
1521;28;I
1524;42;I
1538;67;O
1546;63;I
1553;58;O
1557;60;I
1572;71;O
1580;51;O
1582;36;I
1588;24;I
1588;11;O
1593;57;I
1606;52;O
1609;25;I
1613;47;O
1618;20;O
1635;61;O
1644;26;I
1655;49;I
1662;58;O
1666;34;I
1671;52;O
1676;34;I
1687;36;I
1692;23;O
1698;45;I
1699;45;O
1717;21;O
1717;70;O
1723;78;O
1724;57;O
1735;38;O
1736;45;O
1738;41;I
1744;24;I
1749;22;O
1757;59;O
1770;35;I
1782;32;I
1788;47;O
1792;36;I
1806;47;O
1819;71;I
1842;60;I
1844;47;O
1848;32;O
1850;39;I
1858;40;O
1863;48;O
1872;45;I
1898;33;I
1898;49;O
1907;57;I
1918;52;O
1930;37;O
1939;44;I
1940;85;O
1942;63;I
1948;75;O
1951;37;O
1962;65;O
1968;66;O
1971;48;I
1985;73;O
1987;28;O
1991;24;I
1999;61;O
1999;43;O
2001;69;I
2007;51;I
2021;38;O
2037;34;O
2056;71;I
2056;47;I
2064;26;I
2071;23;O
2079;35;O
2080;66;O
2085;49;O
2088;86;O
2090;35;O
2098;47;I
2105;70;I
2121;45;I
2127;40;I
2139;71;O
2141;5;O
2145;57;O
2153;35;I
2162;43;I
2170;54;O
2174;53;I
2184;71;O
2198;54;O
2204;46;O
2204;57;O
2211;61;O
2211;54;I
2240;45;I
2260;42;I
2266;43;I
2267;51;O
2271;74;O
2281;90;I
2303;51;I
2315;76;O
2316;47;O
2318;73;I
2326;47;I
2330;52;O
2341;71;O
2344;64;O
2353;58;O
2357;45;I
2360;46;O
2366;57;O
2384;50;O
2386;46;I
2388;76;O
2389;51;O
2389;47;I
2408;34;I
2412;62;O
2431;46;I
2436;41;I
2439;25;O
2449;34;I
2454;55;I
2455;55;O
2471;56;O
2474;37;O
2479;44;O
2481;41;O
2492;39;I
2514;41;I
2516;49;O
2519;26;O
2528;57;I
2541;73;O
2546;40;I
2570;29;O
2573;37;O
2573;49;I
2576;68;O
2583;72;O
2592;68;O
2597;69;I
2603;64;I
2610;54;O
2634;35;I
2638;57;I
2650;40;O
2654;42;I
2655;63;O
2658;19;I
2678;22;O
2684;66;I
2686;69;O
2697;39;I
2701;57;O
2704;27;O
2710;77;O
2712;85;O
2717;30;O
2724;51;I
2731;26;O
2733;37;I
2734;59;O
2748;77;O
2750;56;O
2760;41;I
2766;22;I
2780;65;I
2785;54;I
2793;35;I
2796;58;O
2798;54;O
2809;44;O
2817;62;O
2818;19;O
2835;45;I
2853;28;I
2871;49;O
2874;37;I
2882;64;I
2894;69;O
2904;80;O
2905;27;O
2906;10;O
2907;61;I
2911;48;O
2934;63;I
2935;43;O
2940;71;O
2942;47;O
2951;38;I
2951;84;I
2953;29;O
2959;46;O
2961;27;I
2979;49;I
2980;57;O
2981;51;O
3009;53;I
3010;44;O
3013;41;O
3030;54;O
3035;42;I
3036;36;O
3042;23;O
3050;20;I
3052;48;I
3053;39;O
3063;41;I
3067;88;O
3079;75;O
3084;52;O
3097;43;I
3111;31;O
3113;60;O
3117;55;O
3117;68;I
3119;42;I
3129;27;O
3129;40;O
3130;31;I
3143;42;O
3167;44;I
3169;64;O
3170;58;O
3173;44;I
3192;39;I
3196;37;O
3209;53;O
3216;43;O
3217;66;I
3222;35;I
3237;47;I
3241;34;O
3244;44;I
3245;33;O
3247;49;O
3261;59;O
3281;66;O
3293;46;O
3307;71;O
3312;60;I
3321;62;O
3326;31;I
3328;55;I
3340;79;O
3344;27;O
3360;77;I
3367;54;I
3371;46;O
3373;32;O
3387;42;O
3388;36;O
3392;40;O
3392;44;I
3395;59;O
3398;67;O
3422;25;O
3422;17;O
3425;79;I
3432;39;I
3432;41;I
3438;60;O
3450;64;O
3452;62;I
3464;32;O
3476;52;O
3477;31;O
3478;40;I
3478;48;I
3501;37;O
3504;32;I
3506;45;O
3507;38;O
3507;40;O
3524;26;O
3524;28;I
3532;34;I
3545;34;I
3550;48;I
3557;26;O
3560;53;O
3562;46;O
3566;58;O
3586;47;I
3587;23;O
3594;41;O
3601;35;O
3622;43;O
3633;65;I
3639;33;I
3642;12;O
3649;36;I
3654;37;I
3658;67;O
3663;72;O
3665;57;I
3679;57;I
3696;67;O
3697;74;O
3711;59;O
3725;61;O
3734;64;O
3736;61;I
3737;50;O
3752;71;O
3754;28;I
3760;45;I
3761;49;I
3769;43;I
3782;29;I
3787;60;I
3788;62;O
3794;39;O
3802;58;O
3814;38;O
3836;64;O
3842;40;O
3844;20;I
3860;88;O
3869;34;I
3871;61;O
3877;36;I
3883;49;I
3885;46;O
3886;63;I
3892;52;O
3902;42;O
3904;41;O
3920;66;I
3921;37;O
3929;40;O
3940;59;I
3953;68;O
3960;39;I
3964;54;O
3985;38;I
3989;40;I
3991;56;O
3996;41;I
3997;38;O
3997;13;O
3998;30;O
4001;25;I
4015;56;O
4024;32;O
4025;43;O
4030;60;I
4047;41;O
4055;53;O
4084;31;I
4089;65;O
4094;24;O
4095;68;O
4098;28;O
4104;50;I
4107;62;I
4112;56;I
4112;48;O
4125;69;O
4129;50;O
4133;33;I
4136;43;O
4146;56;O
4154;75;I
4162;64;I
4167;25;I
4174;28;I
4176;49;O
4195;21;I
4206;47;O
4218;39;O
4218;28;O
4219;53;O
4225;56;O
4231;47;I
4235;34;O
4235;46;O
4239;52;O
4240;37;I
4246;32;I
4264;14;O
4267;34;I
4284;46;I
4287;37;I
4289;42;O
4295;55;I
4316;47;O
4323;34;O
4325;28;I
4329;56;O
4336;33;O
4340;41;O
4341;44;O
4342;33;I
4357;35;O
4368;47;I
4379;28;I
4381;76;O
4391;41;I
4394;35;I
4409;45;O
4417;80;O
4417;60;O
4423;53;I
4423;42;I
4444;29;O
4463;38;O
4465;56;O
4469;57;O
4472;25;I
4474;64;O
4480;46;O
4492;43;O
4495;15;O
4504;67;O
4505;42;I
4512;12;O
4520;60;I
4524;47;O
4527;70;I
4533;53;O
4538;32;O
4556;58;I
4556;54;I
4572;27;O
4585;42;I
4592;65;I
4606;29;O
4612;18;O
4619;41;I
4621;61;O
4630;50;I
4636;57;O
4646;64;O
4660;39;I
4663;68;O
4665;25;O
4668;35;O
4669;52;O
4672;48;I
4672;18;O
4674;24;I
4677;50;I
4682;55;O
4683;55;O
4685;12;I
4704;47;I
4744;42;O
4750;29;I
4753;23;O
4760;26;I
4765;23;I
4767;15;O
4772;37;O
4777;27;O
4785;49;I
4787;27;I
4796;65;O
4802;82;I
4814;57;O
4818;52;O
4821;69;O
4821;28;O
4827;43;I
4829;36;O
4844;41;O
4847;29;I
4857;55;O
4860;32;O
4885;34;I
4890;41;I
4896;54;I
4915;50;I
4916;37;O
4922;74;O
4925;62;O
4929;30;I
4931;50;O
4952;44;I
4953;70;O
4956;67;I
4957;51;O
4961;29;I
4967;59;O
4983;66;O
4983;52;O
4992;28;I
4992;26;O
5005;25;O
5021;50;I
5032;53;I
5045;9;O
5046;24;I
5068;55;O
5072;39;I
5079;67;I
5079;53;O
5080;65;O
5084;77;O
5088;64;O
5095;44;I
5106;14;O
5114;44;O
5115;59;O
5119;55;O
5123;47;I
5124;31;I
5125;22;I
5133;22;O
5145;48;I
5146;58;O
5156;74;O
5180;59;O
5181;20;O
5192;23;I
5199;47;I
5213;36;O
5219;59;I
5223;43;O
5225;36;I
5227;62;O
5228;72;O
5231;49;O
5237;50;O
5246;56;I
5251;51;I
5255;40;I
5267;27;O
5281;21;O
5295;42;I
5298;43;O
5301;39;O
5313;25;I
5316;56;O
5326;19;I
5341;82;O
5345;24;I
5346;31;I
5351;54;O
5357;50;O
5364;58;I
5367;59;O
5381;39;O
5392;48;O
5392;29;O
5392;64;O
5394;29;I
5397;32;O
5400;43;O
5400;57;O
5409;80;I
5412;90;O
5415;49;I
5431;33;I
5438;48;I
5443;18;O
5475;29;O
5483;43;I
5483;41;O
5486;59;I
5488;38;O
5499;45;I
5504;56;O
5507;30;I
5511;41;I
5521;55;O
5538;64;O
5539;52;O
5542;42;I
5547;58;O
5549;36;O
5550;38;O
5556;43;I
5563;33;O
5568;20;I
5570;29;I
5597;28;O
5599;25;O
5607;44;I
5610;70;O
5611;35;I
5616;56;O
5619;27;O
5625;72;O
5625;54;O
5634;51;I
5652;51;I
5654;42;O
5659;52;O
5660;33;I
5700;46;O
5701;39;I
5705;49;O
5706;33;O
5707;63;O
5715;57;I
5718;21;O
5723;51;O
5731;27;O
5733;21;I
5733;38;I
5736;82;O
5744;57;I
5756;38;O
5760;83;I
5764;40;I
5781;74;O
5783;22;O
5785;28;I
5797;59;O
5809;24;O
5821;21;I
5821;50;I
5822;39;O
5823;49;O
5823;14;O
5849;41;I
5854;61;O
5855;24;O
5873;31;O
5880;36;O
5887;27;O
5892;47;I
5892;60;I
5904;50;O
5910;40;O
5915;55;O
5933;71;O
5940;50;I
5942;75;O
5945;36;O
5950;14;O
5958;57;I
5961;40;I
5962;36;O
5968;45;O
5976;28;I
5978;44;O
5987;33;O
6011;65;I
6016;41;O
6040;59;O
6045;30;I
6065;43;I
6073;56;O
6081;76;O
6082;48;O
6082;44;O
6090;25;I
6097;43;O
6100;61;O
6105;59;O
6111;63;O
6111;56;I
6129;68;I
6132;52;O
6143;149;O
6145;74;O
6149;21;O
6149;21;O
6149;76;O
6155;37;I
6171;23;O
6173;24;O
6173;47;I
6193;33;O
6201;38;I
6204;25;I
6215;22;O
6218;33;I
6229;10;I
6231;52;O
6240;11;O
6241;64;O
6249;52;O
6253;23;O
6256;44;O
6273;34;O
6282;56;O
6282;64;O
6292;36;O
6292;55;O
6295;42;I
6303;47;O
6306;42;I
6312;39;O
6315;34;O
6322;43;I
6347;42;I
6367;47;O
6371;30;O
6383;40;I
6393;76;O
6394;34;O
6394;36;I
6395;69;O
6396;26;O
6414;39;O
6417;36;O
6424;44;I
6435;75;O
6436;63;O
6440;69;O
6443;18;O
6445;39;I
6448;52;O
6468;78;O
6470;20;O
6489;74;O
6493;35;O
6493;58;O
6498;28;I
6509;17;O
6520;32;I
6527;48;O
6540;39;O
6542;45;I
6543;58;O
6545;64;O
6545;40;O
6547;41;O
6553;20;O
6579;24;O
6586;35;O
6590;57;O
6603;50;O
6604;57;O
6607;45;O
6626;50;I
6627;33;I
6648;48;O
6653;52;O
6664;43;O
6679;51;O
6696;55;O
6696;61;O
6706;63;O
6707;39;I
6713;55;I
6719;50;O
6721;48;O
6725;41;O
6732;47;O
6737;63;O
6749;49;I
6751;16;O
6769;23;O
6772;71;O
6777;54;O
6783;73;O
6806;43;O
6808;59;O
6825;33;I
6834;45;O
6837;47;I
6850;18;O
6875;73;O
6886;39;I
6898;9;O
6919;45;O
6922;58;O
6927;75;O
6928;56;O
6928;43;O
6931;68;O
6941;55;O
6947;79;O
6947;46;O
6953;36;O
6962;67;O
6967;56;O
6970;28;O
6978;88;O
6981;74;O
6982;26;O
7019;68;O
7021;77;O
7042;26;O
7050;64;O
7056;23;O
7062;43;O
7091;39;I
7101;17;O
7103;41;O
7107;62;O
7110;59;O
7120;50;O
7127;54;O
7130;62;O
7137;33;I
7138;42;O
7142;29;I
7146;20;O
7162;44;O
7168;28;O
7172;45;O
7181;22;O
7184;65;O
7187;38;I
