layer,metric,empty,loaded,total,unit
L1,orders_completed,,,1189,orders
L1,orders_per_hour,,,594.5,orders/h
L1,total_energy_with_support_kJ,,,23218.9242704993,kJ
L1,total_energy_mech_kJ,,,10336.9831917507,kJ
L1,energy_total_with_support_per_order_kJ,,,19.5281112451634,kJ/order
L1,energy_mech_per_order_kJ,,,8.69384625042108,kJ/order
L1,total_distance_m,,,118618.750038125,m
L1,order_distance_m,,,99.7634567183562,m/order
L1,system_order_pile_on,,,1.88431061806656,orders/output_station_arrival
L1,input_station_arrivals,,,390,count
L1,output_station_arrivals,,,631,count
L1,station_arrivals_total,,,1021,count
L2,trip_count,1040,2043,3083,trips
L2,distance_m,37150,81570,118720,m
L2,total_time_sec,30438.8482896091,76190.4414542313,106629.28974384,s
L2,total_move_turn_energy_kJ,2341.37452098985,7551.2929470573,9892.66746804715,kJ
L2,move_turn_pct_of_mech,22.6504626887501,73.0512259426284,,%
L2,avg_distance_per_trip_m,35.7211538461538,39.9265785609398,,m/trip
L2,avg_time_per_trip_sec,29.2681233553934,37.2934123613467,,s/trip
L2,avg_energy_per_trip_kJ,2.25132165479794,3.69617863292085,,kJ/trip
L3,e1_accel_kJ,,,1547.17051833086,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,7015.27325947013,kJ
L3,e4_rotation_kJ,,,1330.22369024616,kJ
L3,e5_lift_kJ,,,444.315723703509,kJ
L3,e1_pct_of_mech,,,14.9673312767459,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,67.8657702091323,%
L3,e4_pct_of_mech,,,12.8685871455004,%
L3,e5_pct_of_mech,,,4.29831136862147,%
L4,turn_count,1914,8180,10094,events
L4,turn_energy_kJ,194.657845989855,1135.5658442563,1330.22369024616,kJ
L4,turn_pct_of_total,0.838358589407936,4.89069102007923,,%
L4,turn_pct_of_state,8.31382780690548,15.0380319266892,,%
L4,turn_per_trip,1.84038461538462,4.00391581008321,,per trip
L4,turn_per_m,0.0515208613728129,0.100281966409219,,per m
L5,wait_time_sec,651.091998391513,2414.33729921881,3065.42929761032,s
L5,wait_energy_kJ,58.5982798552362,217.290356929693,275.888636784929,kJ
L5,wait_pct_of_total,0.252372931547427,0.935833005863112,,%
L5,wait_ratio_mean,0.0196936124792166,0.0228345292813706,0.0217758973162817,ratio
L5,wait_ratio_median,0.00722377489837068,0.00621040212078165,0.00649453113499796,ratio
L5,wait_ratio_p95,0.0800907830497821,0.0984353777620402,0.0957630520547102,ratio
L6,composition_move_pct,,,36.8770046279878,%
L6,composition_turn_pct,,,5.72904960948716,%
L6,composition_lift_pct,,,1.91359306110504,%
L6,composition_wait_pct,,,1.18820593741054,%
L6,composition_support_pct,,,54.2921467640095,%
L6,energy_empty_to_loaded_ratio,,,0.310062731959336,ratio
L6,effective_motion_ratio,,,0.971251526621114,ratio
L6,wait_energy_per_order_kJ,,,0.232034177279167,kJ/order
L6,energy_per_m_empty_J,63.0248861639261,,,J/m
L6,energy_per_m_loaded_J,,92.5743894453512,,J/m
