decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
298,3181.68888888512,1,93,1,89,4,3,16.1828978622328,25.7094339622641,0.0641964013418725,0.0161828978622328,49,1,32,1,3,1,-104.787710895183,0.0879823,0,10.8487261146497,1,0,36
299,3190.88888888508,1,90,1,89,3,3,16.182632306477,25.6731986215538,0.0638716512789466,0.016182632306477,28,2,16,1,1,2,-88.5415699765086,0.0949337,0,10.8570283518812,2,0,19
300,3191.77777777396,1,92,1,88,4,3,16.1094437893081,25.5820380774032,0.0639035418236624,0.0161094437893081,50,2,31,1,3,5,-97.4966714231279,0.1057404,0,10.8419113756613,2,3,35
301,3201.86666666281,1,91,1,87,5,2,16.085852243088,25.5693024461026,0.0637247569184742,0.016085852243088,48,2,30,1,2,3,-119.194877499435,0.0635291,0,10.8426788853726,3,0,49
302,3221.06666666273,1,90,1,89,2,3,16.1315927512403,25.6666234108953,0.0635675033417496,0.0161315927512403,31,2,17,1,2,2,-67.932042462352,0.1015562,0,10.8729475551667,1,1,14
303,3231.15555555157,1,90,1,88,3,3,16.0995787754808,25.6400699016917,0.063571850975754,0.0160995787754808,36,3,19,1,2,4,-87.2499584172352,0.0702098,0,10.8678475250499,3,1,21
304,3232.04444444046,1,89,1,87,3,2,15.9941145115206,25.5551718947912,0.0636764705882353,0.0159941145115206,41,1,28,1,2,2,-114.965209789978,0.0556179,0,10.854939786032,2,0,32
305,3241.24444444042,1,91,1,88,4,3,16.0374801676195,25.5892146792165,0.0634410173951177,0.0160374801676195,33,1,18,1,1,2,-80.8145585034377,0.091475,0,10.8924356694004,2,0,30
306,3242.1333333293,1,90,1,88,3,3,16.0060192546473,25.5040966145478,0.0632819319173698,0.0160060192546473,34,1,21,1,1,1,-99.1096132965526,0.062509,0,10.8790912121431,1,0,30
307,3251.33333332926,1,90,1,88,4,3,16.0588971712536,25.5535736009729,0.0631152287203243,0.0160588971712536,32,1,16,1,1,2,-76.2572732100298,0.0847824,0,10.9230564222568,2,0,28
308,3252.22222221815,1,89,1,88,3,3,16.031741469969,25.4758946268234,0.0629682997118156,0.016031741469969,33,1,19,1,1,3,-83.7345872074614,0.0610406,0,10.9125716859446,3,0,28
309,3271.46666666251,1,89,1,88,3,4,16.1606069254183,25.6461805555551,0.0628137100243798,0.0161606069254183,29,1,16,1,1,2,-95.3744590601673,0.0875049,0,10.9741795865631,2,0,23
310,3272.35555555139,1,89,1,88,3,4,16.1320259902554,25.5666404683109,0.06269637246501,0.0161320259902554,33,1,19,1,1,2,-83.9491958763995,0.067001,0,10.9627854639661,2,0,26
311,3281.55555555135,1,88,1,88,3,4,16.1496679205246,25.5606254857224,0.062544420753376,0.0161496679205246,28,1,15,1,1,1,-81.3625927924894,0.0751719,0,10.9827726198312,1,0,21
312,3282.44444444024,1,87,1,88,2,4,16.1182210744379,25.477188149918,0.0624380574826561,0.0161182210744379,35,2,22,1,2,5,-102.380118865078,0.0819982,0,10.9693448978814,3,2,22
313,3292.53333332909,1,87,1,89,3,4,16.1081843160409,25.4854487571647,0.0624119470273316,0.0161081843160409,33,1,21,1,1,1,-97.5709986501086,0.0782468,0,10.9783471569325,1,0,27
314,3322.71111110673,1,89,1,90,3,4,16.2784626640529,25.7211296186458,0.062263357172907,0.0162784626640529,39,2,23,1,2,3,-98.0786898738618,0.0792139,0,11.0177399738407,2,1,26
315,3331.8222222178,1,92,1,90,3,3,16.2624719644437,25.7200797735528,0.0622036262203626,0.0162624719644437,27,1,15,1,1,1,-80.7380372690281,0.0739575,0,11.0396689438994,1,0,19
316,3351.95555555105,1,92,1,90,3,3,16.3097781506337,25.7613810365133,0.0621092121717382,0.0163097781506337,27,1,14,1,1,1,-68.2253912759611,0.0840373,0,11.0294566313665,1,0,20
317,3362.0444444399,1,92,1,91,3,3,16.3017950148809,25.7155076291079,0.062015503875969,0.0163017950148809,27,1,14,1,1,2,-90.0976349837043,0.0646123,0,11.0153908999497,2,0,21
318,3362.93333332878,1,91,1,90,4,3,16.2685126756303,25.6300427766947,0.0619224934491794,0.0162685126756303,39,2,24,1,2,3,-106.992786101012,0.0724712,0,11.0008466737319,2,1,31
319,3372.13333332874,1,90,1,89,3,2,16.2384423503325,25.6067744755244,0.0618655692729767,0.0162384423503325,26,1,13,1,1,1,-64.9865994330272,0.0821423,0,11.0128383458646,1,0,19
320,3392.26666666199,1,91,1,91,2,2,16.2964940542035,25.6655585801393,0.0617823947512302,0.0162964940542035,24,1,13,1,1,3,-96.2277948379729,0.0657941,0,11.0104862668161,3,0,18
321,3402.35555555083,1,91,1,90,2,3,16.2924974194668,25.6267407327031,0.061716621253406,0.0162924974194668,28,2,16,1,2,7,-81.1924428623588,0.0988964,0,10.9992568271512,4,3,15
322,3433.28888888403,1,94,1,91,4,3,16.3863827838827,25.7986303344866,0.0617535287730727,0.0163863827838827,50,4,28,1,3,7,-124.022270781132,0.0954292,0,10.9967613077679,5,2,39
323,3442.57777777288,1,93,1,89,3,1,16.2671637214556,25.7469936143039,0.0618765165812888,0.0162671637214556,26,1,15,1,1,1,-79.4946968707029,0.0957219,0,10.996506845579,1,0,23
324,3463.46666666168,1,94,1,89,6,1,16.3257395162372,25.8070109191378,0.061794734013971,0.0163257395162372,46,2,27,1,1,2,-136.322779860693,0.0744932,0,10.9792985050718,2,0,48
325,3483.59999999493,1,95,1,89,6,1,16.2878787878788,25.7705479452054,0.0616822429906542,0.0162878787878788,45,2,26,1,1,2,-133.25694586694,0.0793644,0,10.9375,2,0,46
326,3492.84444443933,1,95,1,89,2,1,16.2536339349855,25.7395431598406,0.061579296615793,0.0162536339349855,21,3,10,1,1,5,-76.9170485516835,0.1670964,0,10.9458434627479,2,3,21
327,3502.93333332818,1,95,1,88,3,1,16.1827640392443,25.7052748514527,0.0618051879301218,0.0161827640392443,23,2,11,1,1,4,-89.9633134892261,0.1915912,0,10.9368318470725,3,1,26
328,3523.06666666142,1,95,1,87,4,0,16.2475762720786,25.8308924461181,0.0618815147117034,0.0162475762720786,21,1,10,1,0,1,-87.5534934126647,0.0105994,0,10.9641917577048,1,0,29
329,3533.15555555027,1,95,1,87,4,1,16.2979735930521,25.8785391511301,0.0618421052631579,0.0162979735930521,29,2,17,1,1,3,-92.3328659287594,0.1391529,0,10.9900252349132,2,1,29
330,3543.24444443911,1,95,1,86,5,0,16.286801836485,25.8834022451884,0.0618691833792109,0.016286801836485,27,1,16,1,0,3,-92.4387682535058,0.0099281,0,10.997668765123,3,0,38
331,3543.91111110578,1,94,1,86,5,0,16.2559744000077,25.8022680912874,0.0617816091954023,0.0162559744000077,24,1,12,1,0,2,-104.694070701807,0.0049625,0,10.9843941302909,2,0,38
332,3593.51111110556,1,97,1,88,5,0,16.4720408787831,26.1128674800775,0.06171875,0.0164720408787831,27,1,15,1,0,2,-91.6134800952948,0.0110011,0,11.0123376255898,2,0,36
333,3594.17777777223,1,96,1,88,4,0,16.4401959064327,26.0303101851851,0.0616322823407292,0.0164401959064327,19,1,9,1,0,2,-95.5737334495071,0.0049698,0,10.9987226134585,2,0,29
334,3604.26666666107,1,96,1,88,4,1,16.4572687778814,26.0254482999054,0.0616101475537147,0.0164572687778814,28,2,11,1,1,5,-83.4188929997918,0.1060964,0,11.0023313739769,4,1,27
335,3614.35555554992,1,96,1,86,5,0,16.4565524513791,26.0471260654279,0.0616456022697962,0.0164565524513791,26,1,10,1,0,1,-93.3503359644721,0.0059284,0,11.0171317531642,1,0,34
336,3634.48888888316,1,97,1,86,5,1,16.5524182324286,26.1670242024201,0.0615681233933162,0.0165524182324286,33,3,13,1,1,4,-88.7109233361298,0.1580845,0,11.0426299907149,2,2,33
337,3643.77777777201,1,97,1,85,4,0,16.5307803135083,26.209987207602,0.0616920517086906,0.0165307803135083,23,1,14,1,0,2,-108.393803135318,0.0098269,0,11.0818304744242,2,0,30
338,3654.62222221641,1,97,1,86,5,0,16.592218843455,26.2755465619304,0.0616385911179173,0.016592218843455,28,2,12,1,0,3,-103.915971104407,0.0079475,0,11.099780749846,3,0,37
339,3664.71111110525,1,97,1,87,5,1,16.5766734758813,26.2734857379164,0.0616734486266531,0.0165766734758813,26,2,11,1,0,3,-100.216502319485,0.0954474,0,11.1045395522133,3,0,34
340,3673.95555554966,1,96,1,87,4,1,16.5702648490378,26.2857295813727,0.061723700887199,0.0165702648490378,27,3,16,1,1,3,-102.929696285198,0.1405005,0,11.1306468710088,2,1,28
341,3674.7999999941,1,95,1,86,5,0,16.4736177091205,26.2080281736008,0.0618921308576481,0.0164736177091205,22,1,10,1,0,1,-89.8266466525724,0.0079708,0,11.1185574069822,1,0,29
342,3694.08888888291,1,96,1,88,5,0,16.4950815371124,26.2106311803307,0.0618465801738254,0.0164950815371124,25,2,15,1,0,2,-105.392095858895,0.0089694,0,11.1098560147081,2,0,32
343,3715.02222221615,1,97,1,88,4,1,16.5630054168857,26.3405215178214,0.0619035660472125,0.0165630054168857,21,1,10,1,0,2,-100.367471702966,0.0830559,0,11.1247434203333,2,0,28
344,3734.31111110495,1,98,1,89,4,2,16.6130922848876,26.3886417644195,0.0618659987476518,0.0166130922848876,23,1,14,1,0,2,-109.140529170853,0.0565611,0,11.135505547808,2,0,30
345,3764.4888888826,1,99,1,89,3,2,16.6503312367501,26.4163909044594,0.0618131868131868,0.0166503312367501,20,1,12,1,0,1,-91.6928084654986,0.0582491,0,11.0927509585348,1,0,25
346,3765.2888888826,1,98,1,89,3,2,16.6222801211657,26.3407378277897,0.0617837568510214,0.0166222801211657,17,1,7,1,0,2,-91.3556717311747,0.0604534,0,11.0815200807771,2,0,23
347,3774.57777777145,1,98,1,91,3,4,16.604583317808,26.3657441180529,0.0617775015537601,0.016604583317808,26,1,15,1,1,1,-91.5121625427693,0.0622834,0,11.0771515556383,1,0,24
348,3775.37777777144,1,97,1,91,3,4,16.5779879084237,26.2924776382006,0.061702391277413,0.0165779879084237,22,2,11,1,1,2,-77.1627267900691,0.0845447,0,11.0668069415482,1,1,20
349,3794.71111110469,1,98,1,90,3,3,16.585536736111,26.3262487874778,0.0617817867292722,0.016585536736111,24,1,14,1,1,1,-86.7121670258508,0.0610663,0,11.0717868732383,1,0,22
350,3804.79999999354,1,98,1,90,3,3,16.600752746051,26.4031019865764,0.0617223111987187,0.016600752746051,25,2,14,1,1,3,-92.4066429673366,0.0623847,0,11.074536785315,3,0,24
351,3814.88888888238,1,98,1,90,2,3,16.57260242557,26.3798070255117,0.0617784328174896,0.01657260242557,21,1,13,1,1,2,-93.1594011702969,0.0811607,0,11.0704103852081,2,0,18
352,3815.59999999349,1,97,1,90,4,3,16.5410920200127,26.2987709087899,0.061742006615215,0.0165410920200127,19,2,9,1,0,3,-89.782252943938,0.0798209,0,11.0566450637751,3,0,28
353,3824.97777777123,1,97,1,90,2,4,16.5307271080366,26.3036098008382,0.0618430701539966,0.0165307271080366,26,2,16,1,2,2,-82.3340272541094,0.0938735,0,11.0788714128034,1,1,16
354,3835.73333332674,1,96,1,89,3,4,16.5529013332967,26.3601061984788,0.0618908382066277,0.0165529013332967,14,1,6,1,0,1,-75.4984551272153,0.0884807,0,11.0935011574073,1,0,21
355,3845.11111110448,1,96,1,90,3,4,16.5620934369617,26.3440798731672,0.0619070785696911,0.0165620934369617,17,1,11,1,0,1,-86.7434171885486,0.0735822,0,11.1068584445501,1,0,20
356,3865.24444443772,1,97,1,90,3,4,16.6411764705882,26.4392523364485,0.0619007161063236,0.0166411764705882,16,1,10,1,0,1,-84.401256868716,0.0785153,0,11.1231979030144,1,0,19
357,3885.37777777097,1,98,1,90,3,4,16.6932863801912,26.4915196903035,0.0619018776499091,0.0166932863801912,15,1,9,1,0,1,-81.9089414275037,0.0759761,0,11.1216027904534,1,0,18
358,3885.99999999319,1,97,1,92,2,4,16.6618402099609,26.4113380417956,0.0619105199516324,0.0166618402099609,11,1,5,1,0,1,-71.0537241559141,0.1005523,0,11.1078934733072,1,0,18
359,3895.46666665981,1,97,1,93,3,5,16.6642669452265,26.385089329942,0.061949039971018,0.0166642669452265,14,1,8,1,0,1,-79.0448312710634,0.0835858,0,11.1167346461654,1,0,17
360,3905.55555554866,1,97,1,92,3,5,16.6638213359273,26.3544743589742,0.0619650391802291,0.0166638213359273,13,1,7,1,0,1,-76.3334020612348,0.0912221,0,11.1092142239515,1,0,16
361,3906.13333332643,1,96,1,92,2,5,16.6331307008869,26.276264757536,0.0619884448724121,0.0166331307008869,9,1,4,0,0,3,-64.7346314024146,0.1235165,0,11.0959356359543,3,0,17
362,3915.6444444375,1,96,1,92,3,5,16.608147609819,26.2877428425357,0.0620416015390165,0.016608147609819,12,1,6,1,0,1,-73.4879457224693,0.0806776,0,11.0864219491159,1,0,15
363,3916.22222221528,1,95,1,92,2,5,16.5776998710509,26.2100025484198,0.0620722775843439,0.0165776998710509,19,3,10,1,2,4,-59.1158933537965,0.1960417,0,11.0732181309216,2,2,14
364,3925.73333332635,1,92,1,90,3,3,16.5211538461538,26.1920731707316,0.0622903689506469,0.0165211538461538,11,1,6,1,0,1,-72.2635666536634,0.0740094,0,11.0851612903226,1,0,14
365,3926.31111110412,1,94,1,90,4,3,16.4899431515248,26.1132534405605,0.0623280296686206,0.0164899431515248,22,3,12,1,1,5,-99.1681360840173,0.0695507,0,11.0712118324026,4,1,25
366,3935.82222221519,1,91,1,89,3,2,16.4292657383846,26.0876825664046,0.0625223720319771,0.0164292657383846,10,1,5,0,0,3,-67.1177747197769,0.0704374,0,11.0797107424884,3,0,13
367,3936.39999999297,1,94,1,89,5,2,16.4021999999999,26.0944090909089,0.062567036110118,0.0164021999999999,20,1,11,1,0,1,-89.4063360256695,0.0839132,0,11.0683226221079,1,0,28
368,3945.91111110404,1,91,1,89,3,2,16.4301903047691,26.1096075538023,0.0625371537272619,0.0164301903047691,10,1,5,1,0,1,-58.3349862459963,0.0687642,0,11.0940694484064,1,0,11
369,3966.57777777062,1,95,1,90,5,2,16.4968017927002,26.2653007394351,0.0625816411352571,0.0164968017927003,25,3,12,1,1,4,-88.5263584902603,0.0631251,0,11.0890491642258,3,1,26
370,3976.08888888169,1,92,1,88,2,1,16.4694229486954,26.2915486831583,0.0627515983897703,0.0164694229486954,6,1,4,1,0,1,-52.8943642397733,0.1073604,0,11.1194830099472,1,0,7
371,3986.17777777053,1,92,1,88,2,2,16.4861200114504,26.2886778560966,0.0628253667770942,0.0164861200114504,13,1,8,1,1,1,-53.7814132237243,0.0910911,0,11.1234176951463,1,0,8
372,4006.31111110378,1,92,1,88,2,2,16.5281972219321,26.4054081743779,0.0628470171293562,0.0165281972219321,16,2,9,1,1,3,-56.2135572075983,0.0916174,0,11.1163096359897,2,1,7
373,4016.84444443707,1,96,1,87,5,1,16.539396298608,26.443226417535,0.0629642730810046,0.016539396298608,20,1,10,1,0,4,-122.313909612281,0.0624715,0,11.1234730774014,4,0,29
374,4026.93333332591,1,96,1,87,5,2,16.5763624163491,26.4726981873039,0.0629337724973533,0.0165763624163491,19,1,9,1,0,1,-86.3128335740177,0.0830365,0,11.1411481064658,1,0,25
375,4036.48888888143,1,92,1,87,3,2,16.6105677198497,26.4978104102364,0.0629107981220657,0.0166105677198497,14,2,8,1,0,2,-83.9609646653381,0.085871,0,11.1709715154824,2,0,18
376,4037.02222221476,1,95,1,87,5,2,16.5518015254255,26.4239442750117,0.0630419498476682,0.0165518015254255,16,1,7,1,0,2,-90.9735868185083,0.0549621,0,11.1589839858132,2,0,23
377,4046.57777777027,1,91,1,88,2,2,16.5697599077508,26.4233745274488,0.0630409356725146,0.0165697599077508,11,1,7,1,0,1,-74.6278094505637,0.0710841,0,11.177848047907,1,0,14
378,4056.66666665912,1,91,1,89,2,3,16.5936348308184,26.4323386685603,0.0630767433711015,0.0165936348308184,17,1,11,1,1,2,-61.4785783310654,0.0756194,0,11.1867201106641,2,0,13
379,4066.75555554796,1,91,1,90,2,3,16.5733903265557,26.4489798426744,0.0630683142923758,0.0165733903265557,9,1,5,1,0,2,-58.0899335636487,0.0795071,0,11.1658831465338,2,0,11
380,4076.84444443681,1,90,1,90,2,3,16.5461254612546,26.3764705882352,0.063118667753581,0.0165461254612546,8,1,4,1,0,1,-55.2442709948498,0.0725575,0,11.1403726708074,1,0,9
381,4097.33333332562,1,96,1,90,5,3,16.5303446146806,26.3225135653125,0.0631762652705061,0.0165303446146806,25,3,11,1,1,4,-74.5029561425854,0.0719725,0,11.0814532416933,3,1,21
382,4107.37777777013,1,96,1,90,6,2,16.4645687714377,26.2855396175585,0.0633410672853828,0.0164645687714377,22,2,9,1,0,3,-93.4413711026641,0.0465368,0,11.071003139415,3,0,30
383,4116.97777777018,1,91,1,90,1,2,16.4411703191178,26.2675257576576,0.063411247396436,0.0164411703191178,5,1,3,1,0,2,-72.4073465665474,0.0955095,0,11.0821172630708,2,0,7
384,4127.02222221469,1,91,1,90,1,3,16.4794257235378,26.3000137273903,0.0634902278246791,0.0164794257235378,12,1,7,1,1,1,-64.4246541762404,0.0925093,0,11.1008646898433,1,0,5
385,4127.42222221469,1,95,1,90,5,3,16.4520818111673,26.2279565105566,0.0635177272202333,0.0164520818111673,20,1,8,1,0,2,-96.4075533057973,0.0526257,0,11.0890257305662,2,0,27
386,4137.06666665919,1,90,1,90,1,4,16.4738203266788,26.2343208092486,0.0634865767945616,0.0164738203266788,11,1,6,1,1,1,-61.6211665804895,0.0824346,0,11.1102509179927,1,0,4
387,4157.11111110375,1,90,1,89,1,4,16.5484450483094,26.324903938521,0.0635212888377445,0.0165484450483094,8,2,4,1,1,4,-45.8116346418222,0.0965417,0,11.126360129923,2,2,3
388,4177.15555554832,1,91,1,88,2,3,16.5748143273388,26.3863423486945,0.0636928029432053,0.0165748143273388,14,2,8,1,1,2,-55.8715789961768,0.0787788,0,11.1302389543584,1,1,8
389,4187.19999999282,1,91,1,87,3,2,16.5843655908607,26.4209377321449,0.0638200183654729,0.0165843655908607,20,2,10,1,1,2,-65.7001341147842,0.0766946,0,11.1498274105424,1,1,17
390,4187.46666665949,1,92,1,86,4,1,16.527169537369,26.3490302910054,0.0639028859367842,0.016527169537369,18,1,8,1,0,1,-83.7713307682128,0.0938793,0,11.1378751230095,1,0,25
391,4197.51111110399,1,92,1,87,4,2,16.5527086916649,26.3617212496885,0.0638857142857143,0.0165527086916649,20,2,10,1,1,4,-71.7252551206665,0.0905306,0,11.1481495887237,2,2,24
392,4207.24444443738,1,90,1,86,4,1,16.5380769321769,26.3575601106569,0.0639680729760547,0.0165380769321769,18,2,9,1,0,2,-89.8816713512065,0.0724552,0,11.1646945354407,2,0,25
393,4217.28888888189,1,90,1,86,4,1,16.5193753700414,26.3467658168083,0.0640646335912608,0.0165193753700414,24,3,11,1,1,3,-71.7279594069449,0.0965124,0,11.164955982393,1,2,24
394,4227.33333332639,1,89,1,86,5,0,16.4672143221329,26.3289358935797,0.0642305946436677,0.0164672143221329,21,2,10,1,0,5,-94.6620898811438,0.0100758,0,11.1622075524877,5,0,31
395,4247.55555554873,1,92,1,86,5,0,16.4845893716855,26.3753429946968,0.0643043133703159,0.0164845893716855,16,1,9,1,0,2,-72.3617411256376,0.008347,0,11.1467223370445,2,0,21
396,4267.37777777107,1,91,1,89,4,1,16.4987805590814,26.3702419610036,0.0643010509662109,0.0164987805590814,27,1,13,1,1,2,-96.1051186983686,0.0956452,0,11.1361875897002,2,0,26
397,4277.59999999335,1,88,1,89,3,2,16.4969774664455,26.3397119212155,0.0642181162685894,0.0164969774664455,22,3,15,1,2,5,-94.8376191060205,0.0721131,0,11.1149848178179,3,2,18
398,4287.64444443786,1,88,1,88,5,1,16.4429059746192,26.3178355403821,0.0643964935940661,0.0164429059746192,20,2,15,1,0,3,-113.150019267724,0.0752887,0,11.1105956644538,3,0,28
399,4337.42222221593,1,94,1,89,3,1,16.557752757649,26.5200775366245,0.0644763399865441,0.016557752757649,27,1,15,1,1,2,-100.025645066003,0.0936213,0,11.1093440322616,2,0,23
400,4347.46666666043,1,94,1,90,3,3,16.5646133000043,26.5033812800069,0.0643935159306875,0.0165646133000043,26,1,14,1,1,2,-97.1685712348152,0.0955912,0,11.1073542034953,2,0,21
401,4347.68888888266,1,92,1,90,4,3,16.5367374483814,26.4312950352246,0.0643183591572846,0.0165367374483814,16,2,11,1,0,5,-91.4782503488325,0.0667498,0,11.0949971019954,5,0,23
402,4357.73333332716,1,92,1,89,4,3,16.5079933296567,26.403668889147,0.0644263936797596,0.0165079933296567,15,1,11,1,0,1,-85.9171242614127,0.0710931,0,11.088315705187,1,0,19
403,4377.51111110506,1,93,1,88,3,3,16.5462535187846,26.4375400575621,0.0644301266385248,0.0165462535187846,22,3,10,1,1,3,-90.7117728423105,0.0955816,0,11.0945977351388,2,1,19
404,4377.77777777172,1,92,1,85,4,2,16.4617567181246,26.3659455128205,0.0646054964539007,0.0164617567181246,13,1,10,1,0,1,-82.0190904664496,0.0674532,0,11.0822219014627,1,0,17
405,4387.82222221623,1,91,1,85,4,2,16.4716023023954,26.3545636838326,0.0646232156689167,0.0164716023023954,12,1,9,1,0,1,-79.2587740023929,0.0696284,0,11.0822762034549,1,0,16
406,4397.55555554962,1,92,1,85,4,2,16.4910346694629,26.358620988076,0.0646480274063432,0.0164910346694629,19,2,9,1,0,3,-91.1463448888514,0.0650703,0,11.1015595876131,3,0,24
407,4397.86666666073,1,90,1,85,4,2,16.4361471346773,26.2888783870724,0.0647331274812528,0.0164361471346773,11,1,8,1,0,1,-76.3830992434892,0.0680174,0,11.0896762851213,1,0,15
408,4407.91111110524,1,90,1,86,4,2,16.4653103150982,26.3087023512983,0.0647648419429453,0.0164653103150982,10,1,7,1,0,1,-73.7138657753679,0.0750599,0,11.1027551207314,1,0,14
409,4417.59999999418,1,91,1,87,3,3,16.474232849148,26.2962686941685,0.0648036087578392,0.016474232849148,17,3,9,1,1,3,-95.3473911681276,0.0606902,0,11.1149176954733,2,1,17
410,4417.95555554974,1,90,1,86,4,2,16.3926790201661,26.2282864322657,0.0650120799472875,0.0163926790201661,9,1,6,1,0,2,-59.7053053546203,0.0875193,0,11.1035079861994,2,0,13
411,4427.99999999424,1,90,1,85,3,2,16.396240507828,26.2074679815148,0.0650575973669775,0.016396240507828,25,1,14,1,2,1,-67.4851202791458,0.0708351,0,11.099281530984,1,0,9
412,4437.64444443874,1,90,1,86,4,3,16.399245856035,26.1858925765721,0.0649890590809628,0.016399245856035,22,3,9,1,1,3,-88.2968596388189,0.0727262,0,11.1073569424,2,1,17
413,4448.04444443881,1,90,1,83,3,2,16.3461111692723,26.1625425417039,0.0651604453176162,0.0163461111692723,14,1,8,1,1,1,-65.3942491780136,0.0614799,0,11.089350418245,1,0,8
414,4468.08888888337,1,91,1,83,3,3,16.4222199061171,26.3283847288419,0.0651700087183958,0.0164222199061171,13,1,7,1,1,1,-51.9047878022694,0.0769688,0,11.1091487600204,1,0,7
415,4477.68888888343,1,91,1,86,4,3,16.4106844741235,26.283422459893,0.0651866361954511,0.0164106844741235,17,2,8,1,0,2,-87.1772678401344,0.0726113,0,11.1073446327683,2,0,23
416,4478.13333332787,1,90,1,86,3,3,16.3562369430578,26.2135957407407,0.0652835107538562,0.0163562369430578,12,1,6,1,1,1,-48.8884849919431,0.085541,0,11.0949191904941,1,0,6
417,4488.17777777238,1,90,1,86,2,3,16.3983810074958,26.2548546981715,0.0653070080277718,0.0163983810074958,19,2,13,1,2,2,-50.8657219553586,0.0925755,0,11.1169204577843,1,1,5
418,4497.73333332799,1,89,1,86,4,3,16.3930658251682,26.2636916668477,0.0653891956262856,0.0163930658251682,25,1,14,1,1,1,-85.862853629332,0.0689667,0,11.1376960161997,1,0,22
419,4537.77777777267,1,91,1,88,4,3,16.4859626632486,26.3862629927657,0.0653206650831354,0.0164859626632486,33,2,21,1,2,3,-80.1428118059744,0.0816537,0,11.1192947728712,2,1,21
420,4538.22222221712,1,90,1,87,3,2,16.4327361339923,26.318392700088,0.0653039268423884,0.0164327361339923,18,1,13,1,1,2,-67.6514043756444,0.0705653,0,11.1076512620638,2,0,16
421,4548.26666666162,1,90,1,87,3,2,16.415328344552,26.2645253512833,0.0652850853645442,0.016415328344552,18,1,12,1,1,2,-65.7926778367585,0.0815262,0,11.0894662594307,2,0,14
422,4557.82222221723,1,90,1,89,4,2,16.4227860956538,26.2505950977773,0.0652663165791448,0.0164227860956538,32,2,19,1,1,2,-117.224107381763,0.0539461,0,11.1004181268071,2,0,30
423,4567.86666666174,1,90,1,88,4,4,16.4044054032552,26.2384599512799,0.0652568621168429,0.0164044054032552,30,1,19,1,1,2,-110.740025578709,0.0580428,0,11.0997693260121,2,0,28
424,4578.31111110624,1,90,1,90,2,4,16.4035947712418,26.2114882506527,0.0651549025870329,0.0164035947712418,17,1,12,1,1,1,-75.5983310784161,0.0928715,0,11.0805739514349,1,0,11
425,4587.9111111063,1,90,1,90,4,4,16.3784665579119,26.1458333333333,0.0651434643995749,0.0163784665579119,29,1,18,1,1,1,-96.4396523731267,0.0693753,0,11.0694597574421,1,0,26
426,4588.35555555075,1,89,1,90,2,4,16.3517915309446,26.077922077922,0.0650492636931878,0.0163517915309446,16,1,11,1,1,1,-72.4219104083228,0.0958455,0,11.0572687224669,1,0,10
427,4608.39999999531,1,90,1,90,2,4,16.3376761517615,26.0302353195164,0.0650449497620307,0.0163376761517615,16,1,11,1,1,2,-61.2721901778941,0.0785712,0,11.0171829312866,2,0,9
428,4617.95555555092,1,89,1,89,4,4,16.3441626082252,26.0155146425497,0.0650406504065041,0.0163441626082252,28,1,16,1,1,1,-91.4863422210542,0.0689987,0,11.0273868200074,1,0,25
429,4618.44444443981,1,88,1,89,2,4,16.31887523886,25.9503763463315,0.0649542057058638,0.01631887523886,14,1,9,1,1,1,-55.5499936561761,0.0695138,0,11.0161335036943,1,0,7
430,4627.99999999543,1,88,1,89,4,4,16.326112459547,26.0039626288661,0.064963733837906,0.016326112459547,28,1,16,1,1,1,-91.3492768046538,0.0595382,0,11.0268169398907,1,0,26
431,4628.48888888432,1,87,1,89,1,4,16.3008659364467,25.9389100633947,0.0648778953988052,0.0163008659364467,23,2,13,1,3,3,-63.0083121388712,0.1018472,0,11.0155415007211,2,1,4
432,4638.04444443993,1,87,1,89,4,4,16.2751026321545,25.9149711142768,0.064930991217064,0.0162751026321545,27,1,15,1,1,1,-88.2612921009635,0.0621508,0,11.0216343888418,1,0,25
433,4638.53333332882,1,86,1,89,2,4,16.2502746516614,25.8508205456097,0.0648524658534042,0.0162502746516614,13,1,8,1,1,1,-63.5097509292366,0.0835217,0,11.0105346768337,1,0,7
434,4648.08888888443,1,86,1,88,4,4,16.2892818500685,25.8883229402875,0.064868804664723,0.0162892818500685,29,2,17,1,2,2,-73.8562871294011,0.0654176,0,11.0426796437352,1,1,24
435,4658.13333332894,1,86,1,86,4,3,16.2875809876544,25.9026415198065,0.0648811377556317,0.0162875809876544,27,1,17,1,1,2,-80.5879597422535,0.0690132,0,11.0529186941194,2,0,26
436,4658.57777777338,1,85,1,86,2,3,16.2643329561591,25.8413005851665,0.0648033126293996,0.0162643329561591,12,1,7,1,1,1,-60.806130090446,0.0766398,0,11.0428117468065,1,0,6
437,4668.17777777344,1,85,1,86,4,4,16.2826413809145,25.8461168248946,0.0648263027295285,0.0162826413809145,18,1,11,1,0,2,-76.8606438950283,0.1251616,0,11.0609059001445,2,0,24
438,4678.62222221795,1,85,1,86,2,4,16.323114298282,25.8861509578815,0.0648090815273478,0.016323114298282,13,1,6,1,1,1,-49.3085092538054,0.0752103,0,11.0701034333921,1,0,6
