#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.83;0.1;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
60;124.31;2.55;PP/0.05,TA/0.02,IS/0,PS/0,RB/0,OB/2.27,RP/0
119.96;186.75;4.26;PP/0.05,TA/0.03,IS/0,PS/0,RB/0.01,OB/3.93,RP/0
179.96;218.94;5.53;PP/0.05,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/5.16,RP/0
239.96;255.03;6.92;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/6.52,RP/0
299.96;280.76;7.72;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/7.3,RP/0
360;336.77;9.57;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/9.12,RP/0
420;377.65;11.23;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/10.74,RP/0
480;399.52;11.74;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/11.22,RP/0
540;441.37;13.53;PP/0.07,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/12.98,RP/0
600;468.11;14.43;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/13.85,RP/0
659.96;492.93;15.4;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/14.8,RP/0
719.96;520.31;16.38;PP/0.08,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/15.75,RP/0
779.96;534.12;16.75;PP/0.15,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/16,RP/0
839.96;556.31;17.48;PP/0.16,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/16.71,RP/0
899.96;576.68;18.35;PP/0.16,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/17.55,RP/0
959.96;604.11;19.51;PP/0.16,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/18.67,RP/0
1019.96;620.36;19.96;PP/0.16,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/19.1,RP/0
1079.96;633.9;20.63;PP/0.16,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/19.74,RP/0
1139.96;665.27;21.83;PP/0.17,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/20.91,RP/0
1199.96;699.88;22.85;PP/0.17,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/21.89,RP/0
1259.96;707.11;23.36;PP/0.17,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/22.38,RP/0
1319.96;734.83;24.47;PP/0.17,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/23.46,RP/0
1379.96;768.44;25.67;PP/0.17,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/24.63,RP/0
1439.96;784.18;26.39;PP/0.18,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/25.31,RP/0
1499.96;808.89;27.28;PP/0.18,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/26.16,RP/0
1559.96;848.5;28.88;PP/0.18,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/27.73,RP/0
1619.96;876.68;30.29;PP/0.19,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/29.1,RP/0
1679.96;926.21;31.83;PP/0.19,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/30.61,RP/0
1739.96;938.95;32.43;PP/0.19,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/31.17,RP/0
1799.96;968.85;33.66;PP/0.2,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/32.37,RP/0
1859.96;994.92;34.8;PP/0.2,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/33.48,RP/0
1919.96;1015.4;35.41;PP/0.2,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/34.07,RP/0
1979.96;1046.88;36.54;PP/0.2,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/35.17,RP/0
2039.96;1068.17;37.59;PP/0.2,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/36.19,RP/0
2099.96;1087.79;38.68;PP/0.21,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/37.24,RP/0
2159.96;1089.3;38.88;PP/0.21,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/37.42,RP/0
2219.96;1109.99;39.45;PP/0.21,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/37.95,RP/0
2279.96;1147.12;41.01;PP/0.22,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/39.48,RP/0
2340;1186.18;42.57;PP/0.22,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/41.01,RP/0
2400;1221.82;43.91;PP/0.22,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/42.32,RP/0
2460;1260.13;45.19;PP/0.22,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/43.57,RP/0
2520;1303.29;47.27;PP/0.22,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/45.62,RP/0
2580;1336.02;48.74;PP/0.23,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/47.06,RP/0
2640;1353.21;49.73;PP/0.24,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/47.98,RP/0
2700;1377.5;50.86;PP/0.24,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/49.08,RP/0
2760;1404.13;51.84;PP/0.25,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/50.01,RP/0
2820;1427.36;52.74;PP/0.25,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/50.88,RP/0
2880;1439.86;53.42;PP/0.26,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/51.52,RP/0
