#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
118.09;2;90;1;45.55;45.47
128.09;2;90;1;128.09;55.47
138.09;2;90;1;113.91;65.47
148.09;2;90;1;99.73;75.47
178.67;8;20;1;33.59;33.51
188.67;8;20;1;19.41;19.33
251.07;0;59;0;57.63;33.38
261.11;0;59;0;43.5;43.42
318.98;8;21;1;53.01;28.76
329.02;8;21;1;87.23;38.8
339.07;8;21;1;48.92;48.84
375.56;2;28;1;61.23;36.98
385.6;2;28;1;47.09;47.02
427.16;8;7;1;40.29;40.22
475.11;2;22;1;64.07;39.82
485.16;2;22;1;49.93;49.87
495.2;2;22;1;35.8;35.73
537.73;0;38;0;54.15;29.91
547.73;0;38;0;39.97;39.91
569.82;9;71;0;37.88;37.82
662.62;6;86;0;58.14;58.09
672.62;6;86;0;43.97;43.91
710.44;2;48;1;57.61;33.38
720.44;2;48;1;43.43;43.38
823.07;2;28;1;73.51;73.47
829.78;9;81;0;104.4;104.36
833.07;2;28;1;59.34;59.29
862.13;8;69;1;64.22;39.96
872.13;8;69;1;50.04;49.96
915.38;2;6;1;69.11;44.84
925.38;2;6;1;54.93;54.84
958.98;8;60;1;40.17;40.09
1082.44;8;88;1;42.74;42.67
1105.87;6;15;0;41.99;41.91
1129.42;9;66;0;41.36;41.29
1154.49;0;7;0;211.5;103.07
1158.13;2;51;1;21.72;21.64
1196.67;8;23;1;36.07;36
1251.6;2;38;1;260.26;42.58
1261.6;2;38;1;52.64;52.58
1343.64;9;96;0;110.51;110.44
1364.36;2;39;1;1243.46;43.38
1374.36;2;39;1;1277.64;53.38
1411.69;0;46;0;1049;33.42
1421.69;0;46;0;43.48;43.42
1439.64;8;90;1;182.33;86.8
1461.42;6;2;0;131.57;89.33
1539.91;9;36;0;40.81;40.76
1564.49;8;3;1;113.74;81.42
1579.33;2;1;1;56.05;56
1638.67;8;42;1;42.85;42.8
1662.49;9;67;0;115.03;70.04
1665.07;2;73;1;1084.77;45.02
1672.49;9;67;0;100.85;80.04
1675.07;2;73;1;1118.95;55.02
1685.07;2;73;1;65.07;65.02
1802.8;2;76;1;110.26;109.11
1812.31;0;92;0;458.28;59.6
1895.78;8;35;1;33.99;33.91
1944.71;2;34;1;1243.52;43.47
2039.02;8;36;1;153.05;134.93
2049.02;8;36;1;42.16;42.09
2071.24;0;86;0;88.56;68.13
2081.29;0;86;0;146.96;78.18
2140.22;6;99;0;1245.6;45.51
2201.33;0;97;0;1234.17;34.09
2248.09;8;87;1;1232.57;32.49
2254.18;6;28;0;102.24;102.18
2287.87;2;72;1;39.21;39.16
2304.8;8;23;1;104.5;59.2
2359.82;2;31;1;1247.58;47.47
2371.51;0;53;0;74.5;50.27
2381.56;0;53;0;60.36;60.31
2495.78;8;0;1;53.69;53.6
2518.4;0;43;0;1236.91;36.8
2542.13;9;19;0;27.51;27.42
2556.58;6;69;0;1250.91;50.8
2580.53;0;54;0;41.73;41.64
2581.91;8;11;1;623.4;104.71
2616.58;9;87;0;150.31;110.36
2626.62;9;87;0;136.17;120.4
2656.22;2;5;1;69.06;68.98
2670.49;8;1;1;59.15;59.07
2700.4;6;28;0;475.92;103.56
2710.44;6;28;0;147.46;113.6
2718.49;2;26;1;1243.56;43.47
2732.76;8;33;1;73.05;72.98
2781.2;0;94;0;97.32;73.07
2783.33;2;24;1;147.81;134.89
2791.24;0;94;0;83.18;83.11
2805.51;6;83;0;49.09;49.02
2852.84;8;73;1;72.25;72.18
2888.09;9;53;0;83.31;59.07
2898.13;9;53;0;69.18;69.11
2899.24;2;81;1;46.11;46.04
2912.4;6;96;0;1244.04;43.91
2922.44;6;96;0;1278.27;53.96
2940.53;8;24;1;39.04;38.98
2960.93;2;6;1;1244.22;44.09
3004.22;8;88;1;126.91;104.27
3007.56;6;80;0;81.88;81.82
3014.27;8;88;1;282.03;114.31
3031.38;2;8;1;1604.81;42
3041.42;2;8;1;1252.17;52.04
3080.53;8;14;1;130.68;130.62
3084.93;9;2;0;86.72;38.31
3094.98;9;2;0;48.41;48.36
3109.24;0;96;0;38.5;38.44
3127.42;2;38;1;105.03;104.98
3137.47;2;38;1;42.54;42.49
3164.44;8;39;1;1254.3;54.18
3174.49;8;39;1;1336.88;64.22
3266.22;2;54;1;74.58;74.53
3281.56;8;52;1;1250.51;50.4
3296.76;6;74;0;56.76;56.67
3324.71;2;47;1;1269.49;69.38
3334.76;2;47;1;2149.98;79.42
3349.02;8;11;1;84.84;84.76
3385.96;2;48;1;1258.19;73.33
3396;2;48;1;83.46;83.38
3427.42;6;26;0;139.06;85.47
3437.47;6;26;0;221.65;95.51
3525.38;2;41;1;43.59;43.51
3532.44;9;24;0;99.01;98.93
3563.82;8;1;1;106.21;90.22
3620.76;0;24;0;42.25;42.18
3630.89;2;34;1;1237.16;37.07
3640.93;2;34;1;1295.56;47.11
3650.98;2;34;1;1571.57;57.16
3656.98;9;8;0;126.83;103.6
3671.6;8;9;1;1253.69;53.6
3681.64;8;9;1;1312.09;63.64
3739.91;0;92;0;113.05;75.96
3809.11;9;23;0;37.17;37.11
3860.04;6;26;0;39.75;39.69
3860.04;8;12;1;63.93;63.87
3929.29;2;21;1;36.45;36.4
3981.24;9;90;0;40.05;40
4021.82;6;73;0;467.49;106.09
4036.4;8;57;1;46.85;46.8
4057.69;2;52;1;140.67;140.62
4067.73;2;52;1;54;29.78
4077.78;2;52;1;39.87;39.82
4151.82;9;24;0;65.55;65.47
4163.02;2;8;1;197.65;85.73
4191.24;8;77;1;56.62;56.53
4310.09;2;94;1;78.75;78.67
4374.76;9;61;0;95.05;47.29
4384.76;9;61;0;685.35;57.29
4393.82;8;87;1;235.02;41.51
4403.82;8;87;1;51.58;51.51
4418.67;2;67;1;1251.2;51.11
4428.67;2;67;1;1285.38;61.11
4438.67;2;67;1;1319.56;71.11
4467.96;8;84;1;43.18;43.11
4500.8;2;30;1;100.2;100.13
4506.76;9;21;0;33.62;33.56
4624.13;9;1;0;102.64;30.04
4634.13;9;1;0;40.1;40.04
4648.93;2;93;1;1239.68;39.6
4658.93;2;93;1;1298.04;49.6
4688.4;8;82;1;142.73;110
4708.62;6;94;0;90.41;90.36
4794.04;8;37;1;127.48;127.42
4798.36;0;48;0;35.07;35.02
4804.04;8;37;1;3038.97;85.24
4819.24;6;99;0;80.14;80.09
4875.6;2;18;1;88.14;39.73
4885.6;2;18;1;49.78;49.73
4916.8;8;72;1;1241.58;41.51
4920;9;73;0;108.36;108.31
4949.69;6;80;0;41.33;41.24
4957.78;2;47;1;1234.2;34.13
5002.49;8;84;1;311.74;103.24
5018.84;2;45;1;37.95;37.87
5021.96;9;87;0;65.24;65.16
5095.51;8;88;1;985.06;76.09
5173.6;2;39;1;120.17;54
5188.22;0;58;0;158.97;110.53
5198.22;0;58;0;120.61;120.53
5206.27;8;74;1;829.85;80.22
5216.27;8;74;1;90.3;90.22
5264.84;2;46;1;66.34;66.27
5270.84;6;92;0;120.7;120.62
5289.11;0;47;0;42.25;42.18
5359.47;8;99;1;64.24;64.18
5491.07;6;90;0;1235.54;35.47
5501.07;6;90;0;1293.9;45.47
5511.07;6;90;0;1328.08;55.47
5559.69;8;86;1;46.85;46.8
5573.96;2;81;1;1245.9;45.82
5594.13;6;53;0;105.48;105.42
5617.02;8;82;1;200.9;79.96
5627.02;8;82;1;259.26;89.96
5637.02;8;82;1;100.01;99.96
5651.2;2;36;1;90.01;89.96
5688.53;0;58;0;103.16;103.11
5697.64;8;39;1;63.91;63.87
5698.53;0;58;0;16.44;16.36
5746.04;6;51;0;39.78;39.69
5796.8;2;34;1;1226.95;26.89
5813.33;9;84;0;34.53;34.44
5814.31;8;21;1;83.86;83.78
5883.29;2;22;1;80.3;80.22
5951.56;9;7;0;1019.02;101.11
5961.56;9;7;0;134.39;111.11
5967.11;8;81;1;91.59;46.04
5977.11;8;81;1;222.48;56.04
6011.91;6;43;0;668.33;71.33
6028.84;0;7;0;56.61;56.53
6066.36;2;48;1;45.76;45.69
6092;8;73;1;1232;31.91
6152.36;0;42;0;83.4;83.33
6214.27;0;42;0;48.6;48.53
6256.4;6;58;0;66.55;66.49
6306.67;8;1;1;92.64;92.58
6348.58;9;45;0;400.52;47.16
6369.6;6;1;0;83.03;82.98
6462.89;9;92;0;1240.2;40.13
6548.36;2;23;1;140.89;44.09
6558.36;2;23;1;54.18;54.09
6561.24;0;67;0;32.89;32.8
6600.62;8;51;1;120.62;78.53
6610.62;8;51;1;154.8;88.53
6649.24;6;41;0;96.71;96.62
6659.24;6;41;0;58.35;58.27
6672.58;2;21;1;47.5;47.42
6700.8;9;28;0;1236.32;36.27
6766.31;2;5;1;117.06;116.98
6775.42;0;58;0;101.99;52.93
6785.42;0;58;0;87.81;62.93
6858.67;8;53;1;40.16;40.09
6901.29;2;86;1;34.42;34.36
6918.31;6;72;0;148.16;148.09
6932;8;48;1;186.03;129.24
7002.44;2;96;1;280.65;89.56
7038.44;9;36;0;147.4;147.33
7048.44;9;36;0;109.04;95.38
7058.4;8;82;1;1061.98;45.29
7068.4;8;82;1;104.82;55.29
7075.38;0;72;0;232.69;39.2
7085.38;0;72;0;49.26;49.2
7100.18;2;48;1;39.88;39.82
7133.2;8;57;1;48.72;48.67
7137.24;9;2;0;222.02;104
7202.36;6;49;0;45.34;45.29
7205.42;2;53;1;2031.09;51.96
7218.89;0;84;0;86.05;86
7228.89;0;84;0;23.52;23.47
7258.4;2;73;1;28.85;28.8
7274.76;8;90;1;3672.07;81.2
7317.02;2;13;1;1272.25;72.18
7346.58;8;28;1;68.67;68.62
7380.49;2;33;1;1263.18;63.11
7420;0;3;0;1278.51;56.18
7433.16;8;17;1;106.89;59.11
7443.16;8;17;1;141.07;69.11
7445.2;6;2;0;46.39;46.31
7453.16;8;17;1;2955.84;79.11
7479.33;2;18;1;1241.12;41.07
7547.2;9;29;0;124.21;113.2
7548.84;8;44;1;101.68;64.58
7557.2;9;29;0;13.32;13.24
7600.8;0;87;0;81.1;81.02
7608.36;2;6;1;1249.25;49.2
7618.36;2;6;1;1307.61;59.2
7673.69;8;55;1;81.45;59.07
7683.69;8;55;1;115.63;69.07
7737.42;6;43;0;72.65;72.58
7747.42;6;43;0;34.29;34.22
7763.6;2;72;1;74.64;74.58
7790.18;9;7;0;28.69;28.62
7814.44;8;11;1;318.92;69.56
7824.44;8;11;1;1392.8;192.76
7888.09;2;31;1;78.24;29.82
7898.09;2;31;1;39.88;39.82
7920.8;8;58;1;38.41;38.36
7983.78;2;27;1;77.21;52.98
7993.78;2;27;1;63.03;62.98
7996.76;6;56;0;3281.83;71.91
8021.96;9;32;0;42.85;42.8
8108.44;8;55;1;80.98;32.58
8118.44;8;55;1;42.62;42.58
8213.42;6;95;0;40.88;40.8
8255.02;0;43;0;130.84;89.69
8263.96;2;35;1;43.06;42.98
8278.22;8;6;1;226.58;132.27
8303.11;6;67;0;299.83;33.78
8313.16;6;67;0;43.9;43.82
8317.02;2;13;1;71.95;71.87
8351.78;0;17;0;58.34;58.27
8398.84;8;45;1;250.49;32.8
8408.89;8;45;1;42.92;42.84
8423.78;2;49;1;3152.73;106.89
8442.76;0;87;0;125.14;125.07
8472.89;9;76;0;34.38;34.31
8535.38;8;23;1;145.23;107.82
8545.42;8;23;1;131.09;117.87
8611.69;0;58;0;124.82;124.76
8621.73;0;58;0;13.97;13.91
8638.31;8;31;1;103.09;78.84
8648.36;8;31;1;88.95;88.89
8701.69;2;86;1;69.75;69.69
8711.73;2;86;1;1337.11;136.98
8726;8;90;1;45.7;45.64
8780.8;2;36;1;76.32;76.27
8814.22;8;82;1;37.21;37.16
8955.56;0;24;0;33.47;33.38
8975.64;2;73;1;126.09;126.04
8985.69;2;73;1;87.78;87.73
8989.82;9;80;0;43.55;43.47
9004.09;6;43;0;493.04;124.4
9080.49;0;87;0;85.86;85.78
9082.8;2;61;1;39.81;39.73
9110.53;8;66;1;91.73;69.2
9184.4;2;25;1;1229.47;29.38
9202.98;8;13;1;87.46;81.16
9219.64;9;17;0;128.3;79.87
9229.69;9;17;0;89.99;89.91
9328.58;8;71;1;527.38;43.73
9338.62;8;71;1;53.85;53.78
9365.07;9;32;0;152.83;112.98
9421.6;2;90;1;161;118.67
9436.49;8;34;1;1239.77;39.64
9474.36;9;61;0;92.86;92.8
9484.4;9;61;0;30.37;30.31
9511.33;8;27;1;33.12;33.07
9521.64;0;1;0;91.79;48.18
9548.98;2;73;1;312.56;125.29
9596.98;8;8;1;70.41;70.36
9638.49;6;17;0;39.38;39.33
9658.67;0;97;0;35.38;35.33
9675.6;2;39;1;100.67;100.62
9692;9;43;0;528.12;118
9702.04;9;43;0;344.73;128.04
