#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.82;0.1;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
60;123.19;2.57;PP/0.04,TA/0.02,IS/0,PS/0,RB/0.01,OB/2.28,RP/0
119.96;188.26;4.34;PP/0.05,TA/0.02,IS/0,PS/0,RB/0.01,OB/4,RP/0
179.96;219.22;5.9;PP/0.05,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/5.5,RP/0
239.96;254.73;7.54;PP/0.05,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/7.11,RP/0
299.96;284.15;8.38;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/7.92,RP/0
360;334.63;10.3;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/9.81,RP/0
420;376.84;11.97;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/11.44,RP/0
480;398.07;12.49;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/11.92,RP/0
540;443.58;14.27;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/13.66,RP/0
600;468.7;15.19;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/14.55,RP/0
659.96;491.68;16.15;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/15.47,RP/0
719.96;522.67;17.17;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/16.47,RP/0
779.96;528.77;17.69;PP/0.14,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/16.85,RP/0
839.96;554.39;18.45;PP/0.14,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/17.58,RP/0
899.96;572.23;19.31;PP/0.14,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/18.41,RP/0
959.96;599.71;20.63;PP/0.15,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/19.68,RP/0
1019.96;615.39;21.1;PP/0.15,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/20.13,RP/0
1079.96;629.43;21.79;PP/0.15,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/20.78,RP/0
1139.96;665.1;23;PP/0.16,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/21.96,RP/0
1199.96;697.31;24.05;PP/0.16,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/22.97,RP/0
1259.96;707.19;24.61;PP/0.16,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/23.51,RP/0
1319.96;733.74;25.73;PP/0.17,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/24.6,RP/0
1379.96;765.57;26.99;PP/0.17,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/25.82,RP/0
1439.96;787.85;27.73;PP/0.17,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/26.52,RP/0
1499.96;806.34;28.62;PP/0.17,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/27.38,RP/0
1559.96;847.63;30.28;PP/0.18,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/29.01,RP/0
1619.96;882;31.81;PP/0.19,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/30.5,RP/0
1679.96;928.66;33.35;PP/0.19,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/32,RP/0
1739.96;940.18;33.96;PP/0.19,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/32.58,RP/0
1799.96;969.07;35.26;PP/0.19,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/33.84,RP/0
1859.96;995.05;36.42;PP/0.2,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/34.97,RP/0
1919.96;1013.96;37.03;PP/0.2,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/35.54,RP/0
1979.96;1043.8;38.16;PP/0.2,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/36.65,RP/0
2039.96;1073.69;39.18;PP/0.2,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/37.64,RP/0
