bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
1;38;14.8370101392744;17.9339398908982;3.0969297516238;47.5981430139186;6.89914074460861;4.3130941760329;0.236842105263158;0;1.8666666666629
3;31;13.9739887359321;14.9846456577261;1.01065692179397;27.5110671166106;5.24509934287336;3.082545828272;0.129032258064516;0;1.18136200715854
4;37;12.8990474251915;14.3102924704098;1.41124504521833;27.481121768568;5.24224396309138;2.45950832105204;0.108108108108108;0;0.900900900897934
5;36;14.7113295660075;16.1332883039906;1.42195873798314;64.8396371423102;8.05230632442099;4.18114169681652;0.277777777777778;0;2.39753086418034
7;36;13.1817821077023;14.1785759091194;0.996793801417021;69.6747983765256;8.34714312663474;3.70665395040416;0.138888888888889;0;0.803703703695782
10;37;13.3196881954343;14.0808016556668;0.761113460232431;16.1903705430034;4.02372595277106;2.53891227377404;0.0810810810810811;0;0.69789789789564
11;32;14.0132519401835;15.8366881564316;1.82343621624817;19.7918485581937;4.4488030478089;2.61455864045859;0.15625;0;1.36527777777286
12;34;14.0934990674841;13.6325490636078;-0.460950003876227;9.24734676123234;3.04094504409934;1.78156899536584;0;0;0.579084967318515
13;35;13.0406173994737;15.7408749682297;2.700257568756;56.914616102587;7.54417762931037;4.20898373769669;0.285714285714286;0;2.37841269839157
14;36;15.3742514433082;16.8422854932273;1.46803404991909;52.1447003710131;7.22112874632582;4.26627908726137;0.194444444444444;0;1.14197530864026
