layer,metric,empty,loaded,total,unit
L1,orders_completed,,,3684,orders
L1,orders_per_hour,,,1842,orders/h
L1,total_energy_with_support_kJ,,,53347.9701109617,kJ
L1,total_energy_mech_kJ,,,14690.7773986772,kJ
L1,energy_total_with_support_per_order_kJ,,,14.4809908010211,kJ/order
L1,energy_mech_per_order_kJ,,,3.98772459247481,kJ/order
L1,total_distance_m,,,169440.851376908,m
L1,order_distance_m,,,45.9937164432432,m/order
L1,system_order_pile_on,,,4.19589977220957,orders/output_station_arrival
L1,input_station_arrivals,,,681,count
L1,output_station_arrivals,,,878,count
L1,station_arrivals_total,,,1559,count
L2,trip_count,2298,3138,5436,trips
L2,distance_m,63323,106354,169677,m
L2,total_time_sec,55222.2908916389,109135.219570955,164357.510462594,s
L2,total_move_turn_energy_kJ,4118.32149691174,9922.82280535755,14041.1443022693,kJ
L2,move_turn_pct_of_mech,28.0333802980539,67.5445725986633,,%
L2,avg_distance_per_trip_m,27.5557006092254,33.8922880815806,,m/trip
L2,avg_time_per_trip_sec,24.0305878553694,34.7785913228027,,s/trip
L2,avg_energy_per_trip_kJ,1.79213294034453,3.16214875887749,,kJ/trip
L3,e1_accel_kJ,,,2716.44572789309,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,9108.72979096913,kJ
L3,e4_rotation_kJ,,,2215.96878340706,kJ
L3,e5_lift_kJ,,,649.633096407925,kJ
L3,e1_pct_of_mech,,,18.4908235566737,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,62.0030481966822,%
L3,e4_pct_of_mech,,,15.0840811433613,%
L3,e5_pct_of_mech,,,4.42204710328277,%
L4,turn_count,4633,12728,17361,events
L4,turn_energy_kJ,476.637171911737,1739.33161149532,2215.96878340706,kJ
L4,turn_pct_of_total,0.893449499428657,3.26035200191794,,%
L4,turn_pct_of_state,11.5735785141874,17.5285969084948,,%
L4,turn_per_trip,2.01610095735422,4.05608667941364,,per trip
L4,turn_per_m,0.0731645689559876,0.119675799687835,,per m
L5,wait_time_sec,1335.85971086653,5223.36919539903,6559.22890626556,s
L5,wait_energy_kJ,120.227373977988,470.103227585912,590.330601563901,kJ
L5,wait_pct_of_total,0.225364477276117,0.881201715094531,,%
L5,wait_ratio_mean,0.0218099396057019,0.0266340619446596,0.024576745983518,ratio
L5,wait_ratio_median,0.00596203653939105,0.00587997501011038,0.00589939704891801,ratio
L5,wait_ratio_p95,0.104596547241991,0.129378465469273,0.121555794731067,ratio
L6,composition_move_pct,,,22.1661208369622,%
L6,composition_turn_pct,,,4.15380150134659,%
L6,composition_lift_pct,,,1.21772786304092,%
L6,composition_wait_pct,,,1.10656619237065,%
L6,composition_support_pct,,,71.3557836062797,%
L6,energy_empty_to_loaded_ratio,,,0.415035275515367,ratio
L6,effective_motion_ratio,,,0.960091699565148,ratio
L6,wait_energy_per_order_kJ,,,0.160241748524403,kJ/order
L6,energy_per_m_empty_J,65.0367401562108,,,J/m
L6,energy_per_m_loaded_J,,93.2999492765439,,J/m
