bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
1;67;14.2434887254524;17.5939062185191;3.3504174930667;115.316866599297;10.7385691132151;5.08271420879053;0.238805970149254;0;2.34096185735362
3;62;13.7164379980207;19.2899700547914;5.57353205677065;100.97196194664;10.048480579005;6.51582338952906;0.693548387096774;0;3.36272401431678
4;62;13.3548788582358;16.5577873026678;3.202908444432;59.3113407363503;7.70138563742593;4.71886701052232;0.274193548387097;0;1.89892473117278
5;65;14.840648795847;17.1833996701684;2.34275087432138;47.0661491023697;6.86047732321664;4.12464640225367;0.184615384615385;0;1.87897435896032
7;64;14.9475344974434;18.1142973535321;3.16676285608865;81.0359635323857;9.00199775229841;5.19617248216172;0.40625;0;2.56111111109421
10;68;15.1948173970887;16.7227270968616;1.52790969977296;56.2535731907023;7.50023820893059;4.06585797408187;0.279411764705882;0;1.8228758169797
11;66;14.3386811843588;17.2228099777725;2.88412879341366;42.7589020111221;6.53902913368048;4.12741174642822;0.257575757575758;0;2.14074074072899
12;63;13.9368978912581;17.5300212932655;3.59312340200744;69.2744223467316;8.3231257557922;4.95433098638373;0.301587301587302;0;2.55873015871214
13;64;15.7392389297034;16.5013738270126;0.762134897309255;30.2268904705316;5.49789873229142;3.49390064166444;0.234375;0;1.62430555554688
14;65;14.9865007214724;16.5254919595668;1.53899123809438;81.7523839059304;9.04170248935069;4.15912394281563;0.261538461538462;0;2.24820512819043
